ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,Empty,Empty,DOTHAN,AL,36305,HOUSTON,xx479x5000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,957 patients,AL_SCIP-INF-2
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,Empty,Empty,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,882 patients,AL_SCIP-INF-3
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,Empty,Empty,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,165 patients,AL_SCIP-INF-4
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,Empty,Empty,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,1295 patients,AL_SCIP-INF-6
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,Empty,Empty,DOTHAN,AL,36305,HOUSxON,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,100%,497 patients,AL_SCIP-VTE-1
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,Empty,Empty,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,497 patients,AL_SCIPxVTEx2
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,Empty,Empty,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,97%,239 patients,AL_AMI-1
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,Empty,Empty,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMIx2,Heart Attack Patients Given Aspirin at Discharge,98%,260 patients,AL_AMI-2
10056,ST VINCENTS HOSPITAL,810 ST VxNCENTS DRxVE,Empty,Empty,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yxs,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),85%,41 patients,AL_AMI-3
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,Empty,Empty,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,63 patients,AL_AMI-4
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,Empty,Empty,BIRMINGHAM,AL,35205,JEFFERSON,2059397000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,96%,242 patients,AL_AMI-5
10085,DECATUR GENERAL HOSPITAL,1201 7TH STREET SE,Empty,Empty,DECATUR,AL,35609,MORGAN,2563412000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,205 patients,AL_SCIP-VTE-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,1x patients,AL_AMI-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,7 patients,AL_AMI-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,Ax,35594,MARION,2054877736,Acute Care Hospitals,Prxprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,2 patients,AL_AMI-3
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,1 patients,AL_AMI-4
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,8 patients,AL_AMI-5
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,1 patients,AL_AMI-7A
100x6,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,90%,48 patients,AL_HF-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,59 patients,AL_HF-2
10086,NORTHWEST MEDICAL CENTER,1530xUxSxHIGHWAYx43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),85%,13 patients,AL_HF-3
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,14 patients,AL_HF-4
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,91%,66 patients,AL_PN-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,3xx94,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pnxumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,98%,59 patients,AL_PN-3B
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELx,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,98%,40 patients,AL_PN-4
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,85 patients,AL_PN-5C
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pnexmonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),100%,62 patients,AL_PN-6
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,82%,45 patients,ALxPN-7
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,19 patients,AL_SCIP-CARD-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,AL_SCIP-INF-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,103 patients,AL_SxIP-INF-2
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yex,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,98 patients,AL_SCIP-INF-3
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,3xx94,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patients,AL_SCIP-INF-4
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,146 patients,AL_SCIP-INF-6
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,58 patients,AL_SCIP-VTE-1
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,Empty,Empty,WINFIELD,AL,35594,MARION,2054877736,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,x5%,58 patients,AL_SCIP-VTE-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,99%,86 patients,AL_AMI-1
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-2,Heaxt Attack Patients Given Aspixin at Dischaxge,97%,91 patients,AL_AMI-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,25x47x7xx0,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,22 patients,AL_AMI-3
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,58 patients,AL_AMI-4
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,96%,96 patients,AL_AMI-5
10087,UNIV Ox SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,25x47x7xx0,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10087,xNIV OF SOxTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,50%,16 patients,AL_AMI-8A
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,xL,36617,MOBILE,25x47x7xx0,Acute Care Hospitals,Government - State,Yes,Hxart Failurx,HF-1,Heart Failure Patients Given Discharge Instructions,83%,146 patients,AL_HF-1
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,150 patients,AL_Hx-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,84 patients,AL_HF-3
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yxs,Heart Failure,HF-4,Heart xailure Patients Given Smoking Cessation Advice/Counseling,100%,45 patients,AL_HF-4
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,71%,7 patients,AL_PN-2
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,Empty,Empty,MOBILE,AL,36617,MOBILE,2514717110,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-xB,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,89%,35 patients,AL_PN-3B
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,4 patients,AL_AMI-2
10108,PRATTVILLE BAPTIST HOSPITAL,124xSxMEMORIALxDR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,33x361x267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),67%,3 patients,AL_AMI-3
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,Empty,0 patients,AL_AMI-4
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,5 patients,AL_AMI-5
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,Hx-1,Heart Failure Patients Given Discharge Instructions,96%,75 patients,AL_HF-1
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,94%,93 patients,AL_HF-2
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Hxart Failurx,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),94%,18 patients,AL_HF-3
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,96%,27 patients,AL_HF-4
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,Ax,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,94%,116 patients,AL_PN-2
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,138 patients,AL_PN-3B
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,67 patients,AL_PN-4
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,x4%,131 patients,AL_PN-5C
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,3x0x7,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),92%,93 patients,AL_PN-6
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,99%,89 patients,AL_PN-7
x0x08,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,AL_SCIP-CARD-2
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIPxINFx1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,90%,10 patients,AL_SCIP-INF-1
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hospitals,Voluntary non-profit - Private,Yxs,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,90%,10 patients,AL_SCIP-INF-2
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MxMORIAL DR,Empty,Empty,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Acute Care Hosxitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),1xx%,10 patients,AL_SCIP-INF-3
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,Empty,Empty,RUSSELLVILLE,AL,35653,FRANKLIN,2563321611,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,125 patients,AL_SCIP-VTE-1
10158,RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,Empty,Empty,RUSSELLVILLE,AL,35653,FRANKLIN,2563321611,Acuxe Care Hospixals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,98%,125 patixnts,AL_SCIP-VTE-2
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,Empty,Empty,SYLACAUGA,AL,35150,TALLADEGA,2562495000,Acute Care Hospitals,Voluntary non-profit - Other,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,90%,10 patients,AL_AMI-1
