tid,attr_name,attr_val
203,Condition,Heart Failure
203,MeasureCode,HF-2
203,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
203,Score,98%
203,Sample,372 patients
203,Stateavg,AL_HF-2
204,ProviderNumber,10011
204,HospitalName,ST VINCENT'S EAST
204,Address1,50 MEDICAL PARK EAST DRIVE
204,Address2,Empty
204,Address3,Empty
204,City,BIRMINGHAM
204,State,AL
204,ZipCode,35235
204,CountyName,JEFFERSON
204,PhoneNumber,2058383122
204,HospitalType,Acute Care Hospitals
204,HospitalOwner,Voluntary non-profit - Private
204,EmergencyService,Yes
204,Condition,Heart Failure
204,MeasureCode,HF-3
204,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
204,Score,98%
204,Sample,130 patients
204,Stateavg,AL_HF-3
205,ProviderNumber,10011
205,HospitalName,ST VINCENT'S EAST
205,Address1,50 MEDICAL PARK EAST DRIVE
205,Address2,Empty
205,Address3,Empty
205,City,BIRMINGHAM
205,State,AL
205,ZipCode,35235
205,CountyName,JEFFERSON
205,PhoneNumber,2058383122
205,HospitalType,Acute Care Hospitals
205,HospitalOwner,Voluntary non-profit - Private
205,EmergencyService,Yes
205,Condition,Heart Failure
205,MeasureCode,HF-4
205,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
205,Score,100%
205,Sample,69 patients
205,Stateavg,AL_HF-4
206,ProviderNumber,10011
206,HospitalName,ST VINCENT'S EAST
206,Address1,50 MEDICAL PARK EAST DRIVE
206,Address2,Empty
206,Address3,Empty
206,City,BIRMINGHAM
206,State,AL
206,ZipCode,35235
206,CountyName,JEFFERSON
206,PhoneNumber,2058383122
206,HospitalType,Acute Care Hospitals
206,HospitalOwner,Voluntary non-profit - Private
206,EmergencyService,Yes
206,Condition,Pneumonia
206,MeasureCode,PN-2
206,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
206,Score,87%
206,Sample,125 patients
206,Stateavg,AL_PN-2
207,ProviderNumber,10011
207,HospitalName,ST VINCENT'S EAST
207,Address1,50 MEDICAL PARK EAST DRIVE
207,Address2,Empty
207,Address3,Empty
207,City,BIRMINGHAM
207,State,AL
207,ZipCode,35235
207,CountyName,JEFFERSON
207,PhoneNumber,2058383122
207,HospitalType,Acute Care Hospitals
207,HospitalOwner,Voluntary non-profit - Private
207,EmergencyService,Yes
207,Condition,Pneumonia
207,MeasureCode,PN-3B
207,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
207,Score,96%
207,Sample,131 patients
207,Stateavg,AL_PN-3B
208,ProviderNumber,10011
208,HospitalName,ST VINCENT'S EAST
208,Address1,50 MEDICAL PARK EAST DRIVE
208,Address2,Empty
208,Address3,Empty
208,City,BIRMINGHAM
208,State,AL
208,ZipCode,35235
208,CountyName,JEFFERSON
208,PhoneNumber,2058383122
208,HospitalType,Acute Care Hospitals
208,HospitalOwner,Voluntary non-profit - Private
208,EmergencyService,Yes
208,Condition,Pneumonia
208,MeasureCode,PN-4
208,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
208,Score,100%
208,Sample,69 patients
208,Stateavg,AL_PN-4
209,ProviderNumber,10011
209,HospitalName,ST VINCENT'S EAST
209,Address1,50 MEDICAL PARK EAST DRIVE
209,Address2,Empty
209,Address3,Empty
209,City,BIRMINGHAM
209,State,AL
209,ZipCode,35235
209,CountyName,JEFFERSON
209,PhoneNumber,2058383122
209,HospitalType,Acute Care Hospitals
209,HospitalOwner,Voluntary non-profit - Private
209,EmergencyService,Yes
209,Condition,Pneumonia
209,MeasureCode,PN-5C
209,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
209,Score,95%
209,Sample,135 patients
209,Stateavg,AL_PN-5C
210,ProviderNumber,10011
210,HospitalName,ST VINCENT'S EAST
210,Address1,50 MEDICAL PARK EAST DRIVE
210,Address2,Empty
210,Address3,Empty
210,City,BIRMINGHAM
210,State,AL
210,ZipCode,35235
210,CountyName,JEFFERSON
210,PhoneNumber,2058383122
210,HospitalType,Acute Care Hospitals
210,HospitalOwner,Voluntary non-profit - Private
210,EmergencyService,Yes
210,Condition,Pneumonia
210,MeasureCode,PN-6
210,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
210,Score,91%
210,Sample,112 patients
210,Stateavg,AL_PN-6
211,ProviderNumber,10011
211,HospitalName,ST VINCENT'S EAST
211,Address1,50 MEDICAL PARK EAST DRIVE
211,Address2,Empty
211,Address3,Empty
211,City,BIRMINGHAM
211,State,AL
211,ZipCode,35235
211,CountyName,JEFFERSON
211,PhoneNumber,2058383122
211,HospitalType,Acute Care Hospitals
211,HospitalOwner,Voluntary non-profit - Private
211,EmergencyService,Yes
211,Condition,Pneumonia
211,MeasureCode,PN-7
211,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
211,Score,85%
211,Sample,89 patients
211,Stateavg,AL_PN-7
212,ProviderNumber,10011
212,HospitalName,ST VINCENT'S EAST
212,Address1,50 MEDICAL PARK EAST DRIVE
212,Address2,Empty
212,Address3,Empty
212,City,BIRMINGHAM
212,State,AL
212,ZipCode,35235
212,CountyName,JEFFERSON
212,PhoneNumber,2058383122
212,HospitalType,Acute Care Hospitals
212,HospitalOwner,Voluntary non-profit - Private
212,EmergencyService,Yes
212,Condition,Surgical Infection Prevention
212,MeasureCode,SCIP-CARD-2
212,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
212,Score,83%
212,Sample,125 patients
212,Stateavg,AL_SCIP-CARD-2
213,ProviderNumber,10011
213,HospitalName,ST VINCENT'S EAST
213,Address1,50 MEDICAL PARK EAST DRIVE
213,Address2,Empty
213,Address3,Empty
213,City,BIRMINGHAM
213,State,AL
213,ZipCode,35235
213,CountyName,JEFFERSON
213,PhoneNumber,2058383122
213,HospitalType,Acute Care Hospitals
213,HospitalOwner,Voluntary non-profit - Private
213,EmergencyService,Yes
213,Condition,Surgical Infection Prevention
213,MeasureCode,SCIP-INF-1
213,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
213,Score,97%
213,Sample,461 patients
213,Stateavg,AL_SCIP-INF-1
214,ProviderNumber,10011
214,HospitalName,ST VINCENT'S EAST
214,Address1,50 MEDICAL PARK EAST DRIVE
214,Address2,Empty
214,Address3,Empty
214,City,BIRMINGHAM
214,State,AL
214,ZipCode,35235
214,CountyName,JEFFERSON
214,PhoneNumber,2058383122
214,HospitalType,Acute Care Hospitals
214,HospitalOwner,Voluntary non-profit - Private
214,EmergencyService,Yes
214,Condition,Surgical Infection Prevention
214,MeasureCode,SCIP-INF-2
214,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
214,Score,98%
214,Sample,473 patients
214,Stateavg,AL_SCIP-INF-2
215,ProviderNumber,10011
215,HospitalName,ST VINCENT'S EAST
215,Address1,50 MEDICAL PARK EAST DRIVE
215,Address2,Empty
215,Address3,Empty
215,City,BIRMINGHAM
215,State,AL
215,ZipCode,35235
215,CountyName,JEFFERSON
215,PhoneNumber,2058383122
215,HospitalType,Acute Care Hospitals
215,HospitalOwner,Voluntary non-profit - Private
215,EmergencyService,Yes
215,Condition,Surgical Infection Prevention
215,MeasureCode,SCIP-INF-3
215,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
215,Score,81%
215,Sample,442 patients
215,Stateavg,AL_SCIP-INF-3
216,ProviderNumber,10011
216,HospitalName,ST VINCENT'S EAST
216,Address1,50 MEDICAL PARK EAST DRIVE
216,Address2,Empty
216,Address3,Empty
216,City,BIRMINGHAM
216,State,AL
216,ZipCode,35235
216,CountyName,JEFFERSON
216,PhoneNumber,2058383122
216,HospitalType,Acute Care Hospitals
216,HospitalOwner,Voluntary non-profit - Private
216,EmergencyService,Yes
216,Condition,Surgical Infection Prevention
216,MeasureCode,SCIP-INF-4
216,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
216,Score,60%
216,Sample,127 patients
216,Stateavg,AL_SCIP-INF-4
217,ProviderNumber,10011
217,HospitalName,ST VINCENT'S EAST
217,Address1,50 MEDICAL PARK EAST DRIVE
217,Address2,Empty
217,Address3,Empty
217,City,BIRMINGHAM
217,State,AL
217,ZipCode,35235
217,CountyName,JEFFERSON
217,PhoneNumber,2058383122
217,HospitalType,Acute Care Hospitals
217,HospitalOwner,Voluntary non-profit - Private
217,EmergencyService,Yes
217,Condition,Surgical Infection Prevention
217,MeasureCode,SCIP-INF-6
217,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
217,Score,100%
217,Sample,601 patients
217,Stateavg,AL_SCIP-INF-6
218,ProviderNumber,10011
218,HospitalName,ST VINCENT'S EAST
218,Address1,50 MEDICAL PARK EAST DRIVE
218,Address2,Empty
218,Address3,Empty
218,City,BIRMINGHAM
218,State,AL
218,ZipCode,35235
218,CountyName,JEFFERSON
218,PhoneNumber,2058383122
218,HospitalType,Acute Care Hospitals
218,HospitalOwner,Voluntary non-profit - Private
218,EmergencyService,Yes
218,Condition,Surgical Infection Prevention
218,MeasureCode,SCIP-VTE-1
218,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
218,Score,89%
218,Sample,229 patients
218,Stateavg,AL_SCIP-VTE-1
219,ProviderNumber,10011
219,HospitalName,ST VINCENT'S EAST
219,Address1,50 MEDICAL PARK EAST DRIVE
219,Address2,Empty
219,Address3,Empty
219,City,BIRMINGHAM
219,State,AL
219,ZipCode,35235
219,CountyName,JEFFERSON
219,PhoneNumber,2058383122
219,HospitalType,Acute Care Hospitals
219,HospitalOwner,Voluntary non-profit - Private
219,EmergencyService,Yes
219,Condition,Surgical Infection Prevention
219,MeasureCode,SCIP-VTE-2
219,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
219,Score,83%
219,Sample,224 patients
219,Stateavg,AL_SCIP-VTE-2
220,ProviderNumber,10012
220,HospitalName,DEKALB REGIONAL MEDICAL CENTER
220,Address1,200 MED CENTER DRIVE
220,Address2,Empty
220,Address3,Empty
220,City,FORT PAYNE
220,State,AL
220,ZipCode,35968
220,CountyName,DE KALB
220,PhoneNumber,2568453150
220,HospitalType,Acute Care Hospitals
220,HospitalOwner,Voluntary non-profit - Church
220,EmergencyService,Yes
220,Condition,Heart Attack
220,MeasureCode,AMI-1
220,MeasureName,Heart Attack Patients Given Aspirin at Arrival
220,Score,100%
220,Sample,46 patients
220,Stateavg,AL_AMI-1
221,ProviderNumber,10012
221,HospitalName,DEKALB REGIONAL MEDICAL CENTER
221,Address1,200 MED CENTER DRIVE
221,Address2,Empty
221,Address3,Empty
221,City,FORT PAYNE
221,State,AL
221,ZipCode,35968
221,CountyName,DE KALB
221,PhoneNumber,2568453150
221,HospitalType,Acute Care Hospitals
221,HospitalOwner,Voluntary non-profit - Church
221,EmergencyService,Yes
221,Condition,Heart Attack
221,MeasureCode,AMI-2
221,MeasureName,Heart Attack Patients Given Aspirin at Discharge
221,Score,95%
221,Sample,39 patients
221,Stateavg,AL_AMI-2
222,ProviderNumber,10012
222,HospitalName,DEKALB REGIONAL MEDICAL CENTER
222,Address1,200 MED CENTER DRIVE
222,Address2,Empty
222,Address3,Empty
222,City,FORT PAYNE
222,State,AL
222,ZipCode,35968
222,CountyName,DE KALB
222,PhoneNumber,2568453150
222,HospitalType,Acute Care Hospitals
222,HospitalOwner,Voluntary non-profit - Church
222,EmergencyService,Yes
222,Condition,Heart Attack
222,MeasureCode,AMI-3
222,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
222,Score,91%
222,Sample,11 patients
222,Stateavg,AL_AMI-3
223,ProviderNumber,10012
223,HospitalName,DEKALB REGIONAL MEDICAL CENTER
223,Address1,200 MED CENTER DRIVE
223,Address2,Empty
223,Address3,Empty
223,City,FORT PAYNE
223,State,AL
223,ZipCode,35968
223,CountyName,DE KALB
223,PhoneNumber,2568453150
223,HospitalType,Acute Care Hospitals
223,HospitalOwner,Voluntary non-profit - Church
223,EmergencyService,Yes
223,Condition,Heart Attack
223,MeasureCode,AMI-4
223,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
223,Score,100%
223,Sample,14 patients
223,Stateavg,AL_AMI-4
224,ProviderNumber,10012
224,HospitalName,DEKALB REGIONAL MEDICAL CENTER
224,Address1,200 MED CENTER DRIVE
224,Address2,Empty
224,Address3,Empty
224,City,FORT PAYNE
224,State,AL
224,ZipCode,35968
224,CountyName,DE KALB
224,PhoneNumber,2568453150
224,HospitalType,Acute Care Hospitals
224,HospitalOwner,Voluntary non-profit - Church
224,EmergencyService,Yes
224,Condition,Heart Attack
224,MeasureCode,AMI-5
224,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
224,Score,95%
224,Sample,41 patients
224,Stateavg,AL_AMI-5
225,ProviderNumber,10012
225,HospitalName,DEKALB REGIONAL MEDICAL CENTER
225,Address1,200 MED CENTER DRIVE
225,Address2,Empty
225,Address3,Empty
225,City,FORT PAYNE
225,State,AL
225,ZipCode,35968
225,CountyName,DE KALB
225,PhoneNumber,2568453150
225,HospitalType,Acute Care Hospitals
225,HospitalOwner,Voluntary non-profit - Church
225,EmergencyService,Yes
225,Condition,Heart Attack
225,MeasureCode,AMI-7A
225,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
225,Score,100%
225,Sample,1 patients
225,Stateavg,AL_AMI-7A
226,ProviderNumber,10012
226,HospitalName,DEKALB REGIONAL MEDICAL CENTER
226,Address1,200 MED CENTER DRIVE
226,Address2,Empty
226,Address3,Empty
226,City,FORT PAYNE
226,State,AL
226,ZipCode,35968
226,CountyName,DE KALB
226,PhoneNumber,2568453150
226,HospitalType,Acute Care Hospitals
226,HospitalOwner,Voluntary non-profit - Church
226,EmergencyService,Yes
226,Condition,Heart Attack
226,MeasureCode,AMI-8A
226,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
226,Score,40%
226,Sample,5 patients
226,Stateavg,AL_AMI-8A
227,ProviderNumber,10012
227,HospitalName,DEKALB REGIONAL MEDICAL CENTER
227,Address1,200 MED CENTER DRIVE
227,Address2,Empty
227,Address3,Empty
227,City,FORT PAYNE
227,State,AL
227,ZipCode,35968
227,CountyName,DE KALB
227,PhoneNumber,2568453150
227,HospitalType,Acute Care Hospitals
227,HospitalOwner,Voluntary non-profit - Church
227,EmergencyService,Yes
227,Condition,Heart Failure
227,MeasureCode,HF-1
227,MeasureName,Heart Failure Patients Given Discharge Instructions
227,Score,89%
227,Sample,76 patients
227,Stateavg,AL_HF-1
228,ProviderNumber,10012
228,HospitalName,DEKALB REGIONAL MEDICAL CENTER
228,Address1,200 MED CENTER DRIVE
228,Address2,Empty
228,Address3,Empty
228,City,FORT PAYNE
228,State,AL
228,ZipCode,35968
228,CountyName,DE KALB
228,PhoneNumber,2568453150
228,HospitalType,Acute Care Hospitals
228,HospitalOwner,Voluntary non-profit - Church
228,EmergencyService,Yes
228,Condition,Heart Failure
228,MeasureCode,HF-2
228,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
228,Score,100%
228,Sample,94 patients
228,Stateavg,AL_HF-2
229,ProviderNumber,10012
229,HospitalName,DEKALB REGIONAL MEDICAL CENTER
229,Address1,200 MED CENTER DRIVE
229,Address2,Empty
229,Address3,Empty
229,City,FORT PAYNE
229,State,AL
229,ZipCode,35968
229,CountyName,DE KALB
229,PhoneNumber,2568453150
229,HospitalType,Acute Care Hospitals
229,HospitalOwner,Voluntary non-profit - Church
229,EmergencyService,Yes
229,Condition,Heart Failure
229,MeasureCode,HF-3
229,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
229,Score,94%
229,Sample,36 patients
229,Stateavg,AL_HF-3
230,ProviderNumber,10012
230,HospitalName,DEKALB REGIONAL MEDICAL CENTER
230,Address1,200 MED CENTER DRIVE
230,Address2,Empty
230,Address3,Empty
230,City,FORT PAYNE
230,State,AL
230,ZipCode,35968
230,CountyName,DE KALB
230,PhoneNumber,2568453150
230,HospitalType,Acute Care Hospitals
230,HospitalOwner,Voluntary non-profit - Church
230,EmergencyService,Yes
230,Condition,Heart Failure
230,MeasureCode,HF-4
230,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
230,Score,100%
230,Sample,15 patients
230,Stateavg,AL_HF-4
231,ProviderNumber,10012
231,HospitalName,DEKALB REGIONAL MEDICAL CENTER
231,Address1,200 MED CENTER DRIVE
231,Address2,Empty
231,Address3,Empty
231,City,FORT PAYNE
231,State,AL
231,ZipCode,35968
231,CountyName,DE KALB
231,PhoneNumber,2568453150
231,HospitalType,Acute Care Hospitals
231,HospitalOwner,Voluntary non-profit - Church
231,EmergencyService,Yes
231,Condition,Pneumonia
231,MeasureCode,PN-2
231,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
231,Score,97%
231,Sample,69 patients
231,Stateavg,AL_PN-2
232,ProviderNumber,10012
232,HospitalName,DEKALB REGIONAL MEDICAL CENTER
232,Address1,200 MED CENTER DRIVE
232,Address2,Empty
232,Address3,Empty
232,City,FORT PAYNE
232,State,AL
232,ZipCode,35968
232,CountyName,DE KALB
232,PhoneNumber,2568453150
232,HospitalType,Acute Care Hospitals
232,HospitalOwner,Voluntary non-profit - Church
232,EmergencyService,Yes
232,Condition,Pneumonia
232,MeasureCode,PN-3B
232,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
232,Score,93%
232,Sample,91 patients
232,Stateavg,AL_PN-3B
233,ProviderNumber,10012
233,HospitalName,DEKALB REGIONAL MEDICAL CENTER
233,Address1,200 MED CENTER DRIVE
233,Address2,Empty
233,Address3,Empty
233,City,FORT PAYNE
233,State,AL
233,ZipCode,35968
233,CountyName,DE KALB
233,PhoneNumber,2568453150
233,HospitalType,Acute Care Hospitals
233,HospitalOwner,Voluntary non-profit - Church
233,EmergencyService,Yes
233,Condition,Pneumonia
233,MeasureCode,PN-4
233,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
233,Score,100%
233,Sample,37 patients
233,Stateavg,AL_PN-4
234,ProviderNumber,10012
234,HospitalName,DEKALB REGIONAL MEDICAL CENTER
234,Address1,200 MED CENTER DRIVE
234,Address2,Empty
234,Address3,Empty
234,City,FORT PAYNE
234,State,AL
234,ZipCode,35968
234,CountyName,DE KALB
234,PhoneNumber,2568453150
234,HospitalType,Acute Care Hospitals
234,HospitalOwner,Voluntary non-profit - Church
234,EmergencyService,Yes
234,Condition,Pneumonia
234,MeasureCode,PN-5C
234,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
234,Score,99%
234,Sample,88 patients
234,Stateavg,AL_PN-5C
235,ProviderNumber,10012
235,HospitalName,DEKALB REGIONAL MEDICAL CENTER
235,Address1,200 MED CENTER DRIVE
235,Address2,Empty
235,Address3,Empty
235,City,FORT PAYNE
235,State,AL
235,ZipCode,35968
235,CountyName,DE KALB
235,PhoneNumber,2568453150
235,HospitalType,Acute Care Hospitals
235,HospitalOwner,Voluntary non-profit - Church
235,EmergencyService,Yes
235,Condition,Pneumonia
235,MeasureCode,PN-6
235,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
