aa	AA-1007-TPA-MIA	December 12, 2011               01:55 PM    	December 12, 2011               01:55 PM    	 F77	December 12, 2011               03:00 PM    	December 12, 2011               02:58 PM    	 D19    
airtravelcenter	UA-4888-OKC-IAH		12/12/11 3:23 PM (-06:00)			12/12/11 4:41 PM (-06:00)	
myrateplan	UA-4888-OKC-IAH		12/12/11 3:23 PM (-06:00)			12/12/11 4:41 PM (-06:00)	
helloflight	UA-4888-OKC-IAH		12/12/11 3:23 PM (-06:00)			12/12/11 4:41 PM (-06:00)	
flytecomm	UA-4888-OKC-IAH		12/12/11 3:23 PM (-06:00)			12/12/11 4:41 PM (-06:00)	
flights	UA-4888-OKC-IAH		2011-12-12 03:20 PM	10		2011-12-12 04:54 PM	2
businesstravellogue	UA-4888-OKC-IAH		2011-12-12 03:20 PM	10		2011-12-12 04:54 PM	2
flylouisville	UA-4888-OKC-IAH		2011-12-12 03:20 PM	10		2011-12-12 04:54 PM	2
flightview	UA-4888-OKC-IAH		3:20 PMDec 12			4:53 PMDec 12	
panynj	UA-4888-OKC-IAH		3:20 PMDec 12			4:53 PMDec 12	
gofox	UA-4888-OKC-IAH		3:20 PMDec 12			4:53 PMDec 12	
foxbusiness	UA-4888-OKC-IAH		3:20 PMDec 12			4:53 PMDec 12	
allegiantair	UA-4888-OKC-IAH		3:20 PMDec 12			4:53 PMDec 12	
boston	UA-4888-OKC-IAH	3:36 PMDec 12			4:44 PMDec 12		
orbitz	UA-4888-OKC-IAH	3:14pDec 12	3:20pDec 12	 10	4:52pDec 12		 A2
weather	UA-4888-OKC-IAH	2011-12-12 03:14 PM			2011-12-12 04:54 PM		
flightarrival	UA-4888-OKC-IAH	2011-12-12 03:14 PM			2011-12-12 04:54 PM		
ua	UA-1421-IAH-MGA	Mon, Dec 12 6:00 PM	Mon, Dec 12 6:00 PM            On Time	E14	Mon, Dec 12 9:20 PM	Mon, Dec 12 9:20 PM	--
airtravelcenter	UA-1421-IAH-MGA	12/12/11 6:00 PM (-06:00)			12/12/11 9:20 PM (-06:00)		
myrateplan	UA-1421-IAH-MGA	12/12/11 6:00 PM (-06:00)			12/12/11 9:20 PM (-06:00)		
helloflight	UA-1421-IAH-MGA	12/12/11 6:00 PM (-06:00)			12/12/11 9:20 PM (-06:00)		
flytecomm	UA-1421-IAH-MGA	12/12/11 6:00 PM (-06:00)			12/12/11 9:20 PM (-06:00)		
flights	UA-1421-IAH-MGA		2011-12-12 06:00 PM	14		2011-12-12 09:20 PM	
businesstravellogue	UA-1421-IAH-MGA		2011-12-12 06:00 PM	14		2011-12-12 09:20 PM	
flylouisville	UA-1421-IAH-MGA		2011-12-12 06:00 PM	14		2011-12-12 09:20 PM	
flightview	UA-1421-IAH-MGA		6:19 PMDec 12			9:33 PMDec 12	
panynj	UA-1421-IAH-MGA		6:19 PMDec 12			9:33 PMDec 12	
gofox	UA-1421-IAH-MGA		6:19 PMDec 12			9:33 PMDec 12	
foxbusiness	UA-1421-IAH-MGA		6:19 PMDec 12			9:33 PMDec 12	
allegiantair	UA-1421-IAH-MGA		6:19 PMDec 12			9:33 PMDec 12	
boston	UA-1421-IAH-MGA		6:19 PMDec 12			9:33 PMDec 12	
orbitz	UA-1421-IAH-MGA	6:00pDec 12	6:00pDec 12	 E14	9:20pDec 12		 -
CO	CO-1703-LAX-EWR	Mon., Dec.12, 2011 8:35 a.m.	Mon., Dec.12, 2011 8:40 a.m.		Mon., Dec.12, 2011 4:55 p.m.	Mon., Dec.12, 2011 4:43 p.m.	
flightexplorer	CO-1703-LAX-EWR		12/12/2011 9:03AM PST			12/12/2011 4:38PM EST	
airtravelcenter	CO-1703-LAX-EWR	12/12/11 8:35 AM (-08:00)			12/12/11 4:55 PM (-05:00)		
myrateplan	CO-1703-LAX-EWR	12/12/11 8:35 AM (-08:00)			12/12/11 4:55 PM (-05:00)		
helloflight	CO-1703-LAX-EWR	12/12/11 8:35 AM (-08:00)			12/12/11 4:55 PM (-05:00)		
flytecomm	CO-1703-LAX-EWR	12/12/11 8:35 AM (-08:00)			12/12/11 4:55 PM (-05:00)		
flightaware	CO-1703-LAX-EWR	2011-12-12 08:35AM PST	2011-12-12 09:04AM PST	 60 	2011-12-12 04:00PM EST	2011-12-12 04:34PM EST	 C80 
wunderground	CO-1703-LAX-EWR	2011-12-12 08:35AM PST	2011-12-12 09:04AM PST	 60 	2011-12-12 04:00PM EST	2011-12-12 04:34PM EST	 C80 
flights	CO-1703-LAX-EWR	08:35 AM  Mon 12-Dec-2011	08:40 AM  Mon 12-Dec-2011	60	04:55 PM  Mon 12-Dec-2011	04:43 PM  Mon 12-Dec-2011	80
businesstravellogue	CO-1703-LAX-EWR	08:35 AM  Mon 12-Dec-2011	08:40 AM  Mon 12-Dec-2011	60	04:55 PM  Mon 12-Dec-2011	04:43 PM  Mon 12-Dec-2011	80
flylouisville	CO-1703-LAX-EWR	08:35 AM  Mon 12-Dec-2011	08:40 AM  Mon 12-Dec-2011	60	04:55 PM  Mon 12-Dec-2011	04:43 PM  Mon 12-Dec-2011	80
flightstats	CO-1703-LAX-EWR	2011-12-12 8:35 AM	2011-12-12 8:40 AM		2011-12-12 4:55 PM	2011-12-12 4:43 PM	
quicktrip	CO-1703-LAX-EWR	2011-12-12 8:35 AM	2011-12-12 8:40 AM		2011-12-12 4:55 PM	2011-12-12 4:43 PM	
world-flight-tracker	CO-1703-LAX-EWR	2011-12-12 8:35 AM	2011-12-12 8:40 AM		2011-12-12 4:55 PM	2011-12-12 4:43 PM	
flightview	CO-1703-LAX-EWR	8:35 AM, Dec 12	9:05 AM, Dec 12	Term 6 - 60	4:55 PM, Dec 12	4:43 PM, Dec 12	Term C - C80
panynj	CO-1703-LAX-EWR	8:35 AM, Dec 12	9:05 AM, Dec 12	Term 6 - 60	4:55 PM, Dec 12	4:43 PM, Dec 12	Term C - C80
gofox	CO-1703-LAX-EWR	8:35 AM, Dec 12	9:05 AM, Dec 12		4:55 PM, Dec 12	4:43 PM, Dec 12	
foxbusiness	CO-1703-LAX-EWR	8:35 AM, Dec 12	9:05 AM, Dec 12	Term 6 - 60	4:55 PM, Dec 12	4:43 PM, Dec 12	Term C - C80
allegiantair	CO-1703-LAX-EWR	8:35 AM, Dec 12	9:05 AM, Dec 12	Term 6 - 60	4:55 PM, Dec 12	4:43 PM, Dec 12	Term C - C80
boston	CO-1703-LAX-EWR	8:35 AM, Dec 12	9:05 AM, Dec 12		4:55 PM, Dec 12	4:35 PM, Dec 12	
orbitz	CO-1703-LAX-EWR	8:35aDec 12	8:40aDec 12	 60	4:55pDec 12	4:43pDec 12	 C80
weather	CO-1703-LAX-EWR	2011-12-12 08:35 AM			2011-12-12 04:55 PM		
usatoday	CO-1703-LAX-EWR	2011-12-12 08:35 AM			2011-12-12 04:55 PM		
CO	CO-4218-EWR-MEM	Mon., Dec.12, 2011 12:30 p.m.	Mon., Dec.12, 2011 12:28 p.m.		Mon., Dec.12, 2011 2:20 p.m.	Mon., Dec.12, 2011 2:10 p.m.	
airtravelcenter	CO-4218-EWR-MEM	12/12/11 12:30 PM (-05:00)			12/12/11 2:20 PM (-06:00)		
myrateplan	CO-4218-EWR-MEM	12/12/11 12:30 PM (-05:00)			12/12/11 2:20 PM (-06:00)		
helloflight	CO-4218-EWR-MEM	12/12/11 12:30 PM (-05:00)			12/12/11 2:20 PM (-06:00)		
flytecomm	CO-4218-EWR-MEM	12/12/11 12:30 PM (-05:00)			12/12/11 2:20 PM (-06:00)		
flights	CO-4218-EWR-MEM		2011-12-12 12:28 PM	24A		2011-12-12 02:10 PM	C14
businesstravellogue	CO-4218-EWR-MEM		2011-12-12 12:28 PM	24A		2011-12-12 02:10 PM	C14
flylouisville	CO-4218-EWR-MEM		2011-12-12 12:28 PM	24A		2011-12-12 02:10 PM	C14
flightstats	CO-4218-EWR-MEM	2011-12-12 12:30 PM	2011-12-12 12:28 PM		2011-12-12 2:20 PM	2011-12-12 2:10 PM	
quicktrip	CO-4218-EWR-MEM	2011-12-12 12:30 PM	2011-12-12 12:28 PM		2011-12-12 2:20 PM	2011-12-12 2:10 PM	
flightview	CO-4218-EWR-MEM		12:44 PMDec 12			2:10 PMDec 12	
panynj	CO-4218-EWR-MEM		12:44 PMDec 12			2:10 PMDec 12	
gofox	CO-4218-EWR-MEM		12:44 PMDec 12			2:10 PMDec 12	
foxbusiness	CO-4218-EWR-MEM		12:44 PMDec 12			2:10 PMDec 12	
allegiantair	CO-4218-EWR-MEM		12:44 PMDec 12			2:10 PMDec 12	
boston	CO-4218-EWR-MEM		12:44 PMDec 12			2:05 PMDec 12	
orbitz	CO-4218-EWR-MEM	12:30pDec 12	12:28pDec 12	 -	2:20pDec 12	2:10pDec 12	 -
weather	CO-4218-EWR-MEM	2011-12-12 12:30 PM			2011-12-12 02:20 PM		
ifly	CO-4218-EWR-MEM	2011-12-12 12:30 PM	2011-12-12 12:28 PM		2011-12-12 2:20 PM	2011-12-12 2:10 PM	
flightarrival	CO-4218-EWR-MEM	2011-12-12 12:30 PM			2011-12-12 02:20 PM		
ua	UA-6280-MSN-ORD	Mon, Dec 12 11:29 AM	Mon, Dec 12 11:34 AM	--	Mon, Dec 12 12:25 PM	Mon, Dec 12 12:23 PM	F2B
flightexplorer	UA-6280-MSN-ORD		12/12/2011 11:44AM CST			12/12/2011 12:10PM CST	
airtravelcenter	UA-6280-MSN-ORD	12/12/11 11:29 AM (-06:00)			12/12/11 12:25 PM (-06:00)		
myrateplan	UA-6280-MSN-ORD	12/12/11 11:29 AM (-06:00)			12/12/11 12:25 PM (-06:00)		
helloflight	UA-6280-MSN-ORD	12/12/11 11:29 AM (-06:00)			12/12/11 12:25 PM (-06:00)		
flytecomm	UA-6280-MSN-ORD	12/12/11 11:29 AM (-06:00)			12/12/11 12:25 PM (-06:00)		
flights	UA-6280-MSN-ORD		2011-12-12 11:34 AM			2011-12-12 12:23 PM	F2B
businesstravellogue	UA-6280-MSN-ORD		2011-12-12 11:34 AM			2011-12-12 12:23 PM	F2B
flylouisville	UA-6280-MSN-ORD		2011-12-12 11:34 AM			2011-12-12 12:23 PM	F2B
flightview	UA-6280-MSN-ORD		11:44 AMDec 12			12:23 PMDec 12	
panynj	UA-6280-MSN-ORD		11:44 AMDec 12			12:23 PMDec 12	
gofox	UA-6280-MSN-ORD		11:44 AMDec 12			12:23 PMDec 12	
foxbusiness	UA-6280-MSN-ORD		11:44 AMDec 12			12:23 PMDec 12	
allegiantair	UA-6280-MSN-ORD		11:44 AMDec 12			12:23 PMDec 12	
boston	UA-6280-MSN-ORD		11:44 AMDec 12			12:13 PMDec 12	
orbitz	UA-6280-MSN-ORD	11:29aDec 12	11:34aDec 12	 -	12:25pDec 12	12:23pDec 12	 F2B
weather	UA-6280-MSN-ORD	2011-12-12 11:29 AM			2011-12-12 12:25 PM		
mytripandmore	UA-6280-MSN-ORD	11:29aDec 12	11:34aDec 12	 -	12:25pDec 12	12:23pDec 12	 F2B
flightarrival	UA-6280-MSN-ORD	2011-12-12 11:29 AM			2011-12-12 12:25 PM		
aa	AA-536-DFW-ATL	December 12, 2011               06:15 AM    	December 12, 2011               06:11 AM    	 C37	December 12, 2011               09:20 AM    	December 12, 2011               09:11 AM    	 T12    
flightexplorer	AA-536-DFW-ATL		12/12/2011 6:28AM CST			12/12/2011 9:05AM EST	
airtravelcenter	AA-536-DFW-ATL		12/12/11 6:28 AM (-06:00)			12/12/11 9:05 AM (-05:00)	
myrateplan	AA-536-DFW-ATL		12/12/11 6:28 AM (-06:00)			12/12/11 9:05 AM (-05:00)	
helloflight	AA-536-DFW-ATL		12/12/11 6:28 AM (-06:00)			12/12/11 9:05 AM (-05:00)	
flytecomm	AA-536-DFW-ATL		12/12/11 6:28 AM (-06:00)			12/12/11 9:05 AM (-05:00)	
flightaware	AA-536-DFW-ATL	2011-12-12 06:15AM CST	2011-12-12 06:28AM CST	 C37 	2011-12-12 09:07AM EST	2011-12-12 09:01AM EST	 T12 
wunderground	AA-536-DFW-ATL	2011-12-12 06:15AM CST	2011-12-12 06:28AM CST	 C37 	2011-12-12 09:07AM EST	2011-12-12 09:01AM EST	 T12 
flights	AA-536-DFW-ATL	06:15 AM  Mon 12-Dec-2011	06:11 AM  Mon 12-Dec-2011	C37	09:20 AM  Mon 12-Dec-2011	09:11 AM  Mon 12-Dec-2011	T12
businesstravellogue	AA-536-DFW-ATL	06:15 AM  Mon 12-Dec-2011	06:11 AM  Mon 12-Dec-2011	C37	09:20 AM  Mon 12-Dec-2011	09:11 AM  Mon 12-Dec-2011	T12
flylouisville	AA-536-DFW-ATL	06:15 AM  Mon 12-Dec-2011	06:11 AM  Mon 12-Dec-2011	C37	09:20 AM  Mon 12-Dec-2011	09:11 AM  Mon 12-Dec-2011	T12
flightstats	AA-536-DFW-ATL	2011-12-12 6:15 AM	2011-12-12 6:11 AM		2011-12-12 9:20 AM	2011-12-12 9:11 AM	
quicktrip	AA-536-DFW-ATL	2011-12-12 6:15 AM	2011-12-12 6:11 AM		2011-12-12 9:20 AM	2011-12-12 9:11 AM	
world-flight-tracker	AA-536-DFW-ATL	2011-12-12 6:15 AM	2011-12-12 6:11 AM		2011-12-12 9:20 AM	2011-12-12 9:11 AM	
flightview	AA-536-DFW-ATL	6:15 AM, Dec 12	6:28 AM, Dec 12	C37	9:20 AM, Dec 12	9:07 AM, Dec 12	T12
panynj	AA-536-DFW-ATL	6:15 AM, Dec 12	6:28 AM, Dec 12	C37	9:20 AM, Dec 12	9:07 AM, Dec 12	T12
gofox	AA-536-DFW-ATL	6:15 AM, Dec 12	6:28 AM, Dec 12		9:20 AM, Dec 12	9:07 AM, Dec 12	
foxbusiness	AA-536-DFW-ATL	6:15 AM, Dec 12	6:28 AM, Dec 12	C37	9:20 AM, Dec 12	9:07 AM, Dec 12	T12
allegiantair	AA-536-DFW-ATL	6:15 AM, Dec 12	6:28 AM, Dec 12	C37	9:20 AM, Dec 12	9:07 AM, Dec 12	T12
boston	AA-536-DFW-ATL	6:15 AM, Dec 12	6:28 AM, Dec 12		9:20 AM, Dec 12	9:07 AM, Dec 12	
orbitz	AA-536-DFW-ATL	6:15aDec 12	6:11aDec 12	 C37	9:20aDec 12	9:11aDec 12	 T12
weather	AA-536-DFW-ATL	2011-12-12 06:15 AM	2011-12-12 06:28 AM		2011-12-12 09:20 AM	2011-12-12 09:05 AM	
usatoday	AA-536-DFW-ATL	2011-12-12 06:15 AM	2011-12-12 06:28 AM		2011-12-12 09:20 AM	2011-12-12 09:05 AM	
ua	UA-416-LAX-JFK	Mon, Dec 12 11:45 AM	Mon, Dec 12 11:57 AM	70B	Mon, Dec 12 7:59 PM	Mon, Dec 12 8:27 PM	12
airtravelcenter	UA-416-LAX-JFK		12/12/11 12:26 PM (-08:00)			12/12/11 7:51 PM (-05:00)	
myrateplan	UA-416-LAX-JFK		12/12/11 12:26 PM (-08:00)			12/12/11 7:51 PM (-05:00)	
helloflight	UA-416-LAX-JFK		12/12/11 12:26 PM (-08:00)			12/12/11 7:51 PM (-05:00)	
flytecomm	UA-416-LAX-JFK		12/12/11 12:26 PM (-08:00)			12/12/11 7:51 PM (-05:00)	
flightaware	UA-416-LAX-JFK	2011-12-12 11:45AM PST	2011-12-12 12:26PM PST	 70B 	2011-12-12 07:40PM EST	2011-12-12 07:51PM EST	 12 
wunderground	UA-416-LAX-JFK	2011-12-12 11:45AM PST	2011-12-12 12:26PM PST	 70B 	2011-12-12 07:40PM EST	2011-12-12 07:51PM EST	 12 
flights	UA-416-LAX-JFK	11:45 AM  Mon 12-Dec-2011	11:57 AM  Mon 12-Dec-2011	70B	07:59 PM  Mon 12-Dec-2011	08:27 PM  Mon 12-Dec-2011	12
businesstravellogue	UA-416-LAX-JFK	11:45 AM  Mon 12-Dec-2011	11:57 AM  Mon 12-Dec-2011	70B	07:59 PM  Mon 12-Dec-2011	08:27 PM  Mon 12-Dec-2011	12
flylouisville	UA-416-LAX-JFK	11:45 AM  Mon 12-Dec-2011	11:57 AM  Mon 12-Dec-2011	70B	07:59 PM  Mon 12-Dec-2011	08:27 PM  Mon 12-Dec-2011	12
flightstats	UA-416-LAX-JFK	2011-12-12 11:45 AM	2011-12-12 11:57 AM		2011-12-12 7:59 PM	2011-12-12 8:27 PM	
quicktrip	UA-416-LAX-JFK	2011-12-12 11:45 AM	2011-12-12 11:57 AM		2011-12-12 7:59 PM	2011-12-12 8:27 PM	
world-flight-tracker	UA-416-LAX-JFK	2011-12-12 11:45 AM	2011-12-12 11:57 AM		2011-12-12 7:59 PM	2011-12-12 8:27 PM	
flightview	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12	70B	7:59 PM, Dec 12	8:27 PM, Dec 12	12
panynj	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12	70B	7:59 PM, Dec 12	8:27 PM, Dec 12	12
gofox	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12		7:59 PM, Dec 12	8:27 PM, Dec 12	
foxbusiness	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12	70B	7:59 PM, Dec 12	8:27 PM, Dec 12	12
allegiantair	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12	70B	7:59 PM, Dec 12	8:27 PM, Dec 12	12
boston	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12		7:59 PM, Dec 12	8:12 PM, Dec 12	
orbitz	UA-416-LAX-JFK	11:45aDec 12	11:57aDec 12	 70B	7:59pDec 12	8:27pDec 12	 12
weather	UA-416-LAX-JFK	2011-12-12 11:45 AM			2011-12-12 07:59 PM		
usatoday	UA-416-LAX-JFK	2011-12-12 11:45 AM			2011-12-12 07:59 PM		
mytripandmore	UA-416-LAX-JFK	11:45aDec 12	11:57aDec 12	 70B	7:59pDec 12	8:27pDec 12	 12
flightarrival	UA-416-LAX-JFK	11:45 AM, Dec 12	12:26 PM, Dec 12		7:59 PM, Dec 12	8:12 PM, Dec 12	
aa	AA-2495-DFW-LAX	December 12, 2011               10:30 PM    	December 12, 2011               10:25 PM    	 D38	December 12, 2011               11:50 PM    	December 12, 2011     	 45    
flightexplorer	AA-2495-DFW-LAX		12/12/2011 10:38PM CST			12/12/2011 11:32PM PST	
airtravelcenter	AA-2495-DFW-LAX		12/12/11 10:37 PM (-06:00)			12/12/11 11:46 PM (-08:00)	
myrateplan	AA-2495-DFW-LAX		12/12/11 10:37 PM (-06:00)			12/12/11 11:46 PM (-08:00)	
helloflight	AA-2495-DFW-LAX		12/12/11 10:37 PM (-06:00)			12/12/11 11:46 PM (-08:00)	
flytecomm	AA-2495-DFW-LAX		12/12/11 10:37 PM (-06:00)			12/12/11 11:46 PM (-08:00)	
flightaware	AA-2495-DFW-LAX	2011-12-12 10:30PM CST	2011-12-12 10:38PM CST	 D38 	2011-12-12 11:40PM PST	2011-12-12 11:32PM PST	 45 
wunderground	AA-2495-DFW-LAX	2011-12-12 10:30PM CST	2011-12-12 10:38PM CST	 D38 	2011-12-12 11:40PM PST	2011-12-12 11:32PM PST	 45 
flights	AA-2495-DFW-LAX		2011-12-12 10:25 PM	D38		2011-12-12 11:50 PM	45
businesstravellogue	AA-2495-DFW-LAX		2011-12-12 10:25 PM	D38		2011-12-12 11:50 PM	45
flylouisville	AA-2495-DFW-LAX		2011-12-12 10:25 PM	D38		2011-12-12 11:50 PM	45
flightstats	AA-2495-DFW-LAX	2011-12-12 10:30 PM	2011-12-12 10:25 PM		2011-12-12 11:50 PM	2011-12-12 11:45 PM (Estimated)	
quicktrip	AA-2495-DFW-LAX	2011-12-12 10:30 PM	2011-12-12 10:25 PM		2011-12-12 11:50 PM	2011-12-12 11:45 PM (Estimated)	
flightview	AA-2495-DFW-LAX		10:38 PMDec 12			11:50 PMDec 12	
panynj	AA-2495-DFW-LAX		10:38 PMDec 12			11:50 PMDec 12	
gofox	AA-2495-DFW-LAX		10:38 PMDec 12			11:50 PMDec 12	
foxbusiness	AA-2495-DFW-LAX		10:38 PMDec 12			11:50 PMDec 12	
allegiantair	AA-2495-DFW-LAX		10:38 PMDec 12			11:50 PMDec 12	
boston	AA-2495-DFW-LAX		10:38 PMDec 12			11:50 PMDec 12	
orbitz	AA-2495-DFW-LAX	10:30pDec 12	10:25pDec 12	 D38	11:40pDec 12		 45
dfw	AA-2495-DFW-LAX	2011-12-12 10:30 pm		D38			
mytripandmore	AA-2495-DFW-LAX	10:30pDec 12	10:25pDec 12	 D38	11:40pDec 12		 45
flightarrival	AA-2495-DFW-LAX	2011-12-12 10:30 PM	2011-12-12 10:25 PM		2011-12-12 11:50 PM	2011-12-12 11:45 PM (Estimated)	
aa	AA-474-PHX-DFW	December 12, 2011               08:05 AM    	December 12, 2011               08:04 AM    	 4	December 12, 2011               11:25 AM    	December 12, 2011               11:12 AM    	 C14    
flightexplorer	AA-474-PHX-DFW		12/12/2011 8:16AM MST			12/12/2011 11:05AM CST	
airtravelcenter	AA-474-PHX-DFW		12/12/11 8:16 AM (-07:00)			12/12/11 11:05 AM (-06:00)	
myrateplan	AA-474-PHX-DFW		12/12/11 8:16 AM (-07:00)			12/12/11 11:05 AM (-06:00)	
helloflight	AA-474-PHX-DFW		12/12/11 8:16 AM (-07:00)			12/12/11 11:05 AM (-06:00)	
flytecomm	AA-474-PHX-DFW		12/12/11 8:16 AM (-07:00)			12/12/11 11:05 AM (-06:00)	
flights	AA-474-PHX-DFW		2011-12-12 08:04 AM	4		2011-12-12 11:12 AM	C14
businesstravellogue	AA-474-PHX-DFW		2011-12-12 08:04 AM	4		2011-12-12 11:12 AM	C14
flylouisville	AA-474-PHX-DFW		2011-12-12 08:04 AM	4		2011-12-12 11:12 AM	C14
flightview	AA-474-PHX-DFW		8:16 AMDec 12			11:03 AMDec 12	
panynj	AA-474-PHX-DFW		8:16 AMDec 12			11:03 AMDec 12	
gofox	AA-474-PHX-DFW		8:16 AMDec 12			11:03 AMDec 12	
foxbusiness	AA-474-PHX-DFW		8:16 AMDec 12			11:03 AMDec 12	
allegiantair	AA-474-PHX-DFW		8:16 AMDec 12			11:03 AMDec 12	
boston	AA-474-PHX-DFW		8:16 AMDec 12			11:03 AMDec 12	
orbitz	AA-474-PHX-DFW	8:05aDec 12	8:04aDec 12	 4	11:25aDec 12	11:12aDec 12	 C14
weather	AA-474-PHX-DFW	2011-12-12 08:05 AM			2011-12-12 11:25 AM		
mytripandmore	AA-474-PHX-DFW	8:05aDec 12	8:04aDec 12	 4	11:25aDec 12	11:12aDec 12	 C14
flightarrival	AA-474-PHX-DFW	2011-12-12 08:05 AM			2011-12-12 11:25 AM		
aa	AA-145-BOS-LAX	December 12, 2011               05:00 PM    	December 12, 2011               04:54 PM    	 B33	December 12, 2011               08:35 PM    	December 12, 2011               08:31 PM    	 45    
flightexplorer	AA-145-BOS-LAX		12/12/2011 5:09PM EST			12/12/2011 8:28PM PST	
airtravelcenter	AA-145-BOS-LAX		12/12/11 5:09 PM (-05:00)			12/12/11 8:28 PM (-08:00)	
myrateplan	AA-145-BOS-LAX		12/12/11 5:09 PM (-05:00)			12/12/11 8:28 PM (-08:00)	
helloflight	AA-145-BOS-LAX		12/12/11 5:09 PM (-05:00)			12/12/11 8:28 PM (-08:00)	
flytecomm	AA-145-BOS-LAX		12/12/11 5:09 PM (-05:00)			12/12/11 8:28 PM (-08:00)	
flightaware	AA-145-BOS-LAX	2011-12-12 05:00PM EST	2011-12-12 05:09PM EST	 B33 	2011-12-12 08:26PM PST	2011-12-12 08:25PM PST	 45 
wunderground	AA-145-BOS-LAX	2011-12-12 05:00PM EST	2011-12-12 05:09PM EST	 B33 	2011-12-12 08:26PM PST	2011-12-12 08:25PM PST	 45 
flights	AA-145-BOS-LAX	05:00 PM  Mon 12-Dec-2011	04:54 PM  Mon 12-Dec-2011	B33	08:35 PM  Mon 12-Dec-2011	08:31 PM  Mon 12-Dec-2011	45
businesstravellogue	AA-145-BOS-LAX	05:00 PM  Mon 12-Dec-2011	04:54 PM  Mon 12-Dec-2011	B33	08:35 PM  Mon 12-Dec-2011	08:31 PM  Mon 12-Dec-2011	45
flylouisville	AA-145-BOS-LAX	05:00 PM  Mon 12-Dec-2011	04:54 PM  Mon 12-Dec-2011	B33	08:35 PM  Mon 12-Dec-2011	08:31 PM  Mon 12-Dec-2011	45
flightstats	AA-145-BOS-LAX	2011-12-12 5:00 PM	2011-12-12 4:54 PM		2011-12-12 8:35 PM	2011-12-12 8:31 PM	
quicktrip	AA-145-BOS-LAX	2011-12-12 5:00 PM	2011-12-12 4:54 PM		2011-12-12 8:35 PM	2011-12-12 8:31 PM	
world-flight-tracker	AA-145-BOS-LAX	2011-12-12 5:00 PM	2011-12-12 4:54 PM		2011-12-12 8:35 PM	2011-12-12 8:31 PM	
flightview	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12	Terminal B - B33	8:35 PM, Dec 12	8:31 PM, Dec 12	Terminal 4 - 45
panynj	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12	Terminal B - B33	8:35 PM, Dec 12	8:31 PM, Dec 12	Terminal 4 - 45
gofox	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12		8:35 PM, Dec 12	8:31 PM, Dec 12	
foxbusiness	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12	Terminal B - B33	8:35 PM, Dec 12	8:31 PM, Dec 12	Terminal 4 - 45
allegiantair	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12	Terminal B - B33	8:35 PM, Dec 12	8:31 PM, Dec 12	Terminal 4 - 45
boston	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12		8:35 PM, Dec 12	8:25 PM, Dec 12	
orbitz	AA-145-BOS-LAX	5:00pDec 12	4:54pDec 12	 B33	8:35pDec 12	8:31pDec 12	 45
weather	AA-145-BOS-LAX	2011-12-12 05:00 PM			2011-12-12 08:35 PM		
ifly	AA-145-BOS-LAX	2011-12-12 5:00 PM	2011-12-12 4:54 PM		2011-12-12 8:35 PM	2011-12-12 8:31 PM	
usatoday	AA-145-BOS-LAX	5:00 PM, Dec 12	5:09 PM, Dec 12		8:35 PM, Dec 12	8:25 PM, Dec 12	
mytripandmore	AA-145-BOS-LAX	5:00pDec 12	4:54pDec 12	 B33	8:35pDec 12	8:31pDec 12	 45
flightarrival	AA-145-BOS-LAX	2011-12-12 05:00 PM			2011-12-12 08:35 PM		
ua	UA-4893-EWR-DCA	Mon, Dec 12 9:10 AM	Mon, Dec 12 9:13 AM            Delayed	C96X	Mon, Dec 12 10:39 AM	Mon, Dec 12 10:27 AM	12
flightexplorer	UA-4893-EWR-DCA		12/12/2011 9:40AM EST			12/12/2011 10:30AM EST	
airtravelcenter	UA-4893-EWR-DCA		12/12/11 9:40 AM (-05:00)			12/12/11 10:30 AM (-05:00)	
myrateplan	UA-4893-EWR-DCA		12/12/11 9:40 AM (-05:00)			12/12/11 10:30 AM (-05:00)	
helloflight	UA-4893-EWR-DCA		12/12/11 9:40 AM (-05:00)			12/12/11 10:30 AM (-05:00)	
flytecomm	UA-4893-EWR-DCA		12/12/11 9:40 AM (-05:00)			12/12/11 10:30 AM (-05:00)	
flights	UA-4893-EWR-DCA		2011-12-12 09:13 AM	96		2011-12-12 10:27 AM	12
businesstravellogue	UA-4893-EWR-DCA		2011-12-12 09:13 AM	96		2011-12-12 10:27 AM	12
flylouisville	UA-4893-EWR-DCA		2011-12-12 09:13 AM	96		2011-12-12 10:27 AM	12
flightview	UA-4893-EWR-DCA		9:40 AMDec 12			10:27 AMDec 12	
panynj	UA-4893-EWR-DCA		9:40 AMDec 12			10:27 AMDec 12	
