aa	AA-1007-TPA-MIA	12/05/2011 01:55 PM	12/05/2011 02:11 PM	F78	12/05/2011 03:00 PM	12/05/2011 03:01 PM	D5
flytecomm	UA-2607-PHX-CLT		12/5/11 3:57 PM (-07:00)			12/5/11 9:06 PM (-05:00)	
flightaware	UA-2607-PHX-CLT	2011-12-05 03:50PM MST	2011-12-05 03:58PM MST		2011-12-05 09:14PM EST	2011-12-05 09:03PM EST	
wunderground	UA-2607-PHX-CLT	2011-12-05 03:50PM MST	2011-12-05 03:58PM MST		2011-12-05 09:14PM EST	2011-12-05 09:03PM EST	
flights	UA-2607-PHX-CLT	03:50 PM  Mon 05-Dec-2011	03:42 PM  Mon 05-Dec-2011	A23	09:37 PM  Mon 05-Dec-2011	09:08 PM  Mon 05-Dec-2011	B11
businesstravellogue	UA-2607-PHX-CLT	03:50 PM  Mon 05-Dec-2011	03:42 PM  Mon 05-Dec-2011	A23	09:37 PM  Mon 05-Dec-2011	09:08 PM  Mon 05-Dec-2011	B11
flylouisville	UA-2607-PHX-CLT	03:50 PM  Mon 05-Dec-2011	03:42 PM  Mon 05-Dec-2011	A23	09:37 PM  Mon 05-Dec-2011	09:08 PM  Mon 05-Dec-2011	B11
flightstats	UA-2607-PHX-CLT	2011-12-05 3:50 PM	2011-12-05 3:42 PM		2011-12-05 9:37 PM	2011-12-05 9:08 PM	
quicktrip	UA-2607-PHX-CLT	2011-12-05 3:50 PM	2011-12-05 3:42 PM		2011-12-05 9:37 PM	2011-12-05 9:08 PM	
world-flight-tracker	UA-2607-PHX-CLT	2011-12-05 3:50 PM	2011-12-05 3:42 PM		2011-12-05 9:37 PM	2011-12-05 9:08 PM	
travelocity	UA-2607-PHX-CLT	Dec 05 - 3:50pm	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 9:37pm	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-2607-PHX-CLT	3:50pDec 5	3:42pDec 5	 -	9:37pDec 5	9:08pDec 5	 -
weather	UA-2607-PHX-CLT	2011-12-05 03:50 PM			2011-12-05 09:37 PM		
ifly	UA-2607-PHX-CLT	2011-12-05 3:50 PM	2011-12-05 3:42 PM		2011-12-05 9:37 PM	2011-12-05 9:08 PM	
usatoday	UA-2607-PHX-CLT	2011-12-05 3:50 PM	2011-12-05 3:42 PM		2011-12-05 9:37 PM	2011-12-05 9:08 PM	
flightwise	UA-2607-PHX-CLT	2011-12-05 03:50PM MST	2011-12-05 03:58PM MST		2011-12-05 09:14PM EST	2011-12-05 09:03PM EST	
aa	AA-3533-MIA-CLT	12/05/2011 10:15 PM		D60	12/06/2011 12:15 AM		A11
flightexplorer	AA-3533-MIA-CLT		12/4/2011 10:27PM EST			12/5/2011 12:11AM EST	
flightexplorer	AA-3533-MIA-CLT	12/5/2011 10:15PM EST			12/6/2011 12:15AM EST		
airtravelcenter	AA-3533-MIA-CLT		12/5/11 10:38 PM (-05:00)			12/6/11 12:20 AM (-05:00)	
myrateplan	AA-3533-MIA-CLT		12/5/11 10:38 PM (-05:00)			12/6/11 12:20 AM (-05:00)	
helloflight	AA-3533-MIA-CLT		12/5/11 10:38 PM (-05:00)			12/6/11 12:20 AM (-05:00)	
flytecomm	AA-3533-MIA-CLT		12/5/11 10:38 PM (-05:00)			12/6/11 12:20 AM (-05:00)	
flightaware	AA-3533-MIA-CLT	2011-12-05 10:15PM EST	2011-12-05 10:25PM EST		2011-12-05 11:55PM EST	2011-12-05 12:05AM EST	
wunderground	AA-3533-MIA-CLT	2011-12-05 10:15PM EST	2011-12-05 10:25PM EST		2011-12-05 11:55PM EST	2011-12-05 12:05AM EST	
flights	AA-3533-MIA-CLT	10:15 PM  Mon 05-Dec-2011		D60	12:15 AM  Tue 06-Dec-2011		A11
businesstravellogue	AA-3533-MIA-CLT	10:15 PM  Mon 05-Dec-2011		D60	12:15 AM  Tue 06-Dec-2011		A11
flylouisville	AA-3533-MIA-CLT	10:15 PM  Mon 05-Dec-2011		D60	12:15 AM  Tue 06-Dec-2011		A11
flightstats	AA-3533-MIA-CLT	2011-12-05 10:15 PM	2011-12-05 10:38 PM (Estimated runway)		2011-12-05 12:15 AM	2011-12-05 12:20 AM (Estimated runway)	
quicktrip	AA-3533-MIA-CLT	2011-12-05 10:15 PM	2011-12-05 10:38 PM (Estimated runway)		2011-12-05 12:15 AM	2011-12-05 12:20 AM (Estimated runway)	
world-flight-tracker	AA-3533-MIA-CLT	2011-12-05 10:15 PM	2011-12-05 10:38 PM (Estimated runway)		2011-12-05 12:15 AM	2011-12-05 12:20 AM (Estimated runway)	
flightview	AA-3533-MIA-CLT	10:15 PM, Dec 05			12:15 AM, Dec 06		
panynj	AA-3533-MIA-CLT	10:15 PM, Dec 05			12:15 AM, Dec 06		
gofox	AA-3533-MIA-CLT	10:15 PM, Dec 05			12:15 AM, Dec 06		
foxbusiness	AA-3533-MIA-CLT	10:15 PM, Dec 05			12:15 AM, Dec 06		
allegiantair	AA-3533-MIA-CLT	10:15 PM, Dec 05			12:15 AM, Dec 06		
boston	AA-3533-MIA-CLT	10:15 PM, Dec 05	Not Available		12:15 AM, Dec 06	Not Available	
travelocity	AA-3533-MIA-CLT	Dec 05 - 10:15pm	Dec 05 - Not Available	D60	Dec 06 - 12:15am	Dec 06 - Not Available	A11
orbitz	AA-3533-MIA-CLT	10:15pDec 5		 D60	12:15aDec 6		 A11
weather	AA-3533-MIA-CLT	2011-12-05 10:15 PM			2011-12-05 12:15 AM		
usatoday	AA-3533-MIA-CLT	2011-12-05 10:15 PM			2011-12-05 12:15 AM		
flightwise	AA-3533-MIA-CLT	2011-12-05 10:15PM EST	2011-12-05 10:25PM EST		2011-12-05 11:55PM EST	2011-12-05 12:05AM EST	
ua	UA-968-GEG-DEN	Mon, Dec 5 1:29 PM	Mon, Dec 5 1:24 PM	HOLD	Mon, Dec 5 4:35 PM	Mon, Dec 5 4:30 PM	B37
flightexplorer	UA-968-GEG-DEN		12/5/2011 1:31PM PST			12/5/2011 4:23PM MST	
airtravelcenter	UA-968-GEG-DEN		12/5/11 1:33 PM (-08:00)			12/5/11 4:29 PM (-07:00)	
myrateplan	UA-968-GEG-DEN		12/5/11 1:33 PM (-08:00)			12/5/11 4:29 PM (-07:00)	
helloflight	UA-968-GEG-DEN		12/5/11 1:33 PM (-08:00)			12/5/11 4:29 PM (-07:00)	
flytecomm	UA-968-GEG-DEN		12/5/11 1:33 PM (-08:00)			12/5/11 4:29 PM (-07:00)	
flights	UA-968-GEG-DEN		2011-12-05 01:24 PM			2011-12-05 04:30 PM	B37
businesstravellogue	UA-968-GEG-DEN		2011-12-05 01:24 PM			2011-12-05 04:30 PM	B37
flylouisville	UA-968-GEG-DEN		2011-12-05 01:24 PM			2011-12-05 04:30 PM	B37
flightview	UA-968-GEG-DEN		1:33 PMDec 05			4:30 PMDec 05	
panynj	UA-968-GEG-DEN		1:33 PMDec 05			4:30 PMDec 05	
gofox	UA-968-GEG-DEN		1:33 PMDec 05			4:30 PMDec 05	
foxbusiness	UA-968-GEG-DEN		1:33 PMDec 05			4:30 PMDec 05	
allegiantair	UA-968-GEG-DEN		1:33 PMDec 05			4:30 PMDec 05	
boston	UA-968-GEG-DEN		1:33 PMDec 05			4:29 PMDec 05	
travelocity	UA-968-GEG-DEN	Dec 05 - Not Available	Dec 05 - 1:32pm	CHK	Dec 05 - Not Available	Dec 05 - 4:30pm	B37
orbitz	UA-968-GEG-DEN	1:29pDec 5	1:24pDec 5	 -	4:35pDec 5	4:30pDec 5	 B37
weather	UA-968-GEG-DEN	2011-12-05 01:29 PM			2011-12-05 04:35 PM		
den	UA-968-GEG-DEN				2011-12-05 4:35 PM		B37
mytripandmore	UA-968-GEG-DEN	1:29pDec 5	1:24pDec 5	 -	4:35pDec 5	4:30pDec 5	 B37
CO	CO-1506-EWR-SFO	Mon., Dec.05, 2011 7:39 a.m.	Mon., Dec.05, 2011 7:36 a.m.		Mon., Dec.05, 2011 11:15 a.m.	Mon., Dec.05, 2011 11:06 a.m.	
flightexplorer	CO-1506-EWR-SFO		12/5/2011 7:57AM EST			12/5/2011 10:42AM PST	
airtravelcenter	CO-1506-EWR-SFO	12/5/11 7:39 AM (-05:00)			12/5/11 11:15 AM (-08:00)		
myrateplan	CO-1506-EWR-SFO	12/5/11 7:39 AM (-05:00)			12/5/11 11:15 AM (-08:00)		
helloflight	CO-1506-EWR-SFO	12/5/11 7:39 AM (-05:00)			12/5/11 11:15 AM (-08:00)		
flytecomm	CO-1506-EWR-SFO	12/5/11 7:39 AM (-05:00)			12/5/11 11:15 AM (-08:00)		
flightaware	CO-1506-EWR-SFO	2011-12-05 07:39AM EST	2011-12-05 07:57AM EST	 131 	2011-12-05 10:43AM PST	2011-12-05 10:46AM PST	 89 
wunderground	CO-1506-EWR-SFO	2011-12-05 07:39AM EST	2011-12-05 07:57AM EST	 131 	2011-12-05 10:43AM PST	2011-12-05 10:46AM PST	 89 
flights	CO-1506-EWR-SFO	07:39 AM  Mon 05-Dec-2011	07:36 AM  Mon 05-Dec-2011	131	11:15 AM  Mon 05-Dec-2011	11:06 AM  Mon 05-Dec-2011	89
businesstravellogue	CO-1506-EWR-SFO	07:39 AM  Mon 05-Dec-2011	07:36 AM  Mon 05-Dec-2011	131	11:15 AM  Mon 05-Dec-2011	11:06 AM  Mon 05-Dec-2011	89
flylouisville	CO-1506-EWR-SFO	07:39 AM  Mon 05-Dec-2011	07:36 AM  Mon 05-Dec-2011	131	11:15 AM  Mon 05-Dec-2011	11:06 AM  Mon 05-Dec-2011	89
flightstats	CO-1506-EWR-SFO	2011-12-05 7:39 AM	2011-12-05 7:36 AM		2011-12-05 11:15 AM	2011-12-05 11:06 AM	
quicktrip	CO-1506-EWR-SFO	2011-12-05 7:39 AM	2011-12-05 7:36 AM		2011-12-05 11:15 AM	2011-12-05 11:06 AM	
world-flight-tracker	CO-1506-EWR-SFO	2011-12-05 7:39 AM	2011-12-05 7:36 AM		2011-12-05 11:15 AM	2011-12-05 11:06 AM	
flightview	CO-1506-EWR-SFO	7:39 AM, Dec 05	7:58 AM, Dec 05	Term C - C131	11:15 AM, Dec 05	11:06 AM, Dec 05	Terminal 3 - 89
panynj	CO-1506-EWR-SFO	7:39 AM, Dec 05	7:58 AM, Dec 05	Term C - C131	11:15 AM, Dec 05	11:06 AM, Dec 05	Terminal 3 - 89
gofox	CO-1506-EWR-SFO	7:39 AM, Dec 05	7:58 AM, Dec 05		11:15 AM, Dec 05	11:06 AM, Dec 05	
foxbusiness	CO-1506-EWR-SFO	7:39 AM, Dec 05	7:58 AM, Dec 05	Term C - C131	11:15 AM, Dec 05	11:06 AM, Dec 05	Terminal 3 - 89
allegiantair	CO-1506-EWR-SFO	7:39 AM, Dec 05	7:58 AM, Dec 05	Term C - C131	11:15 AM, Dec 05	11:06 AM, Dec 05	Terminal 3 - 89
boston	CO-1506-EWR-SFO	7:39 AM, Dec 05	7:58 AM, Dec 05		11:15 AM, Dec 05	10:47 AM, Dec 05	
travelocity	CO-1506-EWR-SFO	Dec 05 - 7:39am	Dec 05 - 7:36am	C131	Dec 05 - 11:15am	Dec 05 - 11:06am	89
orbitz	CO-1506-EWR-SFO	7:39aDec 5	7:36aDec 5	 C131	11:15aDec 5	11:06aDec 5	 89
weather	CO-1506-EWR-SFO	2011-12-05 07:39 AM			2011-12-05 11:15 AM		
ifly	CO-1506-EWR-SFO	2011-12-05 7:39 AM	2011-12-05 7:36 AM		2011-12-05 11:15 AM	2011-12-05 11:06 AM	
mytripandmore	CO-1506-EWR-SFO	7:39aDec 5	7:36aDec 5	 C131	11:15aDec 5	11:06aDec 5	 89
flightwise	CO-1506-EWR-SFO	2011-12-05 07:39AM EST	2011-12-05 07:57AM EST	 131 	2011-12-05 10:43AM PST	2011-12-05 10:46AM PST	 89 
aa	AA-1494-LAS-DFW	12/05/2011 08:15 AM	12/05/2011 08:26 AM	D37	12/05/2011 12:55 PM	12/05/2011 12:40 PM	D34
flightexplorer	AA-1494-LAS-DFW		12/5/2011 8:26AM PST			12/5/2011 12:30PM CST	
airtravelcenter	AA-1494-LAS-DFW		12/5/11 8:26 AM (-08:00)			12/5/11 12:30 PM (-06:00)	
myrateplan	AA-1494-LAS-DFW		12/5/11 8:26 AM (-08:00)			12/5/11 12:30 PM (-06:00)	
helloflight	AA-1494-LAS-DFW		12/5/11 8:26 AM (-08:00)			12/5/11 12:30 PM (-06:00)	
flytecomm	AA-1494-LAS-DFW		12/5/11 8:26 AM (-08:00)			12/5/11 12:30 PM (-06:00)	
flightaware	AA-1494-LAS-DFW	2011-12-05 08:15AM PST	2011-12-05 08:26AM PST	 D37 	2011-12-05 12:35PM CST	2011-12-05 12:30PM CST	 D34 
wunderground	AA-1494-LAS-DFW	2011-12-05 08:15AM PST	2011-12-05 08:26AM PST	 D37 	2011-12-05 12:35PM CST	2011-12-05 12:30PM CST	 D34 
flights	AA-1494-LAS-DFW	08:15 AM  Mon 05-Dec-2011	08:26 AM  Mon 05-Dec-2011	D37	12:55 PM  Mon 05-Dec-2011	12:40 PM  Mon 05-Dec-2011	D34
businesstravellogue	AA-1494-LAS-DFW	08:15 AM  Mon 05-Dec-2011	08:26 AM  Mon 05-Dec-2011	D37	12:55 PM  Mon 05-Dec-2011	12:40 PM  Mon 05-Dec-2011	D34
flylouisville	AA-1494-LAS-DFW	08:15 AM  Mon 05-Dec-2011	08:26 AM  Mon 05-Dec-2011	D37	12:55 PM  Mon 05-Dec-2011	12:40 PM  Mon 05-Dec-2011	D34
world-flight-tracker	AA-1494-LAS-DFW	2011-12-05 8:15 AM	2011-12-05 8:26 AM		2011-12-05 12:55 PM	2011-12-05 12:40 PM	
flightview	AA-1494-LAS-DFW	8:15 AM, Dec 05	8:26 AM, Dec 05	D37	12:55 PM, Dec 05	12:37 PM, Dec 05	D34
panynj	AA-1494-LAS-DFW	8:15 AM, Dec 05	8:26 AM, Dec 05	D37	12:55 PM, Dec 05	12:37 PM, Dec 05	D34
gofox	AA-1494-LAS-DFW	8:15 AM, Dec 05	8:26 AM, Dec 05		12:55 PM, Dec 05	12:37 PM, Dec 05	
foxbusiness	AA-1494-LAS-DFW	8:15 AM, Dec 05	8:26 AM, Dec 05	D37	12:55 PM, Dec 05	12:37 PM, Dec 05	D34
allegiantair	AA-1494-LAS-DFW	8:15 AM, Dec 05	8:26 AM, Dec 05	D37	12:55 PM, Dec 05	12:37 PM, Dec 05	D34
boston	AA-1494-LAS-DFW	8:15 AM, Dec 05	8:26 AM, Dec 05		12:55 PM, Dec 05	12:37 PM, Dec 05	
travelocity	AA-1494-LAS-DFW	Dec 05 - 8:15am	Dec 05 - 8:11am	D37	Dec 05 - 12:55pm	Dec 05 - 12:40pm	D34/D
orbitz	AA-1494-LAS-DFW	8:15aDec 5	8:11aDec 5	 D37	12:55pDec 5	12:40pDec 5	 D34
weather	AA-1494-LAS-DFW	2011-12-05 08:15 AM	2011-12-05 08:26 AM		2011-12-05 12:55 PM	2011-12-05 12:36 PM	
dfw	AA-1494-LAS-DFW				2011-12-05 12:55 pm		D34
usatoday	AA-1494-LAS-DFW	2011-12-05 08:15 AM	2011-12-05 08:26 AM		2011-12-05 12:55 PM	2011-12-05 12:36 PM	
mytripandmore	AA-1494-LAS-DFW	Dec 05 - 8:15am	Dec 05 - 8:11am	D37	Dec 05 - 12:55pm	Dec 05 - 12:40pm	D34/D
flightarrival	AA-1494-LAS-DFW	2011-12-05 08:15 AM	2011-12-05 08:26 AM		2011-12-05 12:55 PM	2011-12-05 12:36 PM	
ua	UA-6166-TVC-ORD	Mon, Dec 5 3:33 PM	Mon, Dec 5 3:33 PM	--	Mon, Dec 5 3:52 PM	Mon, Dec 5 3:52 PM	F7B
airtravelcenter	UA-6166-TVC-ORD	12/5/11 3:33 PM (-05:00)			12/5/11 3:52 PM (-06:00)		
myrateplan	UA-6166-TVC-ORD	12/5/11 3:33 PM (-05:00)			12/5/11 3:52 PM (-06:00)		
helloflight	UA-6166-TVC-ORD	12/5/11 3:33 PM (-05:00)			12/5/11 3:52 PM (-06:00)		
flytecomm	UA-6166-TVC-ORD	12/5/11 3:33 PM (-05:00)			12/5/11 3:52 PM (-06:00)		
flightaware	UA-6166-TVC-ORD	2011-12-05 03:33PM EST	2011-12-05 03:43PM EST		2011-12-05 03:32PM CST	2011-12-05 03:42PM CST	 F7B 
wunderground	UA-6166-TVC-ORD	2011-12-05 03:33PM EST	2011-12-05 03:43PM EST		2011-12-05 03:32PM CST	2011-12-05 03:42PM CST	 F7B 
flights	UA-6166-TVC-ORD	03:33 PM  Mon 05-Dec-2011			03:52 PM  Mon 05-Dec-2011		
businesstravellogue	UA-6166-TVC-ORD	03:33 PM  Mon 05-Dec-2011			03:52 PM  Mon 05-Dec-2011		
flylouisville	UA-6166-TVC-ORD	03:33 PM  Mon 05-Dec-2011			03:52 PM  Mon 05-Dec-2011		
world-flight-tracker	UA-6166-TVC-ORD	2011-12-05 3:33 PM	2011-12-05 3:33 PM (Estimated)		2011-12-05 3:52 PM	2011-12-05 3:52 PM (Estimated)	
flightview	UA-6166-TVC-ORD	3:33 PM, Dec 05			3:52 PM, Dec 05		
panynj	UA-6166-TVC-ORD	3:33 PM, Dec 05			3:52 PM, Dec 05		
gofox	UA-6166-TVC-ORD	3:33 PM, Dec 05			3:52 PM, Dec 05		
foxbusiness	UA-6166-TVC-ORD	3:33 PM, Dec 05			3:52 PM, Dec 05		
allegiantair	UA-6166-TVC-ORD	3:33 PM, Dec 05			3:52 PM, Dec 05		
boston	UA-6166-TVC-ORD	3:33 PM, Dec 05	Not Available		3:52 PM, Dec 05	Not Available	
travelocity	UA-6166-TVC-ORD	Dec 05 - 3:33pm	Dec 05 - Not Available	CHK	Dec 05 - 3:52pm	Dec 05 - Not Available	F7B
orbitz	UA-6166-TVC-ORD	3:33pDec 5		 -	3:52pDec 5		 F7B
ua	UA-1153-IAH-TPA	Mon, Dec 5 7:40 AM	Mon, Dec 5 7:47 AM            Delayed	C-30	Mon, Dec 5 10:48 AM	Mon, Dec 5 10:55 AM	A5
flightexplorer	UA-1153-IAH-TPA		12/5/2011 8:10AM CST			12/5/2011 10:52AM EST	
airtravelcenter	UA-1153-IAH-TPA		12/5/11 8:11 AM (-06:00)			12/5/11 10:52 AM (-05:00)	
airtravelcenter	UA-1153-IAH-TPA	12/5/11 7:40 AM (-06:00)			12/5/11 10:48 AM (-05:00)		
myrateplan	UA-1153-IAH-TPA		12/5/11 8:11 AM (-06:00)			12/5/11 10:52 AM (-05:00)	
myrateplan	UA-1153-IAH-TPA	12/5/11 7:40 AM (-06:00)			12/5/11 10:48 AM (-05:00)		
helloflight	UA-1153-IAH-TPA		12/5/11 8:11 AM (-06:00)			12/5/11 10:52 AM (-05:00)	
helloflight	UA-1153-IAH-TPA	12/5/11 7:40 AM (-06:00)			12/5/11 10:48 AM (-05:00)		
flytecomm	UA-1153-IAH-TPA		12/5/11 8:11 AM (-06:00)			12/5/11 10:52 AM (-05:00)	
flytecomm	UA-1153-IAH-TPA	12/5/11 7:40 AM (-06:00)			12/5/11 10:48 AM (-05:00)		
flights	UA-1153-IAH-TPA		2011-12-05 07:47 AM	30		2011-12-05 10:55 AM	A5
businesstravellogue	UA-1153-IAH-TPA		2011-12-05 07:47 AM	30		2011-12-05 10:55 AM	A5
flylouisville	UA-1153-IAH-TPA		2011-12-05 07:47 AM	30		2011-12-05 10:55 AM	A5
flightview	UA-1153-IAH-TPA		8:11 AMDec 05			10:55 AMDec 05	
panynj	UA-1153-IAH-TPA		8:11 AMDec 05			10:55 AMDec 05	
gofox	UA-1153-IAH-TPA		8:11 AMDec 05			10:55 AMDec 05	
foxbusiness	UA-1153-IAH-TPA		8:11 AMDec 05			10:55 AMDec 05	
allegiantair	UA-1153-IAH-TPA		8:11 AMDec 05			10:55 AMDec 05	
boston	UA-1153-IAH-TPA		8:11 AMDec 05			10:49 AMDec 05	
orbitz	UA-1153-IAH-TPA	7:40aDec 5	7:47aDec 5	 30	10:48aDec 5	10:55aDec 5	 A5
usatoday	UA-1153-IAH-TPA		8:11 AMDec 05			10:49 AMDec 05	
mytripandmore	UA-1153-IAH-TPA	7:40aDec 5	7:47aDec 5	 30	10:48aDec 5	10:55aDec 5	 A5
CO	CO-1033-IAH-SFO	Mon., Dec.05, 2011 6:55 p.m.	Mon., Dec.05, 2011 6:59 p.m.		Mon., Dec.05, 2011 9:21 p.m.	Mon., Dec.05, 2011 9:19 p.m.	
flightexplorer	CO-1033-IAH-SFO		12/5/2011 7:32PM CST			12/5/2011 9:17PM PST	
airtravelcenter	CO-1033-IAH-SFO	12/5/11 6:55 PM (-06:00)			12/5/11 9:21 PM (-08:00)		
myrateplan	CO-1033-IAH-SFO	12/5/11 6:55 PM (-06:00)			12/5/11 9:21 PM (-08:00)		
helloflight	CO-1033-IAH-SFO	12/5/11 6:55 PM (-06:00)			12/5/11 9:21 PM (-08:00)		
flytecomm	CO-1033-IAH-SFO	12/5/11 6:55 PM (-06:00)			12/5/11 9:21 PM (-08:00)		
flightaware	CO-1033-IAH-SFO	2011-12-05 06:55PM CST	2011-12-05 07:33PM CST	 24 	2011-12-05 08:48PM PST	2011-12-05 09:15PM PST	 90 
wunderground	CO-1033-IAH-SFO	2011-12-05 06:55PM CST	2011-12-05 07:33PM CST	 24 	2011-12-05 08:48PM PST	2011-12-05 09:15PM PST	 90 
flights	CO-1033-IAH-SFO		2011-12-05 06:59 PM	24		2011-12-05 09:21 PM	90
businesstravellogue	CO-1033-IAH-SFO		2011-12-05 06:59 PM	24		2011-12-05 09:21 PM	90
flylouisville	CO-1033-IAH-SFO		2011-12-05 06:59 PM	24		2011-12-05 09:21 PM	90
flightstats	CO-1033-IAH-SFO	2011-12-05 6:55 PM	2011-12-05 6:59 PM		2011-12-05 9:21 PM	2011-12-05 9:19 PM (Estimated)	
quicktrip	CO-1033-IAH-SFO	2011-12-05 6:55 PM	2011-12-05 6:59 PM		2011-12-05 9:21 PM	2011-12-05 9:19 PM (Estimated)	
flightview	CO-1033-IAH-SFO		7:34 PMDec 05			9:16 PMDec 05	
panynj	CO-1033-IAH-SFO		7:34 PMDec 05			9:16 PMDec 05	
gofox	CO-1033-IAH-SFO		7:34 PMDec 05			9:16 PMDec 05	
foxbusiness	CO-1033-IAH-SFO		7:34 PMDec 05			9:16 PMDec 05	
allegiantair	CO-1033-IAH-SFO		7:34 PMDec 05			9:16 PMDec 05	
boston	CO-1033-IAH-SFO		7:34 PMDec 05			9:16 PMDec 05	
orbitz	CO-1033-IAH-SFO	6:55pDec 5	6:59pDec 5	 24	9:29pDec 5		 90
sfo	CO-1033-IAH-SFO				2011-12-05 9:21 PM		90
usatoday	CO-1033-IAH-SFO	2011-12-05 6:55 PM	2011-12-05 6:59 PM		2011-12-05 9:21 PM	2011-12-05 9:19 PM (Estimated)	
ua	UA-1157-TPA-EWR	Mon, Dec 5 8:10 AM	Mon, Dec 5 8:34 AM	A6	Mon, Dec 5 10:49 AM	Mon, Dec 5 11:05 AM	C73
flightexplorer	UA-1157-TPA-EWR		12/5/2011 8:46AM EST			12/5/2011 10:44AM EST	
airtravelcenter	UA-1157-TPA-EWR	12/5/11 8:10 AM (-05:00)			12/5/11 10:49 AM (-05:00)		
myrateplan	UA-1157-TPA-EWR	12/5/11 8:10 AM (-05:00)			12/5/11 10:49 AM (-05:00)		
helloflight	UA-1157-TPA-EWR	12/5/11 8:10 AM (-05:00)			12/5/11 10:49 AM (-05:00)		
flytecomm	UA-1157-TPA-EWR	12/5/11 8:10 AM (-05:00)			12/5/11 10:49 AM (-05:00)		
flightaware	UA-1157-TPA-EWR	2011-12-05 08:10AM EST	2011-12-05 Cancelled		2011-12-05 10:13AM EST	2011-12-05 Cancelled	
wunderground	UA-1157-TPA-EWR	2011-12-05 08:10AM EST	2011-12-05 Cancelled		2011-12-05 10:13AM EST	2011-12-05 Cancelled	
flights	UA-1157-TPA-EWR	08:10 AM  Mon 05-Dec-2011	08:34 AM  Mon 05-Dec-2011	A6	10:49 AM  Mon 05-Dec-2011	11:05 AM  Mon 05-Dec-2011	73
businesstravellogue	UA-1157-TPA-EWR	08:10 AM  Mon 05-Dec-2011	08:34 AM  Mon 05-Dec-2011	A6	10:49 AM  Mon 05-Dec-2011	11:05 AM  Mon 05-Dec-2011	73
flylouisville	UA-1157-TPA-EWR	08:10 AM  Mon 05-Dec-2011	08:34 AM  Mon 05-Dec-2011	A6	10:49 AM  Mon 05-Dec-2011	11:05 AM  Mon 05-Dec-2011	73
world-flight-tracker	UA-1157-TPA-EWR	2011-12-05 8:10 AM	2011-12-05 8:34 AM		2011-12-05 10:49 AM	2011-12-05 11:05 AM	
flightview	UA-1157-TPA-EWR	8:10 AM, Dec 05	8:46 AM, Dec 05	Main Term - A6	10:49 AM, Dec 05	11:05 AM, Dec 05	Term C - C73
panynj	UA-1157-TPA-EWR	8:10 AM, Dec 05	8:46 AM, Dec 05	Main Term - A6	10:49 AM, Dec 05	11:05 AM, Dec 05	Term C - C73
gofox	UA-1157-TPA-EWR	8:10 AM, Dec 05	8:46 AM, Dec 05		10:49 AM, Dec 05	11:05 AM, Dec 05	
foxbusiness	UA-1157-TPA-EWR	8:10 AM, Dec 05	8:46 AM, Dec 05	Main Term - A6	10:49 AM, Dec 05	11:05 AM, Dec 05	Term C - C73
allegiantair	UA-1157-TPA-EWR	8:10 AM, Dec 05	8:46 AM, Dec 05	Main Term - A6	10:49 AM, Dec 05	11:05 AM, Dec 05	Term C - C73
boston	UA-1157-TPA-EWR	8:10 AM, Dec 05	8:46 AM, Dec 05		10:49 AM, Dec 05	10:59 AM, Dec 05	
travelocity	UA-1157-TPA-EWR	Dec 05 - 8:10am	Dec 05 - Contact Airline	Not provided by airline	Dec 05 - 10:49am	Dec 05 - Contact Airline	Not provided by airline
orbitz	UA-1157-TPA-EWR	8:10aDec 5	8:34aDec 5	 A6	10:49aDec 5	11:05aDec 5	 C73
weather	UA-1157-TPA-EWR	2011-12-05 08:10 AM			2011-12-05 10:49 AM		
mytripandmore	UA-1157-TPA-EWR	8:10aDec 5	8:34aDec 5	 A6	10:49aDec 5	11:05aDec 5	 C73
flightwise	UA-1157-TPA-EWR	2011-12-05 08:10AM EST	2011-12-05 Cancelled		2011-12-05 10:13AM EST	2011-12-05 Cancelled	
ua	UA-5935-DAY-IAD	Mon, Dec 5 6:53 PM	Mon, Dec 5 6:53 PM	--	Mon, Dec 5 8:14 PM	Mon, Dec 5 8:14 PM	A1E
airtravelcenter	UA-5935-DAY-IAD	12/5/11 6:53 PM (-05:00)			12/5/11 8:14 PM (-05:00)		
myrateplan	UA-5935-DAY-IAD	12/5/11 6:53 PM (-05:00)			12/5/11 8:14 PM (-05:00)		
helloflight	UA-5935-DAY-IAD	12/5/11 6:53 PM (-05:00)			12/5/11 8:14 PM (-05:00)		
flytecomm	UA-5935-DAY-IAD	12/5/11 6:53 PM (-05:00)			12/5/11 8:14 PM (-05:00)		
flightaware	UA-5935-DAY-IAD	2011-12-05 06:53PM EST	2011-12-05 07:03PM EST		2011-12-05 07:54PM EST	2011-12-05 08:04PM EST	 A1E 
wunderground	UA-5935-DAY-IAD	2011-12-05 06:53PM EST	2011-12-05 07:03PM EST		2011-12-05 07:54PM EST	2011-12-05 08:04PM EST	 A1E 
flights	UA-5935-DAY-IAD	2011-12-05 06:53 PM			2011-12-05 08:14 PM		A1
businesstravellogue	UA-5935-DAY-IAD	2011-12-05 06:53 PM			2011-12-05 08:14 PM		A1
flylouisville	UA-5935-DAY-IAD	2011-12-05 06:53 PM			2011-12-05 08:14 PM		A1
flightview	UA-5935-DAY-IAD	6:53 PMDec 05			8:14 PMDec 05		
