CO	CO-4237-EWR-DTW	Sat., Dec.24, 2011 12:33 p.m.	Sat., Dec.24, 2011 12:40 p.m.		Sat., Dec.24, 2011 2:38 p.m.	Sat., Dec.24, 2011 2:33 p.m.	
allegiantair	AA-2337-ORD-DFW	3:45 PM, Dec 24	3:55 PM, Dec 24	K3	6:20 PM, Dec 24	5:57 PM, Dec 24	A19
boston	AA-2337-ORD-DFW	3:45 PM, Dec 24	3:55 PM, Dec 24		6:20 PM, Dec 24	5:57 PM, Dec 24	
travelocity	AA-2337-ORD-DFW	Dec 24 - 3:45pm	Dec 24 - 3:45pm	K3/T3	Dec 24 - 6:20pm	Dec 24 - 6:01pm	A19/A
orbitz	AA-2337-ORD-DFW	3:45pDec 24	3:45pDec 24	 K3	6:20pDec 24	6:01pDec 24	 A19
weather	AA-2337-ORD-DFW	2011-12-24 03:45 PM			2011-12-24 06:20 PM		
dfw	AA-2337-ORD-DFW				2011-12-24 6:20 pm		A19
ord	AA-2337-ORD-DFW	2011-12-24 3:45 PM		K3	2011-12-24 6:20 PM		A19
ua	UA-1191-IAH-LGA	Sat, Dec 24 1:25 PM	Sat, Dec 24 1:23 PM	E11	Sat, Dec 24 5:53 PM	Sat, Dec 24 5:20 PM	A2
flightexplorer	UA-1191-IAH-LGA		12/24/2011 1:36PM CST			12/24/2011 5:06PM EST	
airtravelcenter	UA-1191-IAH-LGA		12/24/11 1:37 PM (-06:00)			12/24/11 5:06 PM (-05:00)	
myrateplan	UA-1191-IAH-LGA		12/24/11 1:37 PM (-06:00)			12/24/11 5:06 PM (-05:00)	
helloflight	UA-1191-IAH-LGA		12/24/11 1:37 PM (-06:00)			12/24/11 5:06 PM (-05:00)	
flytecomm	UA-1191-IAH-LGA		12/24/11 1:37 PM (-06:00)			12/24/11 5:06 PM (-05:00)	
flightaware	UA-1191-IAH-LGA	2011-12-24 01:25PM CST	2011-12-24 01:37PM CST	 E11 	2011-12-24 05:43PM EST	2011-12-24 05:11PM EST	 A2 
wunderground	UA-1191-IAH-LGA	2011-12-24 01:25PM CST	2011-12-24 01:37PM CST	 E11 	2011-12-24 05:43PM EST	2011-12-24 05:11PM EST	 A2 
flights	UA-1191-IAH-LGA	01:25 PM  Sat 24-Dec-2011	01:23 PM  Sat 24-Dec-2011	11	05:53 PM  Sat 24-Dec-2011	05:20 PM  Sat 24-Dec-2011	A2
businesstravellogue	UA-1191-IAH-LGA	01:25 PM  Sat 24-Dec-2011	01:23 PM  Sat 24-Dec-2011	11	05:53 PM  Sat 24-Dec-2011	05:20 PM  Sat 24-Dec-2011	A2
flylouisville	UA-1191-IAH-LGA	01:25 PM  Sat 24-Dec-2011	01:23 PM  Sat 24-Dec-2011	11	05:53 PM  Sat 24-Dec-2011	05:20 PM  Sat 24-Dec-2011	A2
world-flight-tracker	UA-1191-IAH-LGA	2011-12-24 1:25 PM	2011-12-24 1:23 PM		2011-12-24 5:53 PM	2011-12-24 5:20 PM	
flightview	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24	Term C - E11	5:53 PM, Dec 24	5:20 PM, Dec 24	Central Term Bldg - A2
panynj	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24	Term C - E11	5:53 PM, Dec 24	5:20 PM, Dec 24	Central Term Bldg - A2
gofox	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24		5:53 PM, Dec 24	5:20 PM, Dec 24	
foxbusiness	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24	Term C - E11	5:53 PM, Dec 24	5:20 PM, Dec 24	Central Term Bldg - A2
allegiantair	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24	Term C - E11	5:53 PM, Dec 24	5:20 PM, Dec 24	Central Term Bldg - A2
boston	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24		5:53 PM, Dec 24	5:17 PM, Dec 24	
travelocity	UA-1191-IAH-LGA	Dec 24 - 1:25pm	Dec 24 - Contact Airline	Not provided by airline	Dec 24 - 5:53pm	Dec 24 - Contact Airline	Not provided by airline
orbitz	UA-1191-IAH-LGA	1:25pDec 24	1:23pDec 24	 E11	5:53pDec 24	5:20pDec 24	 A2
weather	UA-1191-IAH-LGA	2011-12-24 01:25 PM			2011-12-24 05:53 PM		
usatoday	UA-1191-IAH-LGA	2011-12-24 01:25 PM			2011-12-24 05:53 PM		
flightarrival	UA-1191-IAH-LGA	1:25 PM, Dec 24	1:37 PM, Dec 24		5:53 PM, Dec 24	5:17 PM, Dec 24	
aa	AA-501-MIA-DEN	December 24, 2011               05:25 PM    	December 24, 2011               05:33 PM    	 D44	December 24, 2011               07:50 PM    	December 24, 2011               07:36 PM    	 A41W    
flightexplorer	AA-501-MIA-DEN		12/24/2011 5:45PM EST			12/24/2011 7:22PM MST	
airtravelcenter	AA-501-MIA-DEN		12/24/11 5:45 PM (-05:00)			12/24/11 7:22 PM (-07:00)	
myrateplan	AA-501-MIA-DEN		12/24/11 5:45 PM (-05:00)			12/24/11 7:22 PM (-07:00)	
helloflight	AA-501-MIA-DEN		12/24/11 5:45 PM (-05:00)			12/24/11 7:22 PM (-07:00)	
flytecomm	AA-501-MIA-DEN		12/24/11 5:45 PM (-05:00)			12/24/11 7:22 PM (-07:00)	
flightaware	AA-501-MIA-DEN	2011-12-24 05:25PM EST	2011-12-24 05:45PM EST	 D44 	2011-12-24 07:28PM MST	2011-12-24 07:29PM MST	 A41W 
wunderground	AA-501-MIA-DEN	2011-12-24 05:25PM EST	2011-12-24 05:45PM EST	 D44 	2011-12-24 07:28PM MST	2011-12-24 07:29PM MST	 A41W 
flights	AA-501-MIA-DEN	05:25 PM  Sat 24-Dec-2011	05:33 PM  Sat 24-Dec-2011	D44	07:50 PM  Sat 24-Dec-2011	07:36 PM  Sat 24-Dec-2011	A41
businesstravellogue	AA-501-MIA-DEN	05:25 PM  Sat 24-Dec-2011	05:33 PM  Sat 24-Dec-2011	D44	07:50 PM  Sat 24-Dec-2011	07:36 PM  Sat 24-Dec-2011	A41
flylouisville	AA-501-MIA-DEN	05:25 PM  Sat 24-Dec-2011	05:33 PM  Sat 24-Dec-2011	D44	07:50 PM  Sat 24-Dec-2011	07:36 PM  Sat 24-Dec-2011	A41
flightstats	AA-501-MIA-DEN	2011-12-24 5:25 PM	2011-12-24 5:33 PM		2011-12-24 7:50 PM	2011-12-24 7:36 PM	
quicktrip	AA-501-MIA-DEN	2011-12-24 5:25 PM	2011-12-24 5:33 PM		2011-12-24 7:50 PM	2011-12-24 7:36 PM	
world-flight-tracker	AA-501-MIA-DEN	2011-12-24 5:25 PM	2011-12-24 5:33 PM		2011-12-24 7:50 PM	2011-12-24 7:36 PM	
flightview	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24	Terminal D - D44	7:50 PM, Dec 24	7:34 PM, Dec 24	A41W
panynj	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24	Terminal D - D44	7:50 PM, Dec 24	7:34 PM, Dec 24	A41W
gofox	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24		7:50 PM, Dec 24	7:34 PM, Dec 24	
foxbusiness	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24	Terminal D - D44	7:50 PM, Dec 24	7:34 PM, Dec 24	A41W
allegiantair	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24	Terminal D - D44	7:50 PM, Dec 24	7:34 PM, Dec 24	A41W
boston	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24		7:50 PM, Dec 24	7:34 PM, Dec 24	
travelocity	AA-501-MIA-DEN	Dec 24 - 5:25pm	Dec 24 - 5:33pm	D44	Dec 24 - 7:50pm	Dec 24 - 7:36pm	A41
orbitz	AA-501-MIA-DEN	5:25pDec 24	5:33pDec 24	 D44	7:50pDec 24	7:36pDec 24	 A41W
weather	AA-501-MIA-DEN	2011-12-24 05:25 PM			2011-12-24 07:50 PM		
den	AA-501-MIA-DEN				2011-12-24 7:50 PM		A41W
usatoday	AA-501-MIA-DEN	2011-12-24 5:25 PM	2011-12-24 5:33 PM		2011-12-24 7:50 PM	2011-12-24 7:36 PM	
flightwise	AA-501-MIA-DEN	2011-12-24 05:25PM EST	2011-12-24 05:45PM EST	 D44 	2011-12-24 07:28PM MST	2011-12-24 07:29PM MST	 A41W 
flightarrival	AA-501-MIA-DEN	5:25 PM, Dec 24	5:45 PM, Dec 24		7:50 PM, Dec 24	7:34 PM, Dec 24	
CO	CO-51-EWR-CLE	Sat., Dec.24, 2011 3:10 p.m.	Sat., Dec.24, 2011 3:27 p.m.		Sat., Dec.24, 2011 4:59 p.m.	Sat., Dec.24, 2011 4:54 p.m.	
airtravelcenter	CO-51-EWR-CLE	12/24/11 3:10 PM (-05:00)			12/24/11 4:59 PM (-05:00)		
myrateplan	CO-51-EWR-CLE	12/24/11 3:10 PM (-05:00)			12/24/11 4:59 PM (-05:00)		
helloflight	CO-51-EWR-CLE	12/24/11 3:10 PM (-05:00)			12/24/11 4:59 PM (-05:00)		
flytecomm	CO-51-EWR-CLE	12/24/11 3:10 PM (-05:00)			12/24/11 4:59 PM (-05:00)		
flightaware	CO-51-EWR-CLE	2011-12-24 03:10PM EST	2011-12-24 03:45PM EST	 C96 	2011-12-24 04:49PM EST	2011-12-24 04:49PM EST	 C16 
wunderground	CO-51-EWR-CLE	2011-12-24 03:10PM EST	2011-12-24 03:45PM EST	 C96 	2011-12-24 04:49PM EST	2011-12-24 04:49PM EST	 C16 
flights	CO-51-EWR-CLE		2011-12-24 03:27 PM	96		2011-12-24 04:54 PM	C16
businesstravellogue	CO-51-EWR-CLE		2011-12-24 03:27 PM	96		2011-12-24 04:54 PM	C16
flylouisville	CO-51-EWR-CLE		2011-12-24 03:27 PM	96		2011-12-24 04:54 PM	C16
flightstats	CO-51-EWR-CLE	2011-12-24 3:10 PM	2011-12-24 3:27 PM		2011-12-24 4:59 PM	2011-12-24 4:54 PM	
quicktrip	CO-51-EWR-CLE	2011-12-24 3:10 PM	2011-12-24 3:27 PM		2011-12-24 4:59 PM	2011-12-24 4:54 PM	
flightview	CO-51-EWR-CLE		3:45 PMDec 24			4:54 PMDec 24	
panynj	CO-51-EWR-CLE		3:45 PMDec 24			4:54 PMDec 24	
gofox	CO-51-EWR-CLE		3:45 PMDec 24			4:54 PMDec 24	
foxbusiness	CO-51-EWR-CLE		3:45 PMDec 24			4:54 PMDec 24	
allegiantair	CO-51-EWR-CLE		3:45 PMDec 24			4:54 PMDec 24	
boston	CO-51-EWR-CLE		3:45 PMDec 24			4:51 PMDec 24	
orbitz	CO-51-EWR-CLE	3:10pDec 24	3:27pDec 24	 C96	4:59pDec 24	4:54pDec 24	 C16
ifly	CO-51-EWR-CLE	2011-12-24 3:10 PM	2011-12-24 3:27 PM		2011-12-24 4:59 PM	2011-12-24 4:54 PM	
usatoday	CO-51-EWR-CLE		3:45 PMDec 24			4:51 PMDec 24	
flightarrival	CO-51-EWR-CLE		3:45 PMDec 24			4:51 PMDec 24	
aa	AA-201-JFK-LAX	December 24, 2011               06:30 AM    	December 24, 2011               06:25 AM    	 40	December 24, 2011               09:55 AM    	December 24, 2011               09:40 AM    	 49A    
airtravelcenter	AA-201-JFK-LAX		12/24/11 6:42 AM (-05:00)			12/24/11 9:16 AM (-08:00)	
myrateplan	AA-201-JFK-LAX		12/24/11 6:42 AM (-05:00)			12/24/11 9:16 AM (-08:00)	
helloflight	AA-201-JFK-LAX		12/24/11 6:42 AM (-05:00)			12/24/11 9:16 AM (-08:00)	
flytecomm	AA-201-JFK-LAX		12/24/11 6:42 AM (-05:00)			12/24/11 9:16 AM (-08:00)	
flightaware	AA-201-JFK-LAX	2011-12-24 06:30AM EST	2011-12-24 06:41AM EST	 40 	2011-12-24 09:37AM PST	2011-12-24 09:16AM PST	 49A 
wunderground	AA-201-JFK-LAX	2011-12-24 06:30AM EST	2011-12-24 06:41AM EST	 40 	2011-12-24 09:37AM PST	2011-12-24 09:16AM PST	 49A 
flights	AA-201-JFK-LAX	06:30 AM  Sat 24-Dec-2011	06:25 AM  Sat 24-Dec-2011	C40	09:55 AM  Sat 24-Dec-2011	09:40 AM  Sat 24-Dec-2011	49A
businesstravellogue	AA-201-JFK-LAX	06:30 AM  Sat 24-Dec-2011	06:25 AM  Sat 24-Dec-2011	C40	09:55 AM  Sat 24-Dec-2011	09:40 AM  Sat 24-Dec-2011	49A
flylouisville	AA-201-JFK-LAX	06:30 AM  Sat 24-Dec-2011	06:25 AM  Sat 24-Dec-2011	C40	09:55 AM  Sat 24-Dec-2011	09:40 AM  Sat 24-Dec-2011	49A
flightstats	AA-201-JFK-LAX	2011-12-24 6:30 AM	2011-12-24 6:25 AM		2011-12-24 9:55 AM	2011-12-24 9:40 AM	
quicktrip	AA-201-JFK-LAX	2011-12-24 6:30 AM	2011-12-24 6:25 AM		2011-12-24 9:55 AM	2011-12-24 9:40 AM	
world-flight-tracker	AA-201-JFK-LAX	2011-12-24 6:30 AM	2011-12-24 6:25 AM		2011-12-24 9:55 AM	2011-12-24 9:40 AM	
flightview	AA-201-JFK-LAX	6:30 AM, Dec 24	6:42 AM, Dec 24	Terminal 8 - 40	9:55 AM, Dec 24	9:40 AM, Dec 24	Terminal 4 - 49A
panynj	AA-201-JFK-LAX	6:30 AM, Dec 24	6:42 AM, Dec 24	Terminal 8 - 40	9:55 AM, Dec 24	9:40 AM, Dec 24	Terminal 4 - 49A
gofox	AA-201-JFK-LAX	6:30 AM, Dec 24	6:42 AM, Dec 24		9:55 AM, Dec 24	9:40 AM, Dec 24	
foxbusiness	AA-201-JFK-LAX	6:30 AM, Dec 24	6:42 AM, Dec 24	Terminal 8 - 40	9:55 AM, Dec 24	9:40 AM, Dec 24	Terminal 4 - 49A
allegiantair	AA-201-JFK-LAX	6:30 AM, Dec 24	6:42 AM, Dec 24	Terminal 8 - 40	9:55 AM, Dec 24	9:40 AM, Dec 24	Terminal 4 - 49A
boston	AA-201-JFK-LAX	6:30 AM, Dec 24	6:42 AM, Dec 24		9:55 AM, Dec 24	9:17 AM, Dec 24	
travelocity	AA-201-JFK-LAX	Dec 24 - 6:30am	Dec 24 - 6:25am	40/8	Dec 24 - 9:55am	Dec 24 - 9:40am	49A/T4
orbitz	AA-201-JFK-LAX	6:30aDec 24	6:25aDec 24	 40	9:55aDec 24	9:40aDec 24	 49A
weather	AA-201-JFK-LAX	2011-12-24 06:30 AM	2011-12-24 06:42 AM		2011-12-24 09:55 AM	2011-12-24 09:16 AM	
usatoday	AA-201-JFK-LAX	2011-12-24 6:30 AM	2011-12-24 6:25 AM		2011-12-24 9:55 AM	2011-12-24 9:40 AM	
mytripandmore	AA-201-JFK-LAX	Dec 24 - 6:30am	Dec 24 - 6:25am	40/8	Dec 24 - 9:55am	Dec 24 - 9:40am	49A/T4
flightarrival	AA-201-JFK-LAX	2011-12-24 06:30 AM	2011-12-24 06:42 AM		2011-12-24 09:55 AM	2011-12-24 09:16 AM	
ua	UA-854-IAH-LIM	Sat, Dec 24 3:10 PM	Sat, Dec 24 3:16 PM            Delayed	C16	Sat, Dec 24 10:45 PM	Sat, Dec 24 10:45 PM	HOLD
airtravelcenter	UA-854-IAH-LIM		12/24/11 3:28 PM (-06:00)			12/24/11 10:41 PM (-05:00)	
myrateplan	UA-854-IAH-LIM		12/24/11 3:28 PM (-06:00)			12/24/11 10:41 PM (-05:00)	
helloflight	UA-854-IAH-LIM		12/24/11 3:28 PM (-06:00)			12/24/11 10:41 PM (-05:00)	
flytecomm	UA-854-IAH-LIM		12/24/11 3:28 PM (-06:00)			12/24/11 10:41 PM (-05:00)	
flights	UA-854-IAH-LIM		2011-12-24 03:16 PM	16		2011-12-24 10:45 PM	
businesstravellogue	UA-854-IAH-LIM		2011-12-24 03:16 PM	16		2011-12-24 10:45 PM	
flylouisville	UA-854-IAH-LIM		2011-12-24 03:16 PM	16		2011-12-24 10:45 PM	
flightview	UA-854-IAH-LIM		3:28 PMDec 24			10:44 PMDec 24	
panynj	UA-854-IAH-LIM		3:28 PMDec 24			10:44 PMDec 24	
gofox	UA-854-IAH-LIM		3:28 PMDec 24			10:44 PMDec 24	
foxbusiness	UA-854-IAH-LIM		3:28 PMDec 24			10:44 PMDec 24	
allegiantair	UA-854-IAH-LIM		3:28 PMDec 24			10:44 PMDec 24	
boston	UA-854-IAH-LIM		3:28 PMDec 24			10:37 PMDec 24	
orbitz	UA-854-IAH-LIM	3:10pDec 24	3:16pDec 24	 C16	10:43pDec 24		 -
usatoday	UA-854-IAH-LIM		3:28 PMDec 24			10:37 PMDec 24	
ua	UA-1472-SDQ-EWR	Sat, Dec 24 6:54 AM	Sat, Dec 24 6:43 AM	B1	Sat, Dec 24 10:00 AM	Sat, Dec 24 9:35 AM	C134
airtravelcenter	UA-1472-SDQ-EWR		12/24/11 6:56 AM (-04:00)			12/24/11 9:28 AM (-05:00)	
myrateplan	UA-1472-SDQ-EWR		12/24/11 6:56 AM (-04:00)			12/24/11 9:28 AM (-05:00)	
helloflight	UA-1472-SDQ-EWR		12/24/11 6:56 AM (-04:00)			12/24/11 9:28 AM (-05:00)	
flytecomm	UA-1472-SDQ-EWR		12/24/11 6:56 AM (-04:00)			12/24/11 9:28 AM (-05:00)	
flights	UA-1472-SDQ-EWR	06:54 AM  Sat 24-Dec-2011	06:43 AM  Sat 24-Dec-2011	B1	10:00 AM  Sat 24-Dec-2011	09:35 AM  Sat 24-Dec-2011	134
businesstravellogue	UA-1472-SDQ-EWR	06:54 AM  Sat 24-Dec-2011	06:43 AM  Sat 24-Dec-2011	B1	10:00 AM  Sat 24-Dec-2011	09:35 AM  Sat 24-Dec-2011	134
flylouisville	UA-1472-SDQ-EWR	06:54 AM  Sat 24-Dec-2011	06:43 AM  Sat 24-Dec-2011	B1	10:00 AM  Sat 24-Dec-2011	09:35 AM  Sat 24-Dec-2011	134
world-flight-tracker	UA-1472-SDQ-EWR	2011-12-24 6:54 AM	2011-12-24 6:43 AM		2011-12-24 10:00 AM	2011-12-24 9:35 AM	
flightview	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24	Main Term - B1	10:00 AM, Dec 24	9:35 AM, Dec 24	Term C - C134
panynj	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24	Main Term - B1	10:00 AM, Dec 24	9:35 AM, Dec 24	Term C - C134
gofox	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24		10:00 AM, Dec 24	9:35 AM, Dec 24	
foxbusiness	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24	Main Term - B1	10:00 AM, Dec 24	9:35 AM, Dec 24	Term C - C134
allegiantair	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24	Main Term - B1	10:00 AM, Dec 24	9:35 AM, Dec 24	Term C - C134
boston	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24		10:00 AM, Dec 24	9:25 AM, Dec 24	
travelocity	UA-1472-SDQ-EWR	Dec 24 - 6:54am	Dec 24 - Contact Airline	Not provided by airline	Dec 24 - 10:00am	Dec 24 - Contact Airline	Not provided by airline
orbitz	UA-1472-SDQ-EWR	6:54aDec 24	6:43aDec 24	 B1	10:00aDec 24	9:35aDec 24	 134
weather	UA-1472-SDQ-EWR	2011-12-24 06:54 AM			2011-12-24 10:00 AM		
usatoday	UA-1472-SDQ-EWR	2011-12-24 06:54 AM			2011-12-24 10:00 AM		
mytripandmore	UA-1472-SDQ-EWR	Dec 24 - 6:54am	Dec 24 - Contact Airline	Not provided by airline	Dec 24 - 10:00am	Dec 24 - Contact Airline	Not provided by airline
flightarrival	UA-1472-SDQ-EWR	6:54 AM, Dec 24	6:54 AM, Dec 24		10:00 AM, Dec 24	9:25 AM, Dec 24	
ua	UA-297-LAX-OGG	Sat, Dec 24 2:41 PM	Sat, Dec 24 2:59 PM	76	Sat, Dec 24 6:33 PM	Sat, Dec 24 6:26 PM	27
flightexplorer	UA-297-LAX-OGG		12/24/2011 3:09PM PST			12/24/2011 2:00PM HST	
airtravelcenter	UA-297-LAX-OGG		12/24/11 3:11 PM (-08:00)			12/24/11 6:13 PM (-10:00)	
myrateplan	UA-297-LAX-OGG		12/24/11 3:11 PM (-08:00)			12/24/11 6:13 PM (-10:00)	
helloflight	UA-297-LAX-OGG		12/24/11 3:11 PM (-08:00)			12/24/11 6:13 PM (-10:00)	
flytecomm	UA-297-LAX-OGG		12/24/11 3:11 PM (-08:00)			12/24/11 6:13 PM (-10:00)	
flights	UA-297-LAX-OGG	02:41 PM  Sat 24-Dec-2011		76	06:33 PM  Sat 24-Dec-2011		27
businesstravellogue	UA-297-LAX-OGG	02:41 PM  Sat 24-Dec-2011		76	06:33 PM  Sat 24-Dec-2011		27
flylouisville	UA-297-LAX-OGG	02:41 PM  Sat 24-Dec-2011		76	06:33 PM  Sat 24-Dec-2011		27
world-flight-tracker	UA-297-LAX-OGG	2011-12-24 2:41 PM	2011-12-24 2:59 PM		2011-12-24 6:33 PM	2011-12-24 6:28 PM (Estimated)	
flightview	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24		
panynj	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24		
gofox	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24		
foxbusiness	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24		
allegiantair	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24		
boston	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24	6:25 PM, Dec 24&nbsp(Estimated)	
travelocity	UA-297-LAX-OGG	Dec 24 - Not Available	Dec 24 - 3:10pm	76	Dec 24 - Not Available	Dec 24 - 6:26pm*	27
orbitz	UA-297-LAX-OGG	2:41pDec 24	2:59pDec 24	 76	6:19pDec 24		 27
usatoday	UA-297-LAX-OGG	2:41 PM, Dec 24	3:11 PM, Dec 24		6:33 PM, Dec 24	6:25 PM, Dec 24&nbsp(Estimated)	
aa	AA-935-MIA-CCS	December 24, 2011               11:45 AM    	December 24, 2011               12:00 PM    	 E9	December 24, 2011               03:30 PM    	December 24, 2011     	 24    
airtravelcenter	AA-935-MIA-CCS		12/24/11 12:21 PM (-05:00)			12/24/11 3:38 PM (-04:00)	
myrateplan	AA-935-MIA-CCS		12/24/11 12:21 PM (-05:00)			12/24/11 3:38 PM (-04:00)	
helloflight	AA-935-MIA-CCS		12/24/11 12:21 PM (-05:00)			12/24/11 3:38 PM (-04:00)	
flytecomm	AA-935-MIA-CCS		12/24/11 12:21 PM (-05:00)			12/24/11 3:38 PM (-04:00)	
flights	AA-935-MIA-CCS	11:45 AM  Sat 24-Dec-2011		E9	03:30 PM  Sat 24-Dec-2011		24
businesstravellogue	AA-935-MIA-CCS	11:45 AM  Sat 24-Dec-2011		E9	03:30 PM  Sat 24-Dec-2011		24
flylouisville	AA-935-MIA-CCS	11:45 AM  Sat 24-Dec-2011		E9	03:30 PM  Sat 24-Dec-2011		24
flightview	AA-935-MIA-CCS	11:45 AM, Dec 24	12:21 PM, Dec 24		3:30 PM, Dec 24		
panynj	AA-935-MIA-CCS	11:45 AM, Dec 24	12:21 PM, Dec 24		3:30 PM, Dec 24		
gofox	AA-935-MIA-CCS	11:45 AM, Dec 24	12:21 PM, Dec 24		3:30 PM, Dec 24		
foxbusiness	AA-935-MIA-CCS	11:45 AM, Dec 24	12:21 PM, Dec 24		3:30 PM, Dec 24		
allegiantair	AA-935-MIA-CCS	11:45 AM, Dec 24	12:21 PM, Dec 24		3:30 PM, Dec 24		
boston	AA-935-MIA-CCS	11:45 AM, Dec 24	12:21 PM, Dec 24		3:30 PM, Dec 24	4:44 PM, Dec 24&nbsp(Estimated)	
travelocity	AA-935-MIA-CCS	Dec 24 - 11:45am	Dec 24 - 12:00noon	E9	Dec 24 - 3:30pm	Dec 24 - 3:51pm*	24
orbitz	AA-935-MIA-CCS	11:45aDec 24	12:00pDec 24	 E9	4:10pDec 24		 24
weather	AA-935-MIA-CCS	2011-12-24 11:45 AM			2011-12-24 03:30 PM		
flightarrival	AA-935-MIA-CCS	2011-12-24 11:45 AM			2011-12-24 03:30 PM		
CO	CO-1008-IAH-LAX	Sat., Dec.24, 2011 2:35 p.m.	Sat., Dec.24, 2011 2:44 p.m.		Sat., Dec.24, 2011 4:30 p.m.	Sat., Dec.24, 2011 4:02 p.m.	
flightexplorer	CO-1008-IAH-LAX		12/24/2011 2:55PM CST			12/24/2011 3:56PM PST	
airtravelcenter	CO-1008-IAH-LAX	12/24/11 2:35 PM (-06:00)			12/24/11 4:30 PM (-08:00)		
myrateplan	CO-1008-IAH-LAX	12/24/11 2:35 PM (-06:00)			12/24/11 4:30 PM (-08:00)		
helloflight	CO-1008-IAH-LAX	12/24/11 2:35 PM (-06:00)			12/24/11 4:30 PM (-08:00)		
flytecomm	CO-1008-IAH-LAX	12/24/11 2:35 PM (-06:00)			12/24/11 4:30 PM (-08:00)		
flightaware	CO-1008-IAH-LAX	2011-12-24 02:35PM CST	2011-12-24 02:56PM CST	 41 	2011-12-24 03:45PM PST	2011-12-24 03:57PM PST	 61 
wunderground	CO-1008-IAH-LAX	2011-12-24 02:35PM CST	2011-12-24 02:56PM CST	 41 	2011-12-24 03:45PM PST	2011-12-24 03:57PM PST	 61 
flights	CO-1008-IAH-LAX		2011-12-24 02:44 PM	41		2011-12-24 04:02 PM	61
businesstravellogue	CO-1008-IAH-LAX		2011-12-24 02:44 PM	41		2011-12-24 04:02 PM	61
flylouisville	CO-1008-IAH-LAX		2011-12-24 02:44 PM	41		2011-12-24 04:02 PM	61
flightstats	CO-1008-IAH-LAX	2011-12-24 2:35 PM	2011-12-24 2:44 PM		2011-12-24 4:30 PM	2011-12-24 4:02 PM	
quicktrip	CO-1008-IAH-LAX	2011-12-24 2:35 PM	2011-12-24 2:44 PM		2011-12-24 4:30 PM	2011-12-24 4:02 PM	
flightview	CO-1008-IAH-LAX		2:56 PMDec 24			4:02 PMDec 24	
panynj	CO-1008-IAH-LAX		2:56 PMDec 24			4:02 PMDec 24	
gofox	CO-1008-IAH-LAX		2:56 PMDec 24			4:02 PMDec 24	
foxbusiness	CO-1008-IAH-LAX		2:56 PMDec 24			4:02 PMDec 24	
allegiantair	CO-1008-IAH-LAX		2:56 PMDec 24			4:02 PMDec 24	
boston	CO-1008-IAH-LAX		2:56 PMDec 24			3:57 PMDec 24	
orbitz	CO-1008-IAH-LAX	2:35pDec 24	2:44pDec 24	 41	4:30pDec 24	4:02pDec 24	 61
ifly	CO-1008-IAH-LAX	2011-12-24 2:35 PM	2011-12-24 2:44 PM		2011-12-24 4:30 PM	2011-12-24 4:02 PM	
usatoday	CO-1008-IAH-LAX	2011-12-24 2:35 PM	2011-12-24 2:44 PM		2011-12-24 4:30 PM	2011-12-24 4:02 PM	
mytripandmore	CO-1008-IAH-LAX	2:35pDec 24	2:44pDec 24	 41	4:30pDec 24	4:02pDec 24	 61
flightarrival	CO-1008-IAH-LAX		2:56 PMDec 24			3:57 PMDec 24	
ua	UA-390-IAD-LAX	Sat, Dec 24 8:23 AM	Sat, Dec 24 8:30 AM	D3	Sat, Dec 24 11:20 AM	Sat, Dec 24 11:14 AM	72
airtravelcenter	UA-390-IAD-LAX		12/24/11 8:47 AM (-05:00)			12/24/11 10:54 AM (-08:00)	
