aa	AA-1007-TPA-MIA	December 8, 2011               01:55 PM    	December 8, 2011               01:55 PM    	 F80	December 8, 2011               03:00 PM    	December 8, 2011               02:55 PM    	 D12    
gofox	UA-1677-PHL-IAH		5:49 AMDec 08			8:20 AMDec 08	
foxbusiness	UA-1677-PHL-IAH		5:49 AMDec 08			8:20 AMDec 08	
allegiantair	UA-1677-PHL-IAH		5:49 AMDec 08			8:20 AMDec 08	
boston	UA-1677-PHL-IAH		5:49 AMDec 08			8:17 AMDec 08	
travelocity	UA-1677-PHL-IAH	Dec 08 - 5:42am	Dec 08 - Contact Airline	Not provided by airline	Dec 08 - 8:25am	Dec 08 - Contact Airline	Not provided by airline
orbitz	UA-1677-PHL-IAH	5:42aDec 8	5:37aDec 8	 D3	8:25aDec 8	8:20aDec 8	 E11
weather	UA-1677-PHL-IAH	2011-12-08 05:42 AM			2011-12-08 08:25 AM		
flightarrival	UA-1677-PHL-IAH	2011-12-08 05:42 AM			2011-12-08 08:25 AM		
aa	AA-25-BOS-LAX	December 8, 2011               07:45 AM    	December 8, 2011               07:37 AM    	 B34	December 8, 2011               11:30 AM    	December 8, 2011               11:23 AM    	 47A    
flightexplorer	AA-25-BOS-LAX		12/8/2011 7:58AM EST			12/8/2011 11:16AM PST	
airtravelcenter	AA-25-BOS-LAX		12/8/11 7:58 AM (-05:00)			12/8/11 11:16 AM (-08:00)	
myrateplan	AA-25-BOS-LAX		12/8/11 7:58 AM (-05:00)			12/8/11 11:16 AM (-08:00)	
helloflight	AA-25-BOS-LAX		12/8/11 7:58 AM (-05:00)			12/8/11 11:16 AM (-08:00)	
flytecomm	AA-25-BOS-LAX		12/8/11 7:58 AM (-05:00)			12/8/11 11:16 AM (-08:00)	
flightaware	AA-25-BOS-LAX	2011-12-08 07:45AM EST	2011-12-08 07:58AM EST	 B34 	2011-12-08 10:47AM PST	2011-12-08 11:12AM PST	 47A 
wunderground	AA-25-BOS-LAX	2011-12-08 07:45AM EST	2011-12-08 07:58AM EST	 B34 	2011-12-08 10:47AM PST	2011-12-08 11:12AM PST	 47A 
flights	AA-25-BOS-LAX	07:45 AM  Thu 08-Dec-2011	07:37 AM  Thu 08-Dec-2011	B34	11:30 AM  Thu 08-Dec-2011	11:23 AM  Thu 08-Dec-2011	47A
businesstravellogue	AA-25-BOS-LAX	07:45 AM  Thu 08-Dec-2011	07:37 AM  Thu 08-Dec-2011	B34	11:30 AM  Thu 08-Dec-2011	11:23 AM  Thu 08-Dec-2011	47A
flylouisville	AA-25-BOS-LAX	07:45 AM  Thu 08-Dec-2011	07:37 AM  Thu 08-Dec-2011	B34	11:30 AM  Thu 08-Dec-2011	11:23 AM  Thu 08-Dec-2011	47A
flightstats	AA-25-BOS-LAX	2011-12-08 7:45 AM	2011-12-08 7:37 AM		2011-12-08 11:30 AM	2011-12-08 11:23 AM	
quicktrip	AA-25-BOS-LAX	2011-12-08 7:45 AM	2011-12-08 7:37 AM		2011-12-08 11:30 AM	2011-12-08 11:23 AM	
world-flight-tracker	AA-25-BOS-LAX	2011-12-08 7:45 AM	2011-12-08 7:37 AM		2011-12-08 11:30 AM	2011-12-08 11:23 AM	
flightview	AA-25-BOS-LAX	7:45 AM, Dec 08	7:58 AM, Dec 08	Terminal B - B34	11:30 AM, Dec 08	11:23 AM, Dec 08	Terminal 4 - 47A
panynj	AA-25-BOS-LAX	7:45 AM, Dec 08	7:58 AM, Dec 08	Terminal B - B34	11:30 AM, Dec 08	11:23 AM, Dec 08	Terminal 4 - 47A
gofox	AA-25-BOS-LAX	7:45 AM, Dec 08	7:58 AM, Dec 08		11:30 AM, Dec 08	11:23 AM, Dec 08	
foxbusiness	AA-25-BOS-LAX	7:45 AM, Dec 08	7:58 AM, Dec 08	Terminal B - B34	11:30 AM, Dec 08	11:23 AM, Dec 08	Terminal 4 - 47A
allegiantair	AA-25-BOS-LAX	7:45 AM, Dec 08	7:58 AM, Dec 08	Terminal B - B34	11:30 AM, Dec 08	11:23 AM, Dec 08	Terminal 4 - 47A
boston	AA-25-BOS-LAX	7:45 AM, Dec 08	7:58 AM, Dec 08		11:30 AM, Dec 08	11:13 AM, Dec 08	
travelocity	AA-25-BOS-LAX	Dec 08 - 7:45am	Dec 08 - 7:37am	B34	Dec 08 - 11:30am	Dec 08 - 11:23am	47A/T4
orbitz	AA-25-BOS-LAX	7:45aDec 8	7:37aDec 8	 B34	11:30aDec 8	11:23aDec 8	 47A
weather	AA-25-BOS-LAX	2011-12-08 07:45 AM	2011-12-08 07:58 AM		2011-12-08 11:30 AM	2011-12-08 11:16 AM	
ifly	AA-25-BOS-LAX	2011-12-08 7:45 AM	2011-12-08 7:37 AM		2011-12-08 11:30 AM	2011-12-08 11:23 AM	
aa	AA-466-IAH-MIA	December 8, 2011               06:00 AM    	December 8, 2011               05:55 AM    	 A27	December 8, 2011               09:20 AM    	December 8, 2011               09:12 AM    	 D24    
flightexplorer	AA-466-IAH-MIA		12/8/2011 6:08AM CST			12/8/2011 9:09AM EST	
airtravelcenter	AA-466-IAH-MIA		12/8/11 6:08 AM (-06:00)			12/8/11 9:09 AM (-05:00)	
myrateplan	AA-466-IAH-MIA		12/8/11 6:08 AM (-06:00)			12/8/11 9:09 AM (-05:00)	
helloflight	AA-466-IAH-MIA		12/8/11 6:08 AM (-06:00)			12/8/11 9:09 AM (-05:00)	
flytecomm	AA-466-IAH-MIA		12/8/11 6:08 AM (-06:00)			12/8/11 9:09 AM (-05:00)	
flightaware	AA-466-IAH-MIA	2011-12-08 06:00AM CST	2011-12-08 06:08AM CST	 A27 	2011-12-08 08:59AM EST	2011-12-08 09:06AM EST	 D24 
wunderground	AA-466-IAH-MIA	2011-12-08 06:00AM CST	2011-12-08 06:08AM CST	 A27 	2011-12-08 08:59AM EST	2011-12-08 09:06AM EST	 D24 
flights	AA-466-IAH-MIA	06:00 AM  Thu 08-Dec-2011	06:09 AM  Thu 08-Dec-2011 (Runway)	27	09:20 AM  Thu 08-Dec-2011	09:06 AM  Thu 08-Dec-2011 (Runway)	D24
businesstravellogue	AA-466-IAH-MIA	06:00 AM  Thu 08-Dec-2011	06:09 AM  Thu 08-Dec-2011 (Runway)	27	09:20 AM  Thu 08-Dec-2011	09:06 AM  Thu 08-Dec-2011 (Runway)	D24
flylouisville	AA-466-IAH-MIA	06:00 AM  Thu 08-Dec-2011	06:09 AM  Thu 08-Dec-2011 (Runway)	27	09:20 AM  Thu 08-Dec-2011	09:06 AM  Thu 08-Dec-2011 (Runway)	D24
flightstats	AA-466-IAH-MIA	2011-12-08 6:00 AM	2011-12-08 6:09 AM (runway)		2011-12-08 9:20 AM	2011-12-08 9:06 AM (runway)	
quicktrip	AA-466-IAH-MIA	2011-12-08 6:00 AM	2011-12-08 6:09 AM (runway)		2011-12-08 9:20 AM	2011-12-08 9:06 AM (runway)	
world-flight-tracker	AA-466-IAH-MIA	2011-12-08 6:00 AM	2011-12-08 6:09 AM (runway)		2011-12-08 9:20 AM	2011-12-08 9:06 AM (runway)	
flightview	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08	FB	9:20 AM, Dec 08	9:12 AM, Dec 08	Terminal D - D24
panynj	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08	FB	9:20 AM, Dec 08	9:12 AM, Dec 08	Terminal D - D24
gofox	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08		9:20 AM, Dec 08	9:12 AM, Dec 08	
foxbusiness	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08	FB	9:20 AM, Dec 08	9:12 AM, Dec 08	Terminal D - D24
allegiantair	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08	FB	9:20 AM, Dec 08	9:12 AM, Dec 08	Terminal D - D24
boston	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08		9:20 AM, Dec 08	9:07 AM, Dec 08	
travelocity	AA-466-IAH-MIA	Dec 08 - 6:00am	Dec 08 - 5:55am	A27	Dec 08 - 9:20am	Dec 08 - 9:12am	D24
orbitz	AA-466-IAH-MIA	6:00aDec 8	5:55aDec 8	 A27	9:20aDec 8	9:12aDec 8	 D24
weather	AA-466-IAH-MIA	2011-12-08 06:00 AM	2011-12-08 06:08 AM		2011-12-08 09:20 AM	2011-12-08 09:06 AM	
mia	AA-466-IAH-MIA				9:20A 12-08-11	2011-12-08  9:12A	
ifly	AA-466-IAH-MIA	2011-12-08 6:00 AM	2011-12-08 6:09 AM (runway)		2011-12-08 9:20 AM	2011-12-08 9:06 AM (runway)	
usatoday	AA-466-IAH-MIA	6:00 AM, Dec 08	6:08 AM, Dec 08		9:20 AM, Dec 08	9:07 AM, Dec 08	
mytripandmore	AA-466-IAH-MIA	Dec 08 - 6:00am	Dec 08 - 5:55am	A27	Dec 08 - 9:20am	Dec 08 - 9:12am	D24
flightwise	AA-466-IAH-MIA	2011-12-08 06:00AM CST	2011-12-08 06:08AM CST	 A27 	2011-12-08 08:59AM EST	2011-12-08 09:06AM EST	 D24 
flightarrival	AA-466-IAH-MIA	2011-12-08 06:00 AM	2011-12-08 06:08 AM		2011-12-08 09:20 AM	2011-12-08 09:06 AM	
aa	AA-3801-PHX-LAX	December 8, 2011               10:50 AM    	December 8, 2011               10:45 AM    	 2	December 8, 2011               11:30 AM    	December 8, 2011               11:03 AM    	 44F    
flightexplorer	AA-3801-PHX-LAX		12/8/2011 10:56AM MST			12/8/2011 10:58AM PST	
airtravelcenter	AA-3801-PHX-LAX		12/8/11 10:56 AM (-07:00)			12/8/11 10:58 AM (-08:00)	
myrateplan	AA-3801-PHX-LAX		12/8/11 10:56 AM (-07:00)			12/8/11 10:58 AM (-08:00)	
helloflight	AA-3801-PHX-LAX		12/8/11 10:56 AM (-07:00)			12/8/11 10:58 AM (-08:00)	
flytecomm	AA-3801-PHX-LAX		12/8/11 10:56 AM (-07:00)			12/8/11 10:58 AM (-08:00)	
flightaware	AA-3801-PHX-LAX	2011-12-08 10:50AM MST	2011-12-08 10:56AM MST	 2 	2011-12-08 11:03AM PST	2011-12-08 10:54AM PST	 44F 
wunderground	AA-3801-PHX-LAX	2011-12-08 10:50AM MST	2011-12-08 10:56AM MST	 2 	2011-12-08 11:03AM PST	2011-12-08 10:54AM PST	 44F 
flights	AA-3801-PHX-LAX	10:50 AM  Thu 08-Dec-2011	10:45 AM  Thu 08-Dec-2011	2	11:30 AM  Thu 08-Dec-2011	11:03 AM  Thu 08-Dec-2011	44F
businesstravellogue	AA-3801-PHX-LAX	10:50 AM  Thu 08-Dec-2011	10:45 AM  Thu 08-Dec-2011	2	11:30 AM  Thu 08-Dec-2011	11:03 AM  Thu 08-Dec-2011	44F
flylouisville	AA-3801-PHX-LAX	10:50 AM  Thu 08-Dec-2011	10:45 AM  Thu 08-Dec-2011	2	11:30 AM  Thu 08-Dec-2011	11:03 AM  Thu 08-Dec-2011	44F
flightstats	AA-3801-PHX-LAX	2011-12-08 10:50 AM	2011-12-08 10:45 AM		2011-12-08 11:30 AM	2011-12-08 11:03 AM	
quicktrip	AA-3801-PHX-LAX	2011-12-08 10:50 AM	2011-12-08 10:45 AM		2011-12-08 11:30 AM	2011-12-08 11:03 AM	
world-flight-tracker	AA-3801-PHX-LAX	2011-12-08 10:50 AM	2011-12-08 10:45 AM		2011-12-08 11:30 AM	2011-12-08 11:03 AM	
flightview	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08	Terminal 3 - 2	11:30 AM, Dec 08	11:03 AM, Dec 08	Terminal 4 - 44F
panynj	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08	Terminal 3 - 2	11:30 AM, Dec 08	11:03 AM, Dec 08	Terminal 4 - 44F
gofox	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08		11:30 AM, Dec 08	11:03 AM, Dec 08	
foxbusiness	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08	Terminal 3 - 2	11:30 AM, Dec 08	11:03 AM, Dec 08	Terminal 4 - 44F
allegiantair	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08	Terminal 3 - 2	11:30 AM, Dec 08	11:03 AM, Dec 08	Terminal 4 - 44F
boston	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08		11:30 AM, Dec 08	10:55 AM, Dec 08	
travelocity	AA-3801-PHX-LAX	Dec 08 - 10:50am	Dec 08 - 10:45am	2	Dec 08 - 11:30am	Dec 08 - 11:03am	44F/T4
orbitz	AA-3801-PHX-LAX	10:50aDec 8	10:45aDec 8	 2	11:30aDec 8	11:03aDec 8	 44F
weather	AA-3801-PHX-LAX	2011-12-08 10:50 AM			2011-12-08 11:30 AM		
ifly	AA-3801-PHX-LAX	2011-12-08 10:50 AM	2011-12-08 10:45 AM		2011-12-08 11:30 AM	2011-12-08 11:03 AM	
usatoday	AA-3801-PHX-LAX	10:50 AM, Dec 08	10:56 AM, Dec 08		11:30 AM, Dec 08	10:55 AM, Dec 08	
flightwise	AA-3801-PHX-LAX	2011-12-08 10:50AM MST	2011-12-08 10:56AM MST	 2 	2011-12-08 11:03AM PST	2011-12-08 10:54AM PST	 44F 
flightarrival	AA-3801-PHX-LAX	2011-12-08 10:50 AM	2011-12-08 10:45 AM		2011-12-08 11:30 AM	2011-12-08 11:03 AM	
aa	AA-1999-EWR-MIA	December 8, 2011               04:50 PM    	December 8, 2011               05:12 PM    	 34	December 8, 2011               08:10 PM    	December 8, 2011               08:10 PM    	 D51    
flightexplorer	AA-1999-EWR-MIA		12/8/2011 5:25PM EST			12/8/2011 8:08PM EST	
airtravelcenter	AA-1999-EWR-MIA		12/8/11 5:25 PM (-05:00)			12/8/11 8:08 PM (-05:00)	
myrateplan	AA-1999-EWR-MIA		12/8/11 5:25 PM (-05:00)			12/8/11 8:08 PM (-05:00)	
helloflight	AA-1999-EWR-MIA		12/8/11 5:25 PM (-05:00)			12/8/11 8:08 PM (-05:00)	
flytecomm	AA-1999-EWR-MIA		12/8/11 5:25 PM (-05:00)			12/8/11 8:08 PM (-05:00)	
flightaware	AA-1999-EWR-MIA	2011-12-08 04:50PM EST	2011-12-08 05:24PM EST	 34 	2011-12-08 07:57PM EST	2011-12-08 08:05PM EST	 D51 
wunderground	AA-1999-EWR-MIA	2011-12-08 04:50PM EST	2011-12-08 05:24PM EST	 34 	2011-12-08 07:57PM EST	2011-12-08 08:05PM EST	 D51 
flights	AA-1999-EWR-MIA	04:50 PM  Thu 08-Dec-2011	05:12 PM  Thu 08-Dec-2011	34	08:10 PM  Thu 08-Dec-2011	08:10 PM  Thu 08-Dec-2011	D51
businesstravellogue	AA-1999-EWR-MIA	04:50 PM  Thu 08-Dec-2011	05:12 PM  Thu 08-Dec-2011	34	08:10 PM  Thu 08-Dec-2011	08:10 PM  Thu 08-Dec-2011	D51
flylouisville	AA-1999-EWR-MIA	04:50 PM  Thu 08-Dec-2011	05:12 PM  Thu 08-Dec-2011	34	08:10 PM  Thu 08-Dec-2011	08:10 PM  Thu 08-Dec-2011	D51
flightstats	AA-1999-EWR-MIA	2011-12-08 4:50 PM	2011-12-08 5:12 PM		2011-12-08 8:10 PM	2011-12-08 8:10 PM	
quicktrip	AA-1999-EWR-MIA	2011-12-08 4:50 PM	2011-12-08 5:12 PM		2011-12-08 8:10 PM	2011-12-08 8:10 PM	
world-flight-tracker	AA-1999-EWR-MIA	2011-12-08 4:50 PM	2011-12-08 5:12 PM		2011-12-08 8:10 PM	2011-12-08 8:10 PM	
flightview	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08	34	8:10 PM, Dec 08	8:10 PM, Dec 08	Terminal D - D51
panynj	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08	34	8:10 PM, Dec 08	8:10 PM, Dec 08	Terminal D - D51
gofox	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08		8:10 PM, Dec 08	8:10 PM, Dec 08	
foxbusiness	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08	34	8:10 PM, Dec 08	8:10 PM, Dec 08	Terminal D - D51
allegiantair	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08	34	8:10 PM, Dec 08	8:10 PM, Dec 08	Terminal D - D51
boston	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08		8:10 PM, Dec 08	8:06 PM, Dec 08	
travelocity	AA-1999-EWR-MIA	Dec 08 - 4:50pm	Dec 08 - 5:12pm	34/A	Dec 08 - 8:10pm	Dec 08 - 8:10pm	D51
orbitz	AA-1999-EWR-MIA	5:09pDec 8	5:12pDec 8	 34	8:10pDec 8	8:10pDec 8	 D51
weather	AA-1999-EWR-MIA	2011-12-08 04:50 PM			2011-12-08 08:10 PM		
mia	AA-1999-EWR-MIA				8:10P 12-08-11	2011-12-08  8:27P	
ifly	AA-1999-EWR-MIA	2011-12-08 4:50 PM	2011-12-08 5:12 PM		2011-12-08 8:10 PM	2011-12-08 8:10 PM	
usatoday	AA-1999-EWR-MIA	4:50 PM, Dec 08	5:25 PM, Dec 08		8:10 PM, Dec 08	8:06 PM, Dec 08	
flightarrival	AA-1999-EWR-MIA	2011-12-08 4:50 PM	2011-12-08 5:12 PM		2011-12-08 8:10 PM	2011-12-08 8:10 PM	
ua	UA-1596-IAH-SFO	Thu, Dec 8 1:15 PM	Thu, Dec 8 1:11 PM	C-23	Thu, Dec 8 3:34 PM	Thu, Dec 8 3:25 PM	88
flightexplorer	UA-1596-IAH-SFO		12/8/2011 1:28PM CST			12/8/2011 3:14PM PST	
airtravelcenter	UA-1596-IAH-SFO	12/8/11 1:15 PM (-06:00)			12/8/11 3:34 PM (-08:00)		
myrateplan	UA-1596-IAH-SFO	12/8/11 1:15 PM (-06:00)			12/8/11 3:34 PM (-08:00)		
helloflight	UA-1596-IAH-SFO	12/8/11 1:15 PM (-06:00)			12/8/11 3:34 PM (-08:00)		
flytecomm	UA-1596-IAH-SFO	12/8/11 1:15 PM (-06:00)			12/8/11 3:34 PM (-08:00)		
flightaware	UA-1596-IAH-SFO	2011-12-08 01:15PM CST	2011-12-08 01:29PM CST	 23 	2011-12-08 03:24PM PST	2011-12-08 03:19PM PST	 88 
wunderground	UA-1596-IAH-SFO	2011-12-08 01:15PM CST	2011-12-08 01:29PM CST	 23 	2011-12-08 03:24PM PST	2011-12-08 03:19PM PST	 88 
flights	UA-1596-IAH-SFO	01:15 PM  Thu 08-Dec-2011	01:11 PM  Thu 08-Dec-2011	23	03:34 PM  Thu 08-Dec-2011	03:25 PM  Thu 08-Dec-2011	88
businesstravellogue	UA-1596-IAH-SFO	01:15 PM  Thu 08-Dec-2011	01:11 PM  Thu 08-Dec-2011	23	03:34 PM  Thu 08-Dec-2011	03:25 PM  Thu 08-Dec-2011	88
flylouisville	UA-1596-IAH-SFO	01:15 PM  Thu 08-Dec-2011	01:11 PM  Thu 08-Dec-2011	23	03:34 PM  Thu 08-Dec-2011	03:25 PM  Thu 08-Dec-2011	88
world-flight-tracker	UA-1596-IAH-SFO	2011-12-08 1:15 PM	2011-12-08 1:11 PM		2011-12-08 3:34 PM	2011-12-08 3:25 PM	
flightview	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08	Term C - C23	3:34 PM, Dec 08	3:25 PM, Dec 08	Terminal 3 - 88
panynj	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08	Term C - C23	3:34 PM, Dec 08	3:25 PM, Dec 08	Terminal 3 - 88
gofox	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08		3:34 PM, Dec 08	3:25 PM, Dec 08	
foxbusiness	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08	Term C - C23	3:34 PM, Dec 08	3:25 PM, Dec 08	Terminal 3 - 88
allegiantair	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08	Term C - C23	3:34 PM, Dec 08	3:25 PM, Dec 08	Terminal 3 - 88
boston	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08		3:34 PM, Dec 08	3:20 PM, Dec 08	
travelocity	UA-1596-IAH-SFO	Dec 08 - 1:15pm	Dec 08 - Contact Airline	Not provided by airline	Dec 08 - 3:34pm	Dec 08 - Contact Airline	Not provided by airline
orbitz	UA-1596-IAH-SFO	1:15pDec 8	1:11pDec 8	 23	3:34pDec 8	3:25pDec 8	 88
weather	UA-1596-IAH-SFO	2011-12-08 01:15 PM			2011-12-08 03:34 PM		
flightarrival	UA-1596-IAH-SFO	1:15 PM, Dec 08	1:29 PM, Dec 08		3:34 PM, Dec 08	3:20 PM, Dec 08	
aa	AA-1077-DFW-SFO	December 8, 2011               07:45 AM    	December 8, 2011               07:41 AM    	 A18	December 8, 2011               09:30 AM    	December 8, 2011               09:05 AM    	 56B    
flightexplorer	AA-1077-DFW-SFO		12/8/2011 7:52AM CST			12/8/2011 8:58AM PST	
airtravelcenter	AA-1077-DFW-SFO		12/8/11 7:50 AM (-06:00)			12/8/11 8:58 AM (-08:00)	
myrateplan	AA-1077-DFW-SFO		12/8/11 7:50 AM (-06:00)			12/8/11 8:58 AM (-08:00)	
helloflight	AA-1077-DFW-SFO		12/8/11 7:50 AM (-06:00)			12/8/11 8:58 AM (-08:00)	
flytecomm	AA-1077-DFW-SFO		12/8/11 7:50 AM (-06:00)			12/8/11 8:58 AM (-08:00)	
flightaware	AA-1077-DFW-SFO	2011-12-08 07:45AM CST	2011-12-08 07:52AM CST	 A18 	2011-12-08 08:51AM PST	2011-12-08 09:03AM PST	 56B 
wunderground	AA-1077-DFW-SFO	2011-12-08 07:45AM CST	2011-12-08 07:52AM CST	 A18 	2011-12-08 08:51AM PST	2011-12-08 09:03AM PST	 56B 
flights	AA-1077-DFW-SFO	07:45 AM  Thu 08-Dec-2011	07:51 AM  Thu 08-Dec-2011 (Runway)		09:30 AM  Thu 08-Dec-2011	09:03 AM  Thu 08-Dec-2011 (Runway)	
businesstravellogue	AA-1077-DFW-SFO	07:45 AM  Thu 08-Dec-2011	07:51 AM  Thu 08-Dec-2011 (Runway)		09:30 AM  Thu 08-Dec-2011	09:03 AM  Thu 08-Dec-2011 (Runway)	
flylouisville	AA-1077-DFW-SFO	07:45 AM  Thu 08-Dec-2011	07:51 AM  Thu 08-Dec-2011 (Runway)		09:30 AM  Thu 08-Dec-2011	09:03 AM  Thu 08-Dec-2011 (Runway)	
flightstats	AA-1077-DFW-SFO	2011-12-08 7:45 AM	2011-12-08 7:51 AM (runway)		2011-12-08 9:30 AM	2011-12-08 9:03 AM (runway)	
quicktrip	AA-1077-DFW-SFO	2011-12-08 7:45 AM	2011-12-08 7:51 AM (runway)		2011-12-08 9:30 AM	2011-12-08 9:03 AM (runway)	
world-flight-tracker	AA-1077-DFW-SFO	2011-12-08 7:45 AM	2011-12-08 7:51 AM (runway)		2011-12-08 9:30 AM	2011-12-08 9:03 AM (runway)	
flightview	AA-1077-DFW-SFO	7:45 AM, Dec 08	7:51 AM, Dec 08	Terminal A - A18	9:30 AM, Dec 08	9:05 AM, Dec 08	Terminal 2 - 56B
panynj	AA-1077-DFW-SFO	7:45 AM, Dec 08	7:51 AM, Dec 08	Terminal A - A18	9:30 AM, Dec 08	9:05 AM, Dec 08	Terminal 2 - 56B
gofox	AA-1077-DFW-SFO	7:45 AM, Dec 08	7:51 AM, Dec 08		9:30 AM, Dec 08	9:05 AM, Dec 08	
foxbusiness	AA-1077-DFW-SFO	7:45 AM, Dec 08	7:51 AM, Dec 08	Terminal A - A18	9:30 AM, Dec 08	9:05 AM, Dec 08	Terminal 2 - 56B
allegiantair	AA-1077-DFW-SFO	7:45 AM, Dec 08	7:51 AM, Dec 08	Terminal A - A18	9:30 AM, Dec 08	9:05 AM, Dec 08	Terminal 2 - 56B
boston	AA-1077-DFW-SFO	7:45 AM, Dec 08	7:51 AM, Dec 08		9:30 AM, Dec 08	9:04 AM, Dec 08	
travelocity	AA-1077-DFW-SFO	Dec 08 - 7:45am	Dec 08 - 7:41am	A18/A	Dec 08 - 9:30am	Dec 08 - 9:05am	56B
orbitz	AA-1077-DFW-SFO	7:45aDec 8	7:41aDec 8	 A18	9:30aDec 8	9:05aDec 8	 56B
weather	AA-1077-DFW-SFO	2011-12-08 07:45 AM	2011-12-08 07:52 AM		2011-12-08 09:30 AM	2011-12-08 09:03 AM	
sfo	AA-1077-DFW-SFO				2011-12-08 9:30 AM		56
ifly	AA-1077-DFW-SFO	2011-12-08 7:45 AM	2011-12-08 7:51 AM (runway)		2011-12-08 9:30 AM	2011-12-08 9:03 AM (runway)	
CO	CO-86-EWR-CLE	Thu., Dec.08, 2011 8:15 p.m.	Thu., Dec.08, 2011 8:08 p.m.		Thu., Dec.08, 2011 9:57 p.m.	Thu., Dec.08, 2011 9:37 p.m.	
airtravelcenter	CO-86-EWR-CLE	12/8/11 8:15 PM (-05:00)			12/8/11 9:57 PM (-05:00)		
myrateplan	CO-86-EWR-CLE	12/8/11 8:15 PM (-05:00)			12/8/11 9:57 PM (-05:00)		
helloflight	CO-86-EWR-CLE	12/8/11 8:15 PM (-05:00)			12/8/11 9:57 PM (-05:00)		
flytecomm	CO-86-EWR-CLE	12/8/11 8:15 PM (-05:00)			12/8/11 9:57 PM (-05:00)		
flightaware	CO-86-EWR-CLE	2011-12-08 08:15PM EST	2011-12-08 08:24PM EST	 113 	2011-12-08 09:47PM EST	2011-12-08 09:30PM EST	 C9 
wunderground	CO-86-EWR-CLE	2011-12-08 08:15PM EST	2011-12-08 08:24PM EST	 113 	2011-12-08 09:47PM EST	2011-12-08 09:30PM EST	 C9 
flights	CO-86-EWR-CLE		2011-12-08 08:08 PM	113		2011-12-08 09:37 PM	C9
businesstravellogue	CO-86-EWR-CLE		2011-12-08 08:08 PM	113		2011-12-08 09:37 PM	C9
flylouisville	CO-86-EWR-CLE		2011-12-08 08:08 PM	113		2011-12-08 09:37 PM	C9
flightstats	CO-86-EWR-CLE	2011-12-08 8:15 PM	2011-12-08 8:08 PM		2011-12-08 9:57 PM	2011-12-08 9:37 PM	
quicktrip	CO-86-EWR-CLE	2011-12-08 8:15 PM	2011-12-08 8:08 PM		2011-12-08 9:57 PM	2011-12-08 9:37 PM	
flightview	CO-86-EWR-CLE		8:24 PMDec 08			9:37 PMDec 08	
panynj	CO-86-EWR-CLE		8:24 PMDec 08			9:37 PMDec 08	
gofox	CO-86-EWR-CLE		8:24 PMDec 08			9:37 PMDec 08	
foxbusiness	CO-86-EWR-CLE		8:24 PMDec 08			9:37 PMDec 08	
allegiantair	CO-86-EWR-CLE		8:24 PMDec 08			9:37 PMDec 08	
boston	CO-86-EWR-CLE		8:24 PMDec 08			9:34 PMDec 08	
orbitz	CO-86-EWR-CLE	8:15pDec 8	8:08pDec 8	 113	9:57pDec 8	9:37pDec 8	 C09
ifly	CO-86-EWR-CLE	2011-12-08 8:15 PM	2011-12-08 8:08 PM		2011-12-08 9:57 PM	2011-12-08 9:37 PM	
mytripandmore	CO-86-EWR-CLE	8:15pDec 8	8:08pDec 8	 113	9:57pDec 8	9:37pDec 8	 C09
flightarrival	CO-86-EWR-CLE		8:24 PMDec 08			9:34 PMDec 08	
ua	UA-2831-MCO-CLT	Thu, Dec 8 7:05 PM	Thu, Dec 8 7:05 PM	56	Thu, Dec 8 8:43 PM	Thu, Dec 8 8:32 PM	B11
airtravelcenter	UA-2831-MCO-CLT		12/8/11 7:15 PM (-05:00)			12/8/11 8:27 PM (-05:00)	
