aa	AA-1007-TPA-MIA	12/02/2011 01:55 PM	12/02/2011 02:13 PM	F78	12/02/2011 03:00 PM	12/02/2011 03:05 PM	D5
flightaware	CO-1676-IAH-PHL	2011-12-02 03:55PM CST	2011-12-02 04:12PM CST	 E2 	2011-12-02 08:03PM EST	2011-12-02 07:59PM EST	 D3 
wunderground	CO-1676-IAH-PHL	2011-12-02 03:55PM CST	2011-12-02 04:12PM CST	 E2 	2011-12-02 08:03PM EST	2011-12-02 07:59PM EST	 D3 
flights	CO-1676-IAH-PHL	03:55 PM  Fri 02-Dec-2011	03:59 PM  Fri 02-Dec-2011	2	08:13 PM  Fri 02-Dec-2011	08:08 PM  Fri 02-Dec-2011	D3
businesstravellogue	CO-1676-IAH-PHL	03:55 PM  Fri 02-Dec-2011	03:59 PM  Fri 02-Dec-2011	2	08:13 PM  Fri 02-Dec-2011	08:08 PM  Fri 02-Dec-2011	D3
flylouisville	CO-1676-IAH-PHL	03:55 PM  Fri 02-Dec-2011	03:59 PM  Fri 02-Dec-2011	2	08:13 PM  Fri 02-Dec-2011	08:08 PM  Fri 02-Dec-2011	D3
flightstats	CO-1676-IAH-PHL	2011-12-02 3:55 PM	2011-12-02 3:59 PM		2011-12-02 8:13 PM	2011-12-02 8:08 PM	
quicktrip	CO-1676-IAH-PHL	2011-12-02 3:55 PM	2011-12-02 3:59 PM		2011-12-02 8:13 PM	2011-12-02 8:08 PM	
world-flight-tracker	CO-1676-IAH-PHL	2011-12-02 3:55 PM	2011-12-02 3:59 PM		2011-12-02 8:13 PM	2011-12-02 8:08 PM	
flightview	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02	Term C - E2	8:13 PM, Dec 02	8:08 PM, Dec 02	Terminal Conc D - D3
panynj	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02	Term C - E2	8:13 PM, Dec 02	8:08 PM, Dec 02	Terminal Conc D - D3
gofox	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02		8:13 PM, Dec 02	8:08 PM, Dec 02	
foxbusiness	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02	Term C - E2	8:13 PM, Dec 02	8:08 PM, Dec 02	Terminal Conc D - D3
allegiantair	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02	Term C - E2	8:13 PM, Dec 02	8:08 PM, Dec 02	Terminal Conc D - D3
boston	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02		8:13 PM, Dec 02	8:00 PM, Dec 02	
travelocity	CO-1676-IAH-PHL	Dec 02 - 3:55pm	Dec 02 - 3:59pm	E2	Dec 02 - 8:13pm	Dec 02 - 8:08pm	D3
orbitz	CO-1676-IAH-PHL	3:55pDec 2	3:59pDec 2	 E2	8:13pDec 2	8:08pDec 2	 D3
weather	CO-1676-IAH-PHL	2011-12-02 03:55 PM			2011-12-02 08:13 PM		
phl	CO-1676-IAH-PHL				2011-12-02 8:13 PM		D3
ifly	CO-1676-IAH-PHL	2011-12-02 3:55 PM	2011-12-02 3:59 PM		2011-12-02 8:13 PM	2011-12-02 8:08 PM	
usatoday	CO-1676-IAH-PHL	3:55 PM, Dec 02	4:12 PM, Dec 02		8:13 PM, Dec 02	8:00 PM, Dec 02	
mytripandmore	CO-1676-IAH-PHL	3:55pDec 2	3:59pDec 2	 E2	8:13pDec 2	8:08pDec 2	 D3
flightwise	CO-1676-IAH-PHL	2011-12-02 03:55PM CST	2011-12-02 04:12PM CST	 E2 	2011-12-02 08:03PM EST	2011-12-02 07:59PM EST	 D3 
aa	AA-2431-DFW-LAX	12/02/2011 12:30 PM	12/02/2011 12:57 PM	D37	12/02/2011 02:00 PM	12/02/2011 01:49 PM	42B
flightexplorer	AA-2431-DFW-LAX		12/2/2011 12:58PM CST			12/2/2011 1:43PM PST	
airtravelcenter	AA-2431-DFW-LAX		12/2/11 12:58 PM (-06:00)			12/2/11 1:43 PM (-08:00)	
myrateplan	AA-2431-DFW-LAX		12/2/11 12:58 PM (-06:00)			12/2/11 1:43 PM (-08:00)	
helloflight	AA-2431-DFW-LAX		12/2/11 12:58 PM (-06:00)			12/2/11 1:43 PM (-08:00)	
flytecomm	AA-2431-DFW-LAX		12/2/11 12:58 PM (-06:00)			12/2/11 1:43 PM (-08:00)	
flightaware	AA-2431-DFW-LAX	2011-12-02 12:30PM CST	2011-12-02 12:58PM CST	 D37 	2011-12-02 01:21PM PST	2011-12-02 01:43PM PST	 42B 
wunderground	AA-2431-DFW-LAX	2011-12-02 12:30PM CST	2011-12-02 12:58PM CST	 D37 	2011-12-02 01:21PM PST	2011-12-02 01:43PM PST	 42B 
flights	AA-2431-DFW-LAX	12:30 PM  Fri 02-Dec-2011	12:57 PM  Fri 02-Dec-2011	D37	02:00 PM  Fri 02-Dec-2011	01:49 PM  Fri 02-Dec-2011	42B
businesstravellogue	AA-2431-DFW-LAX	12:30 PM  Fri 02-Dec-2011	12:57 PM  Fri 02-Dec-2011	D37	02:00 PM  Fri 02-Dec-2011	01:49 PM  Fri 02-Dec-2011	42B
flylouisville	AA-2431-DFW-LAX	12:30 PM  Fri 02-Dec-2011	12:57 PM  Fri 02-Dec-2011	D37	02:00 PM  Fri 02-Dec-2011	01:49 PM  Fri 02-Dec-2011	42B
flightstats	AA-2431-DFW-LAX	2011-12-02 12:30 PM	2011-12-02 12:57 PM		2011-12-02 2:00 PM	2011-12-02 1:49 PM	
quicktrip	AA-2431-DFW-LAX	2011-12-02 12:30 PM	2011-12-02 12:57 PM		2011-12-02 2:00 PM	2011-12-02 1:49 PM	
world-flight-tracker	AA-2431-DFW-LAX	2011-12-02 12:30 PM	2011-12-02 12:57 PM		2011-12-02 2:00 PM	2011-12-02 1:49 PM	
flightview	AA-2431-DFW-LAX	12:30 PM, Dec 02	12:58 PM, Dec 02	Terminal D - D37	2:00 PM, Dec 02	1:49 PM, Dec 02	Terminal T4 - 42B
panynj	AA-2431-DFW-LAX	12:30 PM, Dec 02	12:58 PM, Dec 02	Terminal D - D37	2:00 PM, Dec 02	1:49 PM, Dec 02	Terminal T4 - 42B
gofox	AA-2431-DFW-LAX	12:30 PM, Dec 02	12:58 PM, Dec 02		2:00 PM, Dec 02	1:49 PM, Dec 02	
foxbusiness	AA-2431-DFW-LAX	12:30 PM, Dec 02	12:58 PM, Dec 02	Terminal D - D37	2:00 PM, Dec 02	1:49 PM, Dec 02	Terminal T4 - 42B
allegiantair	AA-2431-DFW-LAX	12:30 PM, Dec 02	12:58 PM, Dec 02	Terminal D - D37	2:00 PM, Dec 02	1:49 PM, Dec 02	Terminal T4 - 42B
boston	AA-2431-DFW-LAX	12:30 PM, Dec 02	12:58 PM, Dec 02		2:00 PM, Dec 02	1:44 PM, Dec 02	
travelocity	AA-2431-DFW-LAX	Dec 02 - 12:30pm	Dec 02 - 12:39pm	D37/D	Dec 02 - 2:00pm	Dec 02 - 1:49pm	42B/T4
orbitz	AA-2431-DFW-LAX	12:30pDec 2	12:39pDec 2	 D37	2:00pDec 2	1:49pDec 2	 42B
weather	AA-2431-DFW-LAX	2011-12-02 12:30 PM	2011-12-02 12:58 PM		2011-12-02 02:00 PM	2011-12-02 01:43 PM	
dfw	AA-2431-DFW-LAX	2011-12-02 12:30 pm		D37			
ifly	AA-2431-DFW-LAX	2011-12-02 12:30 PM	2011-12-02 12:57 PM		2011-12-02 2:00 PM	2011-12-02 1:49 PM	
mytripandmore	AA-2431-DFW-LAX	Dec 02 - 12:30pm	Dec 02 - 12:39pm	D37/D	Dec 02 - 2:00pm	Dec 02 - 1:49pm	42B/T4
flightwise	AA-2431-DFW-LAX	2011-12-02 12:30PM CST	2011-12-02 12:58PM CST	 D37 	2011-12-02 01:21PM PST	2011-12-02 01:43PM PST	 42B 
flightarrival	AA-2431-DFW-LAX	2011-12-02 12:30 PM	2011-12-02 12:58 PM		2011-12-02 02:00 PM	2011-12-02 01:43 PM	
ua	UA-2515-DFW-CLT	Fri, Dec 2 7:05 AM	Fri, Dec 2 7:05 AM	E36	Fri, Dec 2 10:31 AM	Fri, Dec 2 10:43 AM	B10
airtravelcenter	UA-2515-DFW-CLT		12/2/11 7:35 AM (-06:00)			12/2/11 10:35 AM (-05:00)	
myrateplan	UA-2515-DFW-CLT		12/2/11 7:35 AM (-06:00)			12/2/11 10:35 AM (-05:00)	
helloflight	UA-2515-DFW-CLT		12/2/11 7:35 AM (-06:00)			12/2/11 10:35 AM (-05:00)	
flytecomm	UA-2515-DFW-CLT		12/2/11 7:35 AM (-06:00)			12/2/11 10:35 AM (-05:00)	
flights	UA-2515-DFW-CLT		2011-12-02 07:02 AM	E36		2011-12-02 10:43 AM	B10
businesstravellogue	UA-2515-DFW-CLT		2011-12-02 07:02 AM	E36		2011-12-02 10:43 AM	B10
flylouisville	UA-2515-DFW-CLT		2011-12-02 07:02 AM	E36		2011-12-02 10:43 AM	B10
flightstats	UA-2515-DFW-CLT	2011-12-02 7:05 AM	2011-12-02 7:02 AM		2011-12-02 10:31 AM	2011-12-02 10:43 AM	
quicktrip	UA-2515-DFW-CLT	2011-12-02 7:05 AM	2011-12-02 7:02 AM		2011-12-02 10:31 AM	2011-12-02 10:43 AM	
flightview	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
panynj	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
gofox	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
foxbusiness	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
allegiantair	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
boston	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
travelocity	UA-2515-DFW-CLT	Dec 02 - 7:05am	Dec 02 - Contact Airline	Not provided by airline	Dec 02 - 10:31am	Dec 02 - Contact Airline	Not provided by airline
orbitz	UA-2515-DFW-CLT	7:05aDec 2	7:02aDec 2	 -	10:31aDec 2	10:43aDec 2	 -
weather	UA-2515-DFW-CLT	2011-12-02 07:05 AM			2011-12-02 10:31 AM		
ifly	UA-2515-DFW-CLT	2011-12-02 7:05 AM	2011-12-02 7:02 AM		2011-12-02 10:31 AM	2011-12-02 10:43 AM	
usatoday	UA-2515-DFW-CLT	2011-12-02 07:05 AM			2011-12-02 10:31 AM		
flightarrival	UA-2515-DFW-CLT		7:36 AMDec 02			10:36 AMDec 02	
aa	AA-1219-DFW-DEN	12/02/2011 09:40 PM		C19	12/02/2011 10:40 PM		A45
flightexplorer	AA-1219-DFW-DEN	12/2/2011 9:40PM CST			12/2/2011 10:40PM MST		
airtravelcenter	AA-1219-DFW-DEN		12/2/11 9:50 PM (-06:00)			12/2/11 10:20 PM (-07:00)	
myrateplan	AA-1219-DFW-DEN		12/2/11 9:50 PM (-06:00)			12/2/11 10:20 PM (-07:00)	
helloflight	AA-1219-DFW-DEN		12/2/11 9:50 PM (-06:00)			12/2/11 10:20 PM (-07:00)	
flytecomm	AA-1219-DFW-DEN		12/2/11 9:50 PM (-06:00)			12/2/11 10:20 PM (-07:00)	
flightaware	AA-1219-DFW-DEN	2011-12-02 09:40PM CST	2011-12-02 09:50PM CST		2011-12-02 10:10PM MST	2011-12-02 10:20PM MST	
wunderground	AA-1219-DFW-DEN	2011-12-02 09:40PM CST	2011-12-02 09:50PM CST		2011-12-02 10:10PM MST	2011-12-02 10:20PM MST	
flights	AA-1219-DFW-DEN	09:40 PM  Fri 02-Dec-2011		C19	10:40 PM  Fri 02-Dec-2011		A45
businesstravellogue	AA-1219-DFW-DEN	09:40 PM  Fri 02-Dec-2011		C19	10:40 PM  Fri 02-Dec-2011		A45
flylouisville	AA-1219-DFW-DEN	09:40 PM  Fri 02-Dec-2011		C19	10:40 PM  Fri 02-Dec-2011		A45
world-flight-tracker	AA-1219-DFW-DEN	2011-12-02 9:40 PM	2011-12-02 9:50 PM (Estimated runway)		2011-12-02 10:40 PM	2011-12-02 10:20 PM (Estimated runway)	
flightview	AA-1219-DFW-DEN	9:40 PM, Dec 02			10:40 PM, Dec 02		
panynj	AA-1219-DFW-DEN	9:40 PM, Dec 02			10:40 PM, Dec 02		
gofox	AA-1219-DFW-DEN	9:40 PM, Dec 02			10:40 PM, Dec 02		
foxbusiness	AA-1219-DFW-DEN	9:40 PM, Dec 02			10:40 PM, Dec 02		
allegiantair	AA-1219-DFW-DEN	9:40 PM, Dec 02			10:40 PM, Dec 02		
boston	AA-1219-DFW-DEN	9:40 PM, Dec 02	Not Available		10:40 PM, Dec 02	Not Available	
travelocity	AA-1219-DFW-DEN	Dec 02 - 9:40pm	Dec 02 - Not Available	C19/C	Dec 02 - 10:40pm	Dec 02 - Not Available	A45
orbitz	AA-1219-DFW-DEN	9:40pDec 2		 -	10:40pDec 2		 -
weather	AA-1219-DFW-DEN	2011-12-02 09:40 PM	2011-12-02 09:47 PM		2011-12-02 10:40 PM	2011-12-02 10:24 PM	
den	AA-1219-DFW-DEN				2011-12-02 10:40 PM		A45
dfw	AA-1219-DFW-DEN	2011-12-02 9:40 pm		C29			
usatoday	AA-1219-DFW-DEN	2011-12-02 09:40 PM	2011-12-02 09:47 PM		2011-12-02 10:40 PM	2011-12-02 10:24 PM	
mytripandmore	AA-1219-DFW-DEN	9:40pDec 2		 -	10:40pDec 2		 -
flightarrival	AA-1219-DFW-DEN	2011-12-02 09:40 PM	2011-12-02 09:47 PM		2011-12-02 10:40 PM	2011-12-02 10:24 PM	
CO	CO-1616-IAH-ORD	Fri., Dec.02, 2011 9:15 p.m.	Fri., Dec.02, 2011 9:11 p.m.		Fri., Dec.02, 2011 11:50 p.m.	Fri., Dec.02, 2011 11:13 p.m.	
flightexplorer	CO-1616-IAH-ORD		12/2/2011 7:28AM CST			12/2/2011 9:31AM CST	
airtravelcenter	CO-1616-IAH-ORD	12/2/11 9:15 PM (-06:00)			12/2/11 11:50 PM (-06:00)		
myrateplan	CO-1616-IAH-ORD	12/2/11 9:15 PM (-06:00)			12/2/11 11:50 PM (-06:00)		
helloflight	CO-1616-IAH-ORD	12/2/11 9:15 PM (-06:00)			12/2/11 11:50 PM (-06:00)		
flytecomm	CO-1616-IAH-ORD	12/2/11 9:15 PM (-06:00)			12/2/11 11:50 PM (-06:00)		
flightaware	CO-1616-IAH-ORD	2011-12-02 09:15PM CST	2011-12-02 09:23PM CST	 E16 	2011-12-02 11:40PM CST	2011-12-02 11:18PM CST	 B3 
wunderground	CO-1616-IAH-ORD	2011-12-02 09:15PM CST	2011-12-02 09:23PM CST	 E16 	2011-12-02 11:40PM CST	2011-12-02 11:18PM CST	 B3 
flights	CO-1616-IAH-ORD	09:15 PM  Fri 02-Dec-2011	09:11 PM  Fri 02-Dec-2011	16	11:50 PM  Fri 02-Dec-2011	11:13 PM  Fri 02-Dec-2011 (Runway)	B3
businesstravellogue	CO-1616-IAH-ORD	09:15 PM  Fri 02-Dec-2011	09:11 PM  Fri 02-Dec-2011	16	11:50 PM  Fri 02-Dec-2011	11:13 PM  Fri 02-Dec-2011 (Runway)	B3
flylouisville	CO-1616-IAH-ORD	09:15 PM  Fri 02-Dec-2011	09:11 PM  Fri 02-Dec-2011	16	11:50 PM  Fri 02-Dec-2011	11:13 PM  Fri 02-Dec-2011 (Runway)	B3
flightstats	CO-1616-IAH-ORD	2011-12-02 9:15 PM	2011-12-02 9:11 PM		2011-12-02 11:50 PM	2011-12-02 11:13 PM (runway)	
quicktrip	CO-1616-IAH-ORD	2011-12-02 9:15 PM	2011-12-02 9:11 PM		2011-12-02 11:50 PM	2011-12-02 11:13 PM (runway)	
world-flight-tracker	CO-1616-IAH-ORD	2011-12-02 9:15 PM	2011-12-02 9:11 PM		2011-12-02 11:50 PM	2011-12-02 11:13 PM (runway)	
flightview	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02	Term C - E16	11:50 PM, Dec 02	11:16 PM, Dec 02	Term 1 - B3
panynj	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02	Term C - E16	11:50 PM, Dec 02	11:16 PM, Dec 02	Term 1 - B3
gofox	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02		11:50 PM, Dec 02	11:16 PM, Dec 02	
foxbusiness	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02	Term C - E16	11:50 PM, Dec 02	11:16 PM, Dec 02	Term 1 - B3
allegiantair	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02	Term C - E16	11:50 PM, Dec 02	11:16 PM, Dec 02	Term 1 - B3
boston	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02		11:50 PM, Dec 02	11:16 PM, Dec 02	
travelocity	CO-1616-IAH-ORD	Dec 02 - 9:15pm	Dec 02 - 9:11pm	E16	Dec 02 - 11:50pm	Dec 02 - 11:22pm	B3
orbitz	CO-1616-IAH-ORD	9:15pDec 2	9:11pDec 2	 E16	10:58pDec 2		 B3
weather	CO-1616-IAH-ORD	2011-12-02 09:15 PM			2011-12-02 11:50 PM		
ord	CO-1616-IAH-ORD	2011-12-02 9:15 PM		16	2011-12-02 11:50 PM		B3
usatoday	CO-1616-IAH-ORD	2011-12-02 9:15 PM	2011-12-02 9:11 PM		2011-12-02 11:50 PM	2011-12-02 11:13 PM (runway)	
mytripandmore	CO-1616-IAH-ORD	9:15pDec 2	9:11pDec 2	 E16	10:58pDec 2		 B3
flightwise	CO-1616-IAH-ORD	2011-12-02 09:15PM CST	2011-12-02 09:23PM CST	 E16 	2011-12-02 11:40PM CST	2011-12-02 11:18PM CST	 B3 
flightarrival	CO-1616-IAH-ORD	9:15 PM, Dec 02	9:23 PM, Dec 02		11:50 PM, Dec 02	11:16 PM, Dec 02	
ua	UA-1649-FLL-IAH	Fri, Dec 2 6:10 AM	Fri, Dec 2 6:02 AM	C7	Fri, Dec 2 7:58 AM	Fri, Dec 2 7:34 AM	C-17
flightexplorer	UA-1649-FLL-IAH		12/2/2011 6:10AM EST			12/2/2011 7:29AM CST	
airtravelcenter	UA-1649-FLL-IAH	12/2/11 6:10 AM (-05:00)			12/2/11 7:58 AM (-06:00)		
myrateplan	UA-1649-FLL-IAH	12/2/11 6:10 AM (-05:00)			12/2/11 7:58 AM (-06:00)		
helloflight	UA-1649-FLL-IAH	12/2/11 6:10 AM (-05:00)			12/2/11 7:58 AM (-06:00)		
flytecomm	UA-1649-FLL-IAH	12/2/11 6:10 AM (-05:00)			12/2/11 7:58 AM (-06:00)		
flightaware	UA-1649-FLL-IAH	2011-12-02 06:10AM EST	2011-12-02 06:11AM EST	 C7 	2011-12-02 07:48AM CST	2011-12-02 07:18AM CST	 17 
wunderground	UA-1649-FLL-IAH	2011-12-02 06:10AM EST	2011-12-02 06:11AM EST	 C7 	2011-12-02 07:48AM CST	2011-12-02 07:18AM CST	 17 
flights	UA-1649-FLL-IAH	06:10 AM  Fri 02-Dec-2011	06:02 AM  Fri 02-Dec-2011	C7	07:58 AM  Fri 02-Dec-2011	07:34 AM  Fri 02-Dec-2011	17
businesstravellogue	UA-1649-FLL-IAH	06:10 AM  Fri 02-Dec-2011	06:02 AM  Fri 02-Dec-2011	C7	07:58 AM  Fri 02-Dec-2011	07:34 AM  Fri 02-Dec-2011	17
flylouisville	UA-1649-FLL-IAH	06:10 AM  Fri 02-Dec-2011	06:02 AM  Fri 02-Dec-2011	C7	07:58 AM  Fri 02-Dec-2011	07:34 AM  Fri 02-Dec-2011	17
flightstats	UA-1649-FLL-IAH	2011-12-02 6:10 AM	2011-12-02 6:02 AM		2011-12-02 7:58 AM	2011-12-02 7:34 AM	
quicktrip	UA-1649-FLL-IAH	2011-12-02 6:10 AM	2011-12-02 6:02 AM		2011-12-02 7:58 AM	2011-12-02 7:34 AM	
world-flight-tracker	UA-1649-FLL-IAH	2011-12-02 6:10 AM	2011-12-02 6:02 AM		2011-12-02 7:58 AM	2011-12-02 7:34 AM	
flightview	UA-1649-FLL-IAH	6:10 AM, Dec 02	6:11 AM, Dec 02	Term 1 - C7	7:58 AM, Dec 02	7:34 AM, Dec 02	Term C - C17
panynj	UA-1649-FLL-IAH	6:10 AM, Dec 02	6:11 AM, Dec 02	Term 1 - C7	7:58 AM, Dec 02	7:34 AM, Dec 02	Term C - C17
gofox	UA-1649-FLL-IAH	6:10 AM, Dec 02	6:11 AM, Dec 02		7:58 AM, Dec 02	7:34 AM, Dec 02	
foxbusiness	UA-1649-FLL-IAH	6:10 AM, Dec 02	6:11 AM, Dec 02	Term 1 - C7	7:58 AM, Dec 02	7:34 AM, Dec 02	Term C - C17
allegiantair	UA-1649-FLL-IAH	6:10 AM, Dec 02	6:11 AM, Dec 02	Term 1 - C7	7:58 AM, Dec 02	7:34 AM, Dec 02	Term C - C17
boston	UA-1649-FLL-IAH	6:10 AM, Dec 02	6:11 AM, Dec 02		7:58 AM, Dec 02	7:31 AM, Dec 02	
travelocity	UA-1649-FLL-IAH	Dec 02 - 6:10am	Dec 02 - Contact Airline	Not provided by airline	Dec 02 - 7:58am	Dec 02 - Contact Airline	Not provided by airline
orbitz	UA-1649-FLL-IAH	6:10aDec 2	6:02aDec 2	 C7	7:58aDec 2	7:34aDec 2	 C-17
weather	UA-1649-FLL-IAH	2011-12-02 06:10 AM	2011-12-02 06:11 AM		2011-12-02 07:58 AM	2011-12-02 07:25 AM	
usatoday	UA-1649-FLL-IAH	2011-12-02 06:10 AM	2011-12-02 06:11 AM		2011-12-02 07:58 AM	2011-12-02 07:25 AM	
ua	UA-288-CMH-ORD	Fri, Dec 2 10:24 AM	Fri, Dec 2 10:17 AM	B28	Fri, Dec 2 10:54 AM	Fri, Dec 2 10:28 AM	B12
flightexplorer	UA-288-CMH-ORD		12/2/2011 10:31AM EST			12/2/2011 10:27AM CST	
airtravelcenter	UA-288-CMH-ORD		12/2/11 10:32 AM (-05:00)			12/2/11 10:27 AM (-06:00)	
myrateplan	UA-288-CMH-ORD		12/2/11 10:32 AM (-05:00)			12/2/11 10:27 AM (-06:00)	
helloflight	UA-288-CMH-ORD		12/2/11 10:32 AM (-05:00)			12/2/11 10:27 AM (-06:00)	
flytecomm	UA-288-CMH-ORD		12/2/11 10:32 AM (-05:00)			12/2/11 10:27 AM (-06:00)	
flights	UA-288-CMH-ORD		2011-12-02 10:17 AM	B28		2011-12-02 10:28 AM	B12
businesstravellogue	UA-288-CMH-ORD		2011-12-02 10:17 AM	B28		2011-12-02 10:28 AM	B12
flylouisville	UA-288-CMH-ORD		2011-12-02 10:17 AM	B28		2011-12-02 10:28 AM	B12
flightview	UA-288-CMH-ORD		10:32 AMDec 02			10:28 AMDec 02	
panynj	UA-288-CMH-ORD		10:32 AMDec 02			10:28 AMDec 02	
gofox	UA-288-CMH-ORD		10:32 AMDec 02			10:28 AMDec 02	
foxbusiness	UA-288-CMH-ORD		10:32 AMDec 02			10:28 AMDec 02	
allegiantair	UA-288-CMH-ORD		10:32 AMDec 02			10:28 AMDec 02	
boston	UA-288-CMH-ORD		10:32 AMDec 02			10:30 AMDec 02	
travelocity	UA-288-CMH-ORD	Dec 02 - Not Available	Dec 02 - 10:32am	B28	Dec 02 - Not Available	Dec 02 - 2:02pm	B12
orbitz	UA-288-CMH-ORD	10:24aDec 2	10:17aDec 2	 B28	10:54aDec 2	10:28aDec 2	 B12
weather	UA-288-CMH-ORD	2011-12-02 10:24 AM			2011-12-02 10:54 AM		
ord	UA-288-CMH-ORD	2011-12-02 12/1 10:24 AM		B28	2011-12-02 12/1 10:54 AM		B12
usatoday	UA-288-CMH-ORD	2011-12-02 10:24 AM			2011-12-02 10:54 AM		
CO	CO-1410-LAX-IAH	Fri., Dec.02, 2011 6:40 a.m.	Fri., Dec.02, 2011 6:41 a.m.		Fri., Dec.02, 2011 11:53 a.m.	Fri., Dec.02, 2011 11:49 a.m.	
airtravelcenter	CO-1410-LAX-IAH	12/2/11 6:40 AM (-08:00)			12/2/11 11:53 AM (-06:00)		
myrateplan	CO-1410-LAX-IAH	12/2/11 6:40 AM (-08:00)			12/2/11 11:53 AM (-06:00)		
helloflight	CO-1410-LAX-IAH	12/2/11 6:40 AM (-08:00)			12/2/11 11:53 AM (-06:00)		
flytecomm	CO-1410-LAX-IAH	12/2/11 6:40 AM (-08:00)			12/2/11 11:53 AM (-06:00)		
flights	CO-1410-LAX-IAH		2011-12-02 06:41 AM	62		2011-12-02 11:49 AM	1
businesstravellogue	CO-1410-LAX-IAH		2011-12-02 06:41 AM	62		2011-12-02 11:49 AM	1
flylouisville	CO-1410-LAX-IAH		2011-12-02 06:41 AM	62		2011-12-02 11:49 AM	1
flightstats	CO-1410-LAX-IAH	2011-12-02 6:40 AM	2011-12-02 6:41 AM		2011-12-02 11:53 AM	2011-12-02 11:49 AM	
quicktrip	CO-1410-LAX-IAH	2011-12-02 6:40 AM	2011-12-02 6:41 AM		2011-12-02 11:53 AM	2011-12-02 11:49 AM	
flightview	CO-1410-LAX-IAH		6:54 AMDec 02			11:49 AMDec 02	
panynj	CO-1410-LAX-IAH		6:54 AMDec 02			11:49 AMDec 02	
gofox	CO-1410-LAX-IAH		6:54 AMDec 02			11:49 AMDec 02	
foxbusiness	CO-1410-LAX-IAH		6:54 AMDec 02			11:49 AMDec 02	
allegiantair	CO-1410-LAX-IAH		6:54 AMDec 02			11:49 AMDec 02	
boston	CO-1410-LAX-IAH		6:54 AMDec 02			11:43 AMDec 02	
travelocity	CO-1410-LAX-IAH	Dec 02 - 6:40am	Dec 02 - 6:41am	62	Dec 02 - 11:53am	Dec 02 - 11:49am	E1
orbitz	CO-1410-LAX-IAH	6:40aDec 2	6:41aDec 2	 62	11:53aDec 2	11:49aDec 2	 E1
weather	CO-1410-LAX-IAH	2011-12-02 06:40 AM			2011-12-02 11:53 AM		
ua	UA-2539-STL-CLT	Fri, Dec 2 4:15 PM	Fri, Dec 2 4:15 PM	A16	Fri, Dec 2 7:04 PM	Fri, Dec 2 6:41 PM	C14
airtravelcenter	UA-2539-STL-CLT		12/2/11 4:24 PM (-06:00)			12/2/11 6:59 PM (-05:00)	
myrateplan	UA-2539-STL-CLT		12/2/11 4:24 PM (-06:00)			12/2/11 6:59 PM (-05:00)	
helloflight	UA-2539-STL-CLT		12/2/11 4:24 PM (-06:00)			12/2/11 6:59 PM (-05:00)	
flytecomm	UA-2539-STL-CLT		12/2/11 4:24 PM (-06:00)			12/2/11 6:59 PM (-05:00)	
flightaware	UA-2539-STL-CLT	2011-12-02 04:15PM CST	2011-12-02 04:26PM CST		2011-12-02 06:41PM EST	2011-12-02 06:41PM EST	
wunderground	UA-2539-STL-CLT	2011-12-02 04:15PM CST	2011-12-02 04:26PM CST		2011-12-02 06:41PM EST	2011-12-02 06:41PM EST	
flights	UA-2539-STL-CLT	04:15 PM  Fri 02-Dec-2011		A16	07:04 PM  Fri 02-Dec-2011		C14
businesstravellogue	UA-2539-STL-CLT	04:15 PM  Fri 02-Dec-2011		A16	07:04 PM  Fri 02-Dec-2011		C14
flylouisville	UA-2539-STL-CLT	04:15 PM  Fri 02-Dec-2011		A16	07:04 PM  Fri 02-Dec-2011		C14
world-flight-tracker	UA-2539-STL-CLT	2011-12-02 4:15 PM	2011-12-02 4:15 PM		2011-12-02 7:04 PM	2011-12-02 6:57 PM (Estimated)	
flightview	UA-2539-STL-CLT	4:15 PM, Dec 02	4:26 PM, Dec 02		7:04 PM, Dec 02	6:42 PM, Dec 02	
panynj	UA-2539-STL-CLT	4:15 PM, Dec 02	4:26 PM, Dec 02		7:04 PM, Dec 02	6:42 PM, Dec 02	
