aa	AA-1007-TPA-MIA	12/01/2011 01:55 PM	12/01/2011 02:07 PM	F78	12/01/2011 03:00 PM	12/01/2011 02:57 PM	D5
travelocity	AA-706-DEN-ORD	Dec 01 - 3:40pm	Dec 01 - 3:49pm	A49	Dec 01 - 7:15pm	Dec 01 - 7:32pm	H14/T3
orbitz	AA-706-DEN-ORD	3:40pDec 1	3:49pDec 1	 A49	7:15pDec 1	7:32pDec 1	 H14
weather	AA-706-DEN-ORD	2011-12-01 03:40 PM			2011-12-01 07:15 PM		
den	AA-706-DEN-ORD	2011-12-01 3:40 PM		A49			
ord	AA-706-DEN-ORD	2011-12-01 11/30 3:40 PM		A49	2011-12-01 11/30 7:15 PM		H16
usatoday	AA-706-DEN-ORD	2011-12-01 03:40 PM			2011-12-01 07:15 PM		
flightarrival	AA-706-DEN-ORD	3:40 PM, Dec 01	4:35 PM, Dec 01		7:15 PM, Dec 01	7:20 PM, Dec 01	
ua	UA-996-LAX-ORD	Thu, Dec 1 5:22 PM	Thu, Dec 1 5:17 PM	75B	Thu, Dec 1 11:18 PM	Thu, Dec 1 11:04 PM	C28
flightexplorer	UA-996-LAX-ORD		12/1/2011 5:31PM PST			12/1/2011 10:39PM CST	
airtravelcenter	UA-996-LAX-ORD		12/1/11 5:32 PM (-08:00)			12/1/11 11:04 PM (-06:00)	
myrateplan	UA-996-LAX-ORD		12/1/11 5:32 PM (-08:00)			12/1/11 11:04 PM (-06:00)	
helloflight	UA-996-LAX-ORD		12/1/11 5:32 PM (-08:00)			12/1/11 11:04 PM (-06:00)	
flytecomm	UA-996-LAX-ORD		12/1/11 5:32 PM (-08:00)			12/1/11 11:04 PM (-06:00)	
flightaware	UA-996-LAX-ORD	2011-12-01 05:22PM PST	2011-12-01 05:32PM PST	 75B 	2011-12-01 11:00PM CST	2011-12-01 10:46PM CST	 C28 
wunderground	UA-996-LAX-ORD	2011-12-01 05:22PM PST	2011-12-01 05:32PM PST	 75B 	2011-12-01 11:00PM CST	2011-12-01 10:46PM CST	 C28 
flights	UA-996-LAX-ORD	05:22 PM  Thu 01-Dec-2011		75B	11:18 PM  Thu 01-Dec-2011		C28
businesstravellogue	UA-996-LAX-ORD	05:22 PM  Thu 01-Dec-2011		75B	11:18 PM  Thu 01-Dec-2011		C28
flylouisville	UA-996-LAX-ORD	05:22 PM  Thu 01-Dec-2011		75B	11:18 PM  Thu 01-Dec-2011		C28
world-flight-tracker	UA-996-LAX-ORD	2011-12-01 5:22 PM	2011-12-01 5:17 PM		2011-12-01 11:18 PM	2011-12-01 11:04 PM (Estimated)	
flightview	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01		
panynj	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01		
gofox	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01		
foxbusiness	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01		
allegiantair	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01		
boston	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01	10:55 PM, Dec 01&nbsp(Estimated)	
travelocity	UA-996-LAX-ORD	Dec 01 - Not Available	Dec 01 - 5:31pm	75B	Dec 01 - Not Available	Dec 01 - 11:04pm*	C28
orbitz	UA-996-LAX-ORD	5:22pDec 1	5:17pDec 1	 75B	10:50pDec 1		 C28
weather	UA-996-LAX-ORD	2011-12-01 05:22 PM			2011-12-01 11:18 PM		
usatoday	UA-996-LAX-ORD	5:22 PM, Dec 01	5:32 PM, Dec 01		11:18 PM, Dec 01	10:55 PM, Dec 01&nbsp(Estimated)	
flightwise	UA-996-LAX-ORD	2011-12-01 05:22PM PST	2011-12-01 05:32PM PST	 75B 	2011-12-01 11:00PM CST	2011-12-01 10:46PM CST	 C28 
aa	AA-1718-ORD-BOS	12/01/2011 09:10 AM	12/01/2011 10:53 AM	H9	12/01/2011 12:15 PM	12/01/2011 01:45 PM	B35
flightexplorer	AA-1718-ORD-BOS		12/1/2011 10:53AM CST			12/1/2011 1:31PM EST	
airtravelcenter	AA-1718-ORD-BOS		12/1/11 10:53 AM (-06:00)			12/1/11 1:31 PM (-05:00)	
myrateplan	AA-1718-ORD-BOS		12/1/11 10:53 AM (-06:00)			12/1/11 1:31 PM (-05:00)	
helloflight	AA-1718-ORD-BOS		12/1/11 10:53 AM (-06:00)			12/1/11 1:31 PM (-05:00)	
flytecomm	AA-1718-ORD-BOS		12/1/11 10:53 AM (-06:00)			12/1/11 1:31 PM (-05:00)	
flightaware	AA-1718-ORD-BOS	2011-12-01 09:10AM CST	2011-12-01 10:53AM CST	 H9 	2011-12-01 11:54AM EST	2011-12-01 01:31PM EST	 B35 
wunderground	AA-1718-ORD-BOS	2011-12-01 09:10AM CST	2011-12-01 10:53AM CST	 H9 	2011-12-01 11:54AM EST	2011-12-01 01:31PM EST	 B35 
flights	AA-1718-ORD-BOS	09:10 AM  Thu 01-Dec-2011	10:53 AM  Thu 01-Dec-2011	H9	12:15 PM  Thu 01-Dec-2011	01:45 PM  Thu 01-Dec-2011	B35
businesstravellogue	AA-1718-ORD-BOS	09:10 AM  Thu 01-Dec-2011	10:53 AM  Thu 01-Dec-2011	H9	12:15 PM  Thu 01-Dec-2011	01:45 PM  Thu 01-Dec-2011	B35
flylouisville	AA-1718-ORD-BOS	09:10 AM  Thu 01-Dec-2011	10:53 AM  Thu 01-Dec-2011	H9	12:15 PM  Thu 01-Dec-2011	01:45 PM  Thu 01-Dec-2011	B35
flightstats	AA-1718-ORD-BOS	2011-12-01 9:10 AM	2011-12-01 10:53 AM		2011-12-01 12:15 PM	2011-12-01 1:45 PM	
quicktrip	AA-1718-ORD-BOS	2011-12-01 9:10 AM	2011-12-01 10:53 AM		2011-12-01 12:15 PM	2011-12-01 1:45 PM	
world-flight-tracker	AA-1718-ORD-BOS	2011-12-01 9:10 AM	2011-12-01 10:53 AM		2011-12-01 12:15 PM	2011-12-01 1:45 PM	
flightview	AA-1718-ORD-BOS	9:10 AM, Dec 01	10:53 AM, Dec 01	H6	12:15 PM, Dec 01	1:45 PM, Dec 01	Terminal B - 35
panynj	AA-1718-ORD-BOS	9:10 AM, Dec 01	10:53 AM, Dec 01	H6	12:15 PM, Dec 01	1:45 PM, Dec 01	Terminal B - 35
gofox	AA-1718-ORD-BOS	9:10 AM, Dec 01	10:53 AM, Dec 01		12:15 PM, Dec 01	1:45 PM, Dec 01	
foxbusiness	AA-1718-ORD-BOS	9:10 AM, Dec 01	10:53 AM, Dec 01	H6	12:15 PM, Dec 01	1:45 PM, Dec 01	Terminal B - 35
allegiantair	AA-1718-ORD-BOS	9:10 AM, Dec 01	10:53 AM, Dec 01	H6	12:15 PM, Dec 01	1:45 PM, Dec 01	Terminal B - 35
boston	AA-1718-ORD-BOS	9:10 AM, Dec 01	10:53 AM, Dec 01		12:15 PM, Dec 01	1:41 PM, Dec 01	
travelocity	AA-1718-ORD-BOS	Dec 01 - 9:10am	Dec 01 - 10:34am	H9/T3	Dec 01 - 12:15pm	Dec 01 - 1:45pm	B35
orbitz	AA-1718-ORD-BOS	9:10aDec 1	10:34aDec 1	 H9	12:15pDec 1	1:45pDec 1	 B35
weather	AA-1718-ORD-BOS	2011-12-01 09:10 AM	2011-12-01 10:53 AM		2011-12-01 12:15 PM	2011-12-01 01:36 PM	
ord	AA-1718-ORD-BOS	2011-12-01 9:10 AM		H9	2011-12-01 12:15 PM		B35
flightwise	AA-1718-ORD-BOS	2011-12-01 09:10AM CST	2011-12-01 10:53AM CST	 H9 	2011-12-01 11:54AM EST	2011-12-01 01:31PM EST	 B35 
flightarrival	AA-1718-ORD-BOS	2011-12-01 9:10 AM	2011-12-01 10:53 AM		2011-12-01 12:15 PM	2011-12-01 1:45 PM	
ua	UA-968-DEN-TUL	Thu, Dec 1 7:40 PM	Thu, Dec 1 7:40 PM            On Time	B38	Thu, Dec 1 10:11 PM	Thu, Dec 1 10:11 PM	4
flightexplorer	UA-968-DEN-TUL	12/1/2011 7:53PM MST			12/1/2011 10:03PM CST		
airtravelcenter	UA-968-DEN-TUL		12/1/11 7:53 PM (-07:00)			12/1/11 10:03 PM (-06:00)	
myrateplan	UA-968-DEN-TUL		12/1/11 7:53 PM (-07:00)			12/1/11 10:03 PM (-06:00)	
helloflight	UA-968-DEN-TUL		12/1/11 7:53 PM (-07:00)			12/1/11 10:03 PM (-06:00)	
flytecomm	UA-968-DEN-TUL		12/1/11 7:53 PM (-07:00)			12/1/11 10:03 PM (-06:00)	
flightaware	UA-968-DEN-TUL	2011-12-01 07:40PM MST	2011-12-01 07:53PM MST	 B38 	2011-12-01 09:50PM CST	2011-12-01 10:03PM CST	 4 
wunderground	UA-968-DEN-TUL	2011-12-01 07:40PM MST	2011-12-01 07:53PM MST	 B38 	2011-12-01 09:50PM CST	2011-12-01 10:03PM CST	 4 
flights	UA-968-DEN-TUL	2011-12-01 07:40 PM		B38	2011-12-01 10:11 PM		B4
businesstravellogue	UA-968-DEN-TUL	2011-12-01 07:40 PM		B38	2011-12-01 10:11 PM		B4
flylouisville	UA-968-DEN-TUL	2011-12-01 07:40 PM		B38	2011-12-01 10:11 PM		B4
flightview	UA-968-DEN-TUL	7:40 PMDec 01			10:07 PMDec 01		
panynj	UA-968-DEN-TUL	7:40 PMDec 01			10:07 PMDec 01		
gofox	UA-968-DEN-TUL	7:40 PMDec 01			10:07 PMDec 01		
foxbusiness	UA-968-DEN-TUL	7:40 PMDec 01			10:07 PMDec 01		
allegiantair	UA-968-DEN-TUL	7:40 PMDec 01			10:07 PMDec 01		
boston	UA-968-DEN-TUL	7:40 PMDec 01			9:50 PMDec 01		
orbitz	UA-968-DEN-TUL	7:40pDec 1		 B38	10:03pDec 1		 4
den	UA-968-DEN-TUL	2011-12-01 7:40 PM		B38			
ua	UA-5860-DAY-ORD	Thu, Dec 1 7:42 AM	Thu, Dec 1 7:35 AM	--	Thu, Dec 1 8:05 AM	Thu, Dec 1 8:05 AM	F12D
airtravelcenter	UA-5860-DAY-ORD	12/1/11 7:42 AM (-05:00)			12/1/11 8:05 AM (-06:00)		
myrateplan	UA-5860-DAY-ORD	12/1/11 7:42 AM (-05:00)			12/1/11 8:05 AM (-06:00)		
helloflight	UA-5860-DAY-ORD	12/1/11 7:42 AM (-05:00)			12/1/11 8:05 AM (-06:00)		
flytecomm	UA-5860-DAY-ORD	12/1/11 7:42 AM (-05:00)			12/1/11 8:05 AM (-06:00)		
flightaware	UA-5860-DAY-ORD	2011-12-01 07:42AM EST	2011-12-01 08:07AM EST		2011-12-01 07:45AM CST	2011-12-01 07:54AM CST	 F12D 
wunderground	UA-5860-DAY-ORD	2011-12-01 07:42AM EST	2011-12-01 08:07AM EST		2011-12-01 07:45AM CST	2011-12-01 07:54AM CST	 F12D 
flights	UA-5860-DAY-ORD	07:42 AM  Thu 01-Dec-2011	07:35 AM  Thu 01-Dec-2011		08:05 AM  Thu 01-Dec-2011	08:05 AM  Thu 01-Dec-2011	
businesstravellogue	UA-5860-DAY-ORD	07:42 AM  Thu 01-Dec-2011	07:35 AM  Thu 01-Dec-2011		08:05 AM  Thu 01-Dec-2011	08:05 AM  Thu 01-Dec-2011	
flylouisville	UA-5860-DAY-ORD	07:42 AM  Thu 01-Dec-2011	07:35 AM  Thu 01-Dec-2011		08:05 AM  Thu 01-Dec-2011	08:05 AM  Thu 01-Dec-2011	
world-flight-tracker	UA-5860-DAY-ORD	2011-12-01 7:42 AM	2011-12-01 7:35 AM		2011-12-01 8:05 AM	2011-12-01 8:05 AM	
flightview	UA-5860-DAY-ORD	7:42 AM, Dec 01	8:07 AM, Dec 01		8:05 AM, Dec 01	8:05 AM, Dec 01	
panynj	UA-5860-DAY-ORD	7:42 AM, Dec 01	8:07 AM, Dec 01		8:05 AM, Dec 01	8:05 AM, Dec 01	
gofox	UA-5860-DAY-ORD	7:42 AM, Dec 01	8:07 AM, Dec 01		8:05 AM, Dec 01	8:05 AM, Dec 01	
foxbusiness	UA-5860-DAY-ORD	7:42 AM, Dec 01	8:07 AM, Dec 01		8:05 AM, Dec 01	8:05 AM, Dec 01	
allegiantair	UA-5860-DAY-ORD	7:42 AM, Dec 01	8:07 AM, Dec 01		8:05 AM, Dec 01	8:05 AM, Dec 01	
boston	UA-5860-DAY-ORD	7:42 AM, Dec 01	8:07 AM, Dec 01		8:05 AM, Dec 01	7:54 AM, Dec 01	
travelocity	UA-5860-DAY-ORD	Dec 01 - Not Available	Dec 01 - 8:07am	CHK	Dec 01 - Not Available	Dec 01 - 8:05am	F12D
orbitz	UA-5860-DAY-ORD	7:42aDec 1	7:35aDec 1	 -	8:05aDec 1	8:05aDec 1	 F12D
weather	UA-5860-DAY-ORD	2011-12-01 07:42 AM			2011-12-01 08:05 AM		
ua	UA-1562-IAH-YVR	Thu, Dec 1 9:05 PM	Thu, Dec 1 9:05 PM	E10	Fri, Dec 2 12:07 AM	Fri, Dec 2 12:07 AM	--
flightexplorer	UA-1562-IAH-YVR	12/1/2011 9:05PM CST			12/2/2011 12:07AM PST		
airtravelcenter	UA-1562-IAH-YVR	12/1/11 9:05 PM (-06:00)			12/2/11 12:07 AM (-08:00)		
myrateplan	UA-1562-IAH-YVR	12/1/11 9:05 PM (-06:00)			12/2/11 12:07 AM (-08:00)		
helloflight	UA-1562-IAH-YVR	12/1/11 9:05 PM (-06:00)			12/2/11 12:07 AM (-08:00)		
flytecomm	UA-1562-IAH-YVR	12/1/11 9:05 PM (-06:00)			12/2/11 12:07 AM (-08:00)		
flights	UA-1562-IAH-YVR	09:05 PM  Thu 01-Dec-2011			12:07 AM  Fri 02-Dec-2011		
businesstravellogue	UA-1562-IAH-YVR	09:05 PM  Thu 01-Dec-2011			12:07 AM  Fri 02-Dec-2011		
flylouisville	UA-1562-IAH-YVR	09:05 PM  Thu 01-Dec-2011			12:07 AM  Fri 02-Dec-2011		
flightstats	UA-1562-IAH-YVR	2011-12-01 9:05 PM	2011-12-01 9:05 PM (Estimated)		2011-12-01 12:07 AM	2011-12-01 12:07 AM (Estimated)	
quicktrip	UA-1562-IAH-YVR	2011-12-01 9:05 PM	2011-12-01 9:05 PM (Estimated)		2011-12-01 12:07 AM	2011-12-01 12:07 AM (Estimated)	
world-flight-tracker	UA-1562-IAH-YVR	2011-12-01 9:05 PM	2011-12-01 9:05 PM (Estimated)		2011-12-01 12:07 AM	2011-12-01 12:07 AM (Estimated)	
flightview	UA-1562-IAH-YVR	9:05 PM, Dec 01		Term E - E10	12:07 AM, Dec 02		Intl Term
panynj	UA-1562-IAH-YVR	9:05 PM, Dec 01		Term E - E10	12:07 AM, Dec 02		Intl Term
gofox	UA-1562-IAH-YVR	9:05 PM, Dec 01			12:07 AM, Dec 02		
foxbusiness	UA-1562-IAH-YVR	9:05 PM, Dec 01		Term E - E10	12:07 AM, Dec 02		Intl Term
allegiantair	UA-1562-IAH-YVR	9:05 PM, Dec 01		Term E - E10	12:07 AM, Dec 02		Intl Term
boston	UA-1562-IAH-YVR	9:05 PM, Dec 01	Not Available		12:07 AM, Dec 02	Not Available	
travelocity	UA-1562-IAH-YVR	Dec 01 - 9:05pm	Dec 01 - Contact Airline	Not provided by airline	Dec 02 - 12:07am	Dec 02 - Contact Airline	Not provided by airline
orbitz	UA-1562-IAH-YVR	9:05pDec 1		 E10	12:07aDec 2		 -
weather	UA-1562-IAH-YVR	2011-12-01 09:05 PM	2011-12-01 09:14 PM		2011-12-01 12:07 AM	2011-12-01 11:37 PM	
ifly	UA-1562-IAH-YVR	2011-12-01 9:05 PM	2011-12-01 9:05 PM (Estimated)		2011-12-01 12:07 AM	2011-12-01 12:07 AM (Estimated)	
flightarrival	UA-1562-IAH-YVR	2011-12-01 09:05 PM	2011-12-01 09:14 PM		2011-12-01 12:07 AM	2011-12-01 11:37 PM	
ua	UA-41-EWR-LAX	Thu, Dec 1 3:15 PM	Thu, Dec 1 3:12 PM            On Time	C86	Thu, Dec 1 6:27 PM	Thu, Dec 1 6:29 PM	62
flightexplorer	UA-41-EWR-LAX		12/1/2011 3:27PM EST			12/1/2011 6:13PM PST	
airtravelcenter	UA-41-EWR-LAX	12/1/11 3:15 PM (-05:00)			12/1/11 6:27 PM (-08:00)		
myrateplan	UA-41-EWR-LAX	12/1/11 3:15 PM (-05:00)			12/1/11 6:27 PM (-08:00)		
helloflight	UA-41-EWR-LAX	12/1/11 3:15 PM (-05:00)			12/1/11 6:27 PM (-08:00)		
flytecomm	UA-41-EWR-LAX	12/1/11 3:15 PM (-05:00)			12/1/11 6:27 PM (-08:00)		
flightaware	UA-41-EWR-LAX	2011-12-01 03:15PM EST	2011-12-01 03:27PM EST	 C86 	2011-12-01 06:17PM PST	2011-12-01 06:17PM PST	 62 
wunderground	UA-41-EWR-LAX	2011-12-01 03:15PM EST	2011-12-01 03:27PM EST	 C86 	2011-12-01 06:17PM PST	2011-12-01 06:17PM PST	 62 
flights	UA-41-EWR-LAX		2011-12-01 03:12 PM	86		2011-12-01 06:29 PM	62
businesstravellogue	UA-41-EWR-LAX		2011-12-01 03:12 PM	86		2011-12-01 06:29 PM	62
flylouisville	UA-41-EWR-LAX		2011-12-01 03:12 PM	86		2011-12-01 06:29 PM	62
flightstats	UA-41-EWR-LAX	2011-12-01 3:15 PM	2011-12-01 3:12 PM		2011-12-01 6:27 PM	2011-12-01 6:29 PM	
quicktrip	UA-41-EWR-LAX	2011-12-01 3:15 PM	2011-12-01 3:12 PM		2011-12-01 6:27 PM	2011-12-01 6:29 PM	
orbitz	UA-41-EWR-LAX	3:15pDec 1	3:12pDec 1	 C86	6:27pDec 1	6:29pDec 1	 62
flightwise	UA-41-EWR-LAX	2011-12-01 03:15PM EST	2011-12-01 03:27PM EST	 C86 	2011-12-01 06:17PM PST	2011-12-01 06:17PM PST	 62 
ua	UA-4922-IAH-OKC	Thu, Dec 1 7:30 PM	Thu, Dec 1 7:28 PM            On Time	A7	Thu, Dec 1 9:08 PM	Thu, Dec 1 9:08 PM	10
flightexplorer	UA-4922-IAH-OKC	12/1/2011 7:42PM CST			12/1/2011 8:50PM CST		
airtravelcenter	UA-4922-IAH-OKC		12/1/11 7:42 PM (-06:00)			12/1/11 8:50 PM (-06:00)	
myrateplan	UA-4922-IAH-OKC		12/1/11 7:42 PM (-06:00)			12/1/11 8:50 PM (-06:00)	
helloflight	UA-4922-IAH-OKC		12/1/11 7:42 PM (-06:00)			12/1/11 8:50 PM (-06:00)	
flytecomm	UA-4922-IAH-OKC		12/1/11 7:42 PM (-06:00)			12/1/11 8:50 PM (-06:00)	
flights	UA-4922-IAH-OKC		2011-12-01 07:28 PM	7		2011-12-01 09:08 PM	10
businesstravellogue	UA-4922-IAH-OKC		2011-12-01 07:28 PM	7		2011-12-01 09:08 PM	10
flylouisville	UA-4922-IAH-OKC		2011-12-01 07:28 PM	7		2011-12-01 09:08 PM	10
flightview	UA-4922-IAH-OKC	7:30 PM, Dec 01		Term A - A7	9:08 PM, Dec 01		Terminal Main for TC ?Gates West Concou - 10
panynj	UA-4922-IAH-OKC	7:30 PM, Dec 01		Term A - A7	9:08 PM, Dec 01		Terminal Main for TC ?Gates West Concou - 10
gofox	UA-4922-IAH-OKC	7:30 PM, Dec 01			9:08 PM, Dec 01		
foxbusiness	UA-4922-IAH-OKC	7:30 PM, Dec 01		Term A - A7	9:08 PM, Dec 01		Terminal Main for TC ?Gates West Concou - 10
allegiantair	UA-4922-IAH-OKC	7:30 PM, Dec 01		Term A - A7	9:08 PM, Dec 01		Terminal Main for TC ?Gates West Concou - 10
boston	UA-4922-IAH-OKC	7:30 PM, Dec 01	7:30 PM, Dec 01&nbsp(Estimated)		9:08 PM, Dec 01	8:38 PM, Dec 01&nbsp(Estimated)	
orbitz	UA-4922-IAH-OKC	7:30pDec 1	7:28pDec 1	 A7	9:04pDec 1		 10
ua	UA-62-IAH-EWR	Thu, Dec 1 2:30 PM	Thu, Dec 1 2:48 PM	C-44	Thu, Dec 1 7:03 PM	Thu, Dec 1 7:10 PM	C94
airtravelcenter	UA-62-IAH-EWR	12/1/11 2:30 PM (-06:00)			12/1/11 7:03 PM (-05:00)		
myrateplan	UA-62-IAH-EWR	12/1/11 2:30 PM (-06:00)			12/1/11 7:03 PM (-05:00)		
helloflight	UA-62-IAH-EWR	12/1/11 2:30 PM (-06:00)			12/1/11 7:03 PM (-05:00)		
flytecomm	UA-62-IAH-EWR	12/1/11 2:30 PM (-06:00)			12/1/11 7:03 PM (-05:00)		
flights	UA-62-IAH-EWR		2011-12-01 02:48 PM	44		2011-12-01 07:10 PM	94
businesstravellogue	UA-62-IAH-EWR		2011-12-01 02:48 PM	44		2011-12-01 07:10 PM	94
flylouisville	UA-62-IAH-EWR		2011-12-01 02:48 PM	44		2011-12-01 07:10 PM	94
flightstats	UA-62-IAH-EWR	2011-12-01 2:30 PM	2011-12-01 2:48 PM		2011-12-01 7:03 PM	2011-12-01 7:10 PM	
quicktrip	UA-62-IAH-EWR	2011-12-01 2:30 PM	2011-12-01 2:48 PM		2011-12-01 7:03 PM	2011-12-01 7:10 PM	
flightview	UA-62-IAH-EWR		2:59 PMDec 01			7:10 PMDec 01	
panynj	UA-62-IAH-EWR		2:59 PMDec 01			7:10 PMDec 01	
gofox	UA-62-IAH-EWR		2:59 PMDec 01			7:10 PMDec 01	
foxbusiness	UA-62-IAH-EWR		2:59 PMDec 01			7:10 PMDec 01	
allegiantair	UA-62-IAH-EWR		2:59 PMDec 01			7:10 PMDec 01	
boston	UA-62-IAH-EWR		2:59 PMDec 01			6:59 PMDec 01	
travelocity	UA-62-IAH-EWR	Dec 01 - 2:30pm	Dec 01 - Contact Airline	Not provided by airline	Dec 01 - 7:03pm	Dec 01 - Contact Airline	Not provided by airline
orbitz	UA-62-IAH-EWR	2:30pDec 1	2:48pDec 1	 44	7:03pDec 1	7:10pDec 1	 C94
weather	UA-62-IAH-EWR	2011-12-01 02:30 PM			2011-12-01 07:03 PM		
ifly	UA-62-IAH-EWR	2011-12-01 2:30 PM	2011-12-01 2:48 PM		2011-12-01 7:03 PM	2011-12-01 7:10 PM	
ua	UA-819-MCO-IAD	Thu, Dec 1 1:06 PM	Thu, Dec 1 1:06 PM	42	Thu, Dec 1 3:15 PM	Thu, Dec 1 3:15 PM	D4
flightexplorer	UA-819-MCO-IAD	12/1/2011 1:19PM EST			12/1/2011 3:11PM EST		
airtravelcenter	UA-819-MCO-IAD		12/1/11 1:19 PM (-05:00)			12/1/11 3:11 PM (-05:00)	
myrateplan	UA-819-MCO-IAD		12/1/11 1:19 PM (-05:00)			12/1/11 3:11 PM (-05:00)	
helloflight	UA-819-MCO-IAD		12/1/11 1:19 PM (-05:00)			12/1/11 3:11 PM (-05:00)	
flytecomm	UA-819-MCO-IAD		12/1/11 1:19 PM (-05:00)			12/1/11 3:11 PM (-05:00)	
flightaware	UA-819-MCO-IAD	2011-12-01 01:06PM EST	2011-12-01 01:19PM EST	 42 	2011-12-01 02:58PM EST	2011-12-01 03:11PM EST	 D4 
wunderground	UA-819-MCO-IAD	2011-12-01 01:06PM EST	2011-12-01 01:19PM EST	 42 	2011-12-01 02:58PM EST	2011-12-01 03:11PM EST	 D4 
flights	UA-819-MCO-IAD	2011-12-01 01:06 PM		42	2011-12-01 03:15 PM		D4
businesstravellogue	UA-819-MCO-IAD	2011-12-01 01:06 PM		42	2011-12-01 03:15 PM		D4
flylouisville	UA-819-MCO-IAD	2011-12-01 01:06 PM		42	2011-12-01 03:15 PM		D4
flightview	UA-819-MCO-IAD	1:06 PMDec 01			3:17 PMDec 01		
panynj	UA-819-MCO-IAD	1:06 PMDec 01			3:17 PMDec 01		
gofox	UA-819-MCO-IAD	1:06 PMDec 01			3:17 PMDec 01		
foxbusiness	UA-819-MCO-IAD	1:06 PMDec 01			3:17 PMDec 01		
allegiantair	UA-819-MCO-IAD	1:06 PMDec 01			3:17 PMDec 01		
boston	UA-819-MCO-IAD	1:06 PMDec 01			3:11 PMDec 01		
travelocity	UA-819-MCO-IAD	Dec 01 - 1:06pm	Dec 01 - Not Available	CHK	Dec 01 - Not Available	Dec 01 - 3:17pm*	D4
orbitz	UA-819-MCO-IAD	1:06pDec 1		 42	3:19pDec 1		 D4
weather	UA-819-MCO-IAD	2011-12-01 01:06 PM	2011-12-01 01:19 PM		2011-12-01 03:15 PM	2011-12-01 03:11 PM	
iad	UA-819-MCO-IAD				2011-12-01 15:15 	2011-12-01 15:12 	
mco	UA-819-MCO-IAD	2011-12-01 Thu  13:06		42?			
usatoday	UA-819-MCO-IAD	2011-12-01 01:06 PM	2011-12-01 01:19 PM		2011-12-01 03:15 PM	2011-12-01 03:11 PM	
flightwise	UA-819-MCO-IAD	2011-12-01 01:06PM EST	2011-12-01 01:19PM EST	 42 	2011-12-01 02:58PM EST	2011-12-01 03:11PM EST	 D4 
ua	UA-5692-DTW-ORD	Thu, Dec 1 1:25 PM	Thu, Dec 1 1:17 PM            On Time	D4	Thu, Dec 1 1:45 PM	Thu, Dec 1 1:24 PM	F1B
flightexplorer	UA-5692-DTW-ORD		11/30/2011 7:00PM EST			12/1/2011 1:19PM CST	
airtravelcenter	UA-5692-DTW-ORD	12/1/11 1:25 PM (-05:00)			12/1/11 1:45 PM (-06:00)		
myrateplan	UA-5692-DTW-ORD	12/1/11 1:25 PM (-05:00)			12/1/11 1:45 PM (-06:00)		
helloflight	UA-5692-DTW-ORD	12/1/11 1:25 PM (-05:00)			12/1/11 1:45 PM (-06:00)		
flytecomm	UA-5692-DTW-ORD	12/1/11 1:25 PM (-05:00)			12/1/11 1:45 PM (-06:00)		
flightaware	UA-5692-DTW-ORD	2011-12-01 01:25PM EST	2011-12-01 01:24PM EST	 D4 	2011-12-01 01:31PM CST	2011-12-01 01:19PM CST	 F1B 
wunderground	UA-5692-DTW-ORD	2011-12-01 01:25PM EST	2011-12-01 01:24PM EST	 D4 	2011-12-01 01:31PM CST	2011-12-01 01:19PM CST	 F1B 
flights	UA-5692-DTW-ORD		2011-12-01 01:17 PM	D4		2011-12-01 01:24 PM	F1B
businesstravellogue	UA-5692-DTW-ORD		2011-12-01 01:17 PM	D4		2011-12-01 01:24 PM	F1B
flylouisville	UA-5692-DTW-ORD		2011-12-01 01:17 PM	D4		2011-12-01 01:24 PM	F1B
flightstats	UA-5692-DTW-ORD	2011-12-01 1:25 PM	2011-12-01 1:17 PM		2011-12-01 1:45 PM	2011-12-01 1:24 PM	
quicktrip	UA-5692-DTW-ORD	2011-12-01 1:25 PM	2011-12-01 1:17 PM		2011-12-01 1:45 PM	2011-12-01 1:24 PM	
flightview	UA-5692-DTW-ORD		1:25 PMDec 01			1:24 PMDec 01	
panynj	UA-5692-DTW-ORD		1:25 PMDec 01			1:24 PMDec 01	
gofox	UA-5692-DTW-ORD		1:25 PMDec 01			1:24 PMDec 01	
foxbusiness	UA-5692-DTW-ORD		1:25 PMDec 01			1:24 PMDec 01	
allegiantair	UA-5692-DTW-ORD		1:25 PMDec 01			1:24 PMDec 01	
boston	UA-5692-DTW-ORD		1:25 PMDec 01			1:17 PMDec 01	
orbitz	UA-5692-DTW-ORD	1:25pDec 1		 -	1:45pDec 1		 -
ord	UA-5692-DTW-ORD	2011-12-01 1:25 PM		D4	2011-12-01 1:45 PM		F1B
usatoday	UA-5692-DTW-ORD		1:25 PMDec 01			1:17 PMDec 01	
mytripandmore	UA-5692-DTW-ORD	1:25pDec 1		 -	1:45pDec 1		 -
