aa	AA-1007-TPA-MIA	December 9, 2011               01:55 PM    	December 9, 2011               01:57 PM    	 F78	December 9, 2011               03:00 PM    	December 9, 2011               02:57 PM    	 D47    
helloflight	UA-2859-MSP-PHL		12/9/11 7:10 AM (-06:00)			12/9/11 10:20 AM (-05:00)	
flytecomm	UA-2859-MSP-PHL		12/9/11 7:10 AM (-06:00)			12/9/11 10:20 AM (-05:00)	
flightaware	UA-2859-MSP-PHL	2011-12-09 06:50AM CST	2011-12-09 07:09AM CST		2011-12-09 09:35AM EST	2011-12-09 10:17AM EST	
wunderground	UA-2859-MSP-PHL	2011-12-09 06:50AM CST	2011-12-09 07:09AM CST		2011-12-09 09:35AM EST	2011-12-09 10:17AM EST	
flights	UA-2859-MSP-PHL	06:50 AM  Fri 09-Dec-2011	06:47 AM  Fri 09-Dec-2011	E2	10:33 AM  Fri 09-Dec-2011	10:20 AM  Fri 09-Dec-2011	B6
businesstravellogue	UA-2859-MSP-PHL	06:50 AM  Fri 09-Dec-2011	06:47 AM  Fri 09-Dec-2011	E2	10:33 AM  Fri 09-Dec-2011	10:20 AM  Fri 09-Dec-2011	B6
flylouisville	UA-2859-MSP-PHL	06:50 AM  Fri 09-Dec-2011	06:47 AM  Fri 09-Dec-2011	E2	10:33 AM  Fri 09-Dec-2011	10:20 AM  Fri 09-Dec-2011	B6
flightstats	UA-2859-MSP-PHL	2011-12-09 6:50 AM	2011-12-09 6:47 AM		2011-12-09 10:33 AM	2011-12-09 10:20 AM	
quicktrip	UA-2859-MSP-PHL	2011-12-09 6:50 AM	2011-12-09 6:47 AM		2011-12-09 10:33 AM	2011-12-09 10:20 AM	
world-flight-tracker	UA-2859-MSP-PHL	2011-12-09 6:50 AM	2011-12-09 6:47 AM		2011-12-09 10:33 AM	2011-12-09 10:20 AM	
flightview	UA-2859-MSP-PHL	6:50 AM, Dec 09	7:10 AM, Dec 09	E2	10:33 AM, Dec 09	10:33 AM, Dec 09	B6
panynj	UA-2859-MSP-PHL	6:50 AM, Dec 09	7:10 AM, Dec 09	E2	10:33 AM, Dec 09	10:33 AM, Dec 09	B6
gofox	UA-2859-MSP-PHL	6:50 AM, Dec 09	7:10 AM, Dec 09		10:33 AM, Dec 09	10:33 AM, Dec 09	
foxbusiness	UA-2859-MSP-PHL	6:50 AM, Dec 09	7:10 AM, Dec 09	E2	10:33 AM, Dec 09	10:33 AM, Dec 09	B6
allegiantair	UA-2859-MSP-PHL	6:50 AM, Dec 09	7:10 AM, Dec 09	E2	10:33 AM, Dec 09	10:33 AM, Dec 09	B6
boston	UA-2859-MSP-PHL	6:50 AM, Dec 09	7:10 AM, Dec 09		10:33 AM, Dec 09	10:18 AM, Dec 09	
travelocity	UA-2859-MSP-PHL	Dec 09 - 6:50am	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 10:33am	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-2859-MSP-PHL	6:50aDec 9	6:47aDec 9	 -	10:33aDec 9	10:20aDec 9	 -
weather	UA-2859-MSP-PHL	2011-12-09 06:50 AM			2011-12-09 10:33 AM		
mytripandmore	UA-2859-MSP-PHL	6:50aDec 9	6:47aDec 9	 -	10:33aDec 9	10:20aDec 9	 -
flightarrival	UA-2859-MSP-PHL	2011-12-09 06:50 AM			2011-12-09 10:33 AM		
aa	AA-2513-DFW-DEN	December 9, 2011               08:20 PM    	December 9, 2011               08:21 PM    	 A37	December 9, 2011               09:20 PM    	December 9, 2011               09:21 PM    	 A47    
flightexplorer	AA-2513-DFW-DEN		12/9/2011 8:37PM CST			12/9/2011 9:20PM MST	
airtravelcenter	AA-2513-DFW-DEN		12/9/11 8:36 PM (-06:00)			12/9/11 9:20 PM (-07:00)	
myrateplan	AA-2513-DFW-DEN		12/9/11 8:36 PM (-06:00)			12/9/11 9:20 PM (-07:00)	
helloflight	AA-2513-DFW-DEN		12/9/11 8:36 PM (-06:00)			12/9/11 9:20 PM (-07:00)	
flytecomm	AA-2513-DFW-DEN		12/9/11 8:36 PM (-06:00)			12/9/11 9:20 PM (-07:00)	
flightaware	AA-2513-DFW-DEN	2011-12-09 08:20PM CST	2011-12-09 08:37PM CST	 A37 	2011-12-09 09:11PM MST	2011-12-09 09:14PM MST	 A47 
wunderground	AA-2513-DFW-DEN	2011-12-09 08:20PM CST	2011-12-09 08:37PM CST	 A37 	2011-12-09 09:11PM MST	2011-12-09 09:14PM MST	 A47 
flights	AA-2513-DFW-DEN	08:20 PM  Fri 09-Dec-2011	08:21 PM  Fri 09-Dec-2011	A37	09:20 PM  Fri 09-Dec-2011	09:21 PM  Fri 09-Dec-2011	A47
businesstravellogue	AA-2513-DFW-DEN	08:20 PM  Fri 09-Dec-2011	08:21 PM  Fri 09-Dec-2011	A37	09:20 PM  Fri 09-Dec-2011	09:21 PM  Fri 09-Dec-2011	A47
flylouisville	AA-2513-DFW-DEN	08:20 PM  Fri 09-Dec-2011	08:21 PM  Fri 09-Dec-2011	A37	09:20 PM  Fri 09-Dec-2011	09:21 PM  Fri 09-Dec-2011	A47
flightstats	AA-2513-DFW-DEN	2011-12-09 8:20 PM	2011-12-09 8:21 PM		2011-12-09 9:20 PM	2011-12-09 9:21 PM	
quicktrip	AA-2513-DFW-DEN	2011-12-09 8:20 PM	2011-12-09 8:21 PM		2011-12-09 9:20 PM	2011-12-09 9:21 PM	
world-flight-tracker	AA-2513-DFW-DEN	2011-12-09 8:20 PM	2011-12-09 8:21 PM		2011-12-09 9:20 PM	2011-12-09 9:21 PM	
flightview	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09	A37	9:20 PM, Dec 09	9:20 PM, Dec 09	A47
panynj	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09	A37	9:20 PM, Dec 09	9:20 PM, Dec 09	A47
gofox	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09		9:20 PM, Dec 09	9:20 PM, Dec 09	
foxbusiness	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09	A37	9:20 PM, Dec 09	9:20 PM, Dec 09	A47
allegiantair	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09	A37	9:20 PM, Dec 09	9:20 PM, Dec 09	A47
boston	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09		9:20 PM, Dec 09	9:20 PM, Dec 09	
travelocity	AA-2513-DFW-DEN	Dec 09 - 8:20pm	Dec 09 - 8:21pm	A37/A	Dec 09 - 9:20pm	Dec 09 - 9:21pm	A47
orbitz	AA-2513-DFW-DEN	8:20pDec 9	8:21pDec 9	 A37	9:20pDec 9	9:21pDec 9	 A47
weather	AA-2513-DFW-DEN	2011-12-09 08:20 PM			2011-12-09 09:20 PM		
den	AA-2513-DFW-DEN				2011-12-09 9:20 PM		A47
dfw	AA-2513-DFW-DEN	2011-12-09 8:20 pm		A37			
usatoday	AA-2513-DFW-DEN	8:20 PM, Dec 09	8:37 PM, Dec 09		9:20 PM, Dec 09	9:20 PM, Dec 09	
flightarrival	AA-2513-DFW-DEN	2011-12-09 8:20 PM	2011-12-09 8:21 PM		2011-12-09 9:20 PM	2011-12-09 9:21 PM	
ua	UA-6344-LAX-SAN	Fri, Dec 9 10:59 PM	Fri, Dec 9 10:59 PM	80	Fri, Dec 9 11:51 PM	Fri, Dec 9 11:51 PM	CT
airtravelcenter	UA-6344-LAX-SAN		12/9/11 11:12 PM (-08:00)			12/9/11 11:34 PM (-08:00)	
myrateplan	UA-6344-LAX-SAN		12/9/11 11:12 PM (-08:00)			12/9/11 11:34 PM (-08:00)	
helloflight	UA-6344-LAX-SAN		12/9/11 11:12 PM (-08:00)			12/9/11 11:34 PM (-08:00)	
flytecomm	UA-6344-LAX-SAN		12/9/11 11:12 PM (-08:00)			12/9/11 11:34 PM (-08:00)	
flightaware	UA-6344-LAX-SAN	2011-12-09 10:59PM PST	2011-12-09 11:12PM PST	 80 	2011-12-09 11:21PM PST	2011-12-09 11:34PM PST	 CT 
wunderground	UA-6344-LAX-SAN	2011-12-09 10:59PM PST	2011-12-09 11:12PM PST	 80 	2011-12-09 11:21PM PST	2011-12-09 11:34PM PST	 CT 
flights	UA-6344-LAX-SAN	10:59 PM  Fri 09-Dec-2011			11:51 PM  Fri 09-Dec-2011		
businesstravellogue	UA-6344-LAX-SAN	10:59 PM  Fri 09-Dec-2011			11:51 PM  Fri 09-Dec-2011		
flylouisville	UA-6344-LAX-SAN	10:59 PM  Fri 09-Dec-2011			11:51 PM  Fri 09-Dec-2011		
world-flight-tracker	UA-6344-LAX-SAN	2011-12-09 10:59 PM	2011-12-09 10:59 PM (Estimated)		2011-12-09 11:51 PM	2011-12-09 11:51 PM (Estimated)	
flightview	UA-6344-LAX-SAN	10:59 PM, Dec 09		80	11:51 PM, Dec 09		CT
panynj	UA-6344-LAX-SAN	10:59 PM, Dec 09		80	11:51 PM, Dec 09		CT
gofox	UA-6344-LAX-SAN	10:59 PM, Dec 09			11:51 PM, Dec 09		
foxbusiness	UA-6344-LAX-SAN	10:59 PM, Dec 09		80	11:51 PM, Dec 09		CT
allegiantair	UA-6344-LAX-SAN	10:59 PM, Dec 09		80	11:51 PM, Dec 09		CT
boston	UA-6344-LAX-SAN	10:59 PM, Dec 09	Not Available		11:51 PM, Dec 09	Not Available	
travelocity	UA-6344-LAX-SAN	Dec 09 - 10:59pm	Dec 09 - Not Available	80	Dec 09 - 11:51pm	Dec 09 - Not Available	CT
orbitz	UA-6344-LAX-SAN	10:59pDec 9		 80	11:51pDec 9		 CT
weather	UA-6344-LAX-SAN	2011-12-09 10:59 PM			2011-12-09 11:51 PM		
mytripandmore	UA-6344-LAX-SAN	10:59pDec 9		 80	11:51pDec 9		 CT
flightwise	UA-6344-LAX-SAN	2011-12-09 10:59PM PST	2011-12-09 11:12PM PST	 80 	2011-12-09 11:21PM PST	2011-12-09 11:34PM PST	 CT 
aa	AA-1125-MSP-DFW	December 9, 2011               08:30 AM    	December 9, 2011               08:22 AM    	 E14	December 9, 2011               11:15 AM    	December 9, 2011               11:05 AM    	 D16    
flightexplorer	AA-1125-MSP-DFW		12/9/2011 8:42AM CST			12/9/2011 10:49AM CST	
airtravelcenter	AA-1125-MSP-DFW		12/9/11 8:41 AM (-06:00)			12/9/11 10:49 AM (-06:00)	
myrateplan	AA-1125-MSP-DFW		12/9/11 8:41 AM (-06:00)			12/9/11 10:49 AM (-06:00)	
helloflight	AA-1125-MSP-DFW		12/9/11 8:41 AM (-06:00)			12/9/11 10:49 AM (-06:00)	
flytecomm	AA-1125-MSP-DFW		12/9/11 8:41 AM (-06:00)			12/9/11 10:49 AM (-06:00)	
flights	AA-1125-MSP-DFW		2011-12-09 08:22 AM	E14		2011-12-09 11:05 AM	D16
businesstravellogue	AA-1125-MSP-DFW		2011-12-09 08:22 AM	E14		2011-12-09 11:05 AM	D16
flylouisville	AA-1125-MSP-DFW		2011-12-09 08:22 AM	E14		2011-12-09 11:05 AM	D16
flightview	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
panynj	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
gofox	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
foxbusiness	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
allegiantair	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
boston	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
travelocity	AA-1125-MSP-DFW	Dec 09 - 8:30am	Dec 09 - 8:22am	E14	Dec 09 - 11:15am	Dec 09 - 11:05am	D16/D
orbitz	AA-1125-MSP-DFW	8:30aDec 9	8:22aDec 9	 E14	11:15aDec 9	11:05aDec 9	 D16
weather	AA-1125-MSP-DFW	2011-12-09 08:30 AM			2011-12-09 11:15 AM		
flightarrival	AA-1125-MSP-DFW		8:42 AMDec 09			10:46 AMDec 09	
aa	AA-1455-ORD-LAX	December 9, 2011               03:00 PM    	December 9, 2011               03:19 PM    	 H11B	December 9, 2011               05:30 PM    	December 9, 2011               05:23 PM    	 49A    
flightexplorer	AA-1455-ORD-LAX		12/9/2011 3:35PM CST			12/9/2011 5:15PM PST	
airtravelcenter	AA-1455-ORD-LAX		12/9/11 3:34 PM (-06:00)			12/9/11 5:15 PM (-08:00)	
myrateplan	AA-1455-ORD-LAX		12/9/11 3:34 PM (-06:00)			12/9/11 5:15 PM (-08:00)	
helloflight	AA-1455-ORD-LAX		12/9/11 3:34 PM (-06:00)			12/9/11 5:15 PM (-08:00)	
flytecomm	AA-1455-ORD-LAX		12/9/11 3:34 PM (-06:00)			12/9/11 5:15 PM (-08:00)	
flightaware	AA-1455-ORD-LAX	2011-12-09 03:00PM CST	2011-12-09 03:34PM CST	 H11B 	2011-12-09 05:04PM PST	2011-12-09 05:15PM PST	 49A 
wunderground	AA-1455-ORD-LAX	2011-12-09 03:00PM CST	2011-12-09 03:34PM CST	 H11B 	2011-12-09 05:04PM PST	2011-12-09 05:15PM PST	 49A 
flights	AA-1455-ORD-LAX	03:00 PM  Fri 09-Dec-2011	03:19 PM  Fri 09-Dec-2011	H11B	05:30 PM  Fri 09-Dec-2011	05:23 PM  Fri 09-Dec-2011	49A
businesstravellogue	AA-1455-ORD-LAX	03:00 PM  Fri 09-Dec-2011	03:19 PM  Fri 09-Dec-2011	H11B	05:30 PM  Fri 09-Dec-2011	05:23 PM  Fri 09-Dec-2011	49A
flylouisville	AA-1455-ORD-LAX	03:00 PM  Fri 09-Dec-2011	03:19 PM  Fri 09-Dec-2011	H11B	05:30 PM  Fri 09-Dec-2011	05:23 PM  Fri 09-Dec-2011	49A
world-flight-tracker	AA-1455-ORD-LAX	2011-12-09 3:00 PM	2011-12-09 3:19 PM		2011-12-09 5:30 PM	2011-12-09 5:23 PM	
flightview	AA-1455-ORD-LAX	3:00 PM, Dec 09	3:35 PM, Dec 09	Terminal 3 - H11B	5:30 PM, Dec 09	5:23 PM, Dec 09	Terminal 4 - 49A
panynj	AA-1455-ORD-LAX	3:00 PM, Dec 09	3:35 PM, Dec 09	Terminal 3 - H11B	5:30 PM, Dec 09	5:23 PM, Dec 09	Terminal 4 - 49A
gofox	AA-1455-ORD-LAX	3:00 PM, Dec 09	3:35 PM, Dec 09		5:30 PM, Dec 09	5:23 PM, Dec 09	
foxbusiness	AA-1455-ORD-LAX	3:00 PM, Dec 09	3:35 PM, Dec 09	Terminal 3 - H11B	5:30 PM, Dec 09	5:23 PM, Dec 09	Terminal 4 - 49A
allegiantair	AA-1455-ORD-LAX	3:00 PM, Dec 09	3:35 PM, Dec 09	Terminal 3 - H11B	5:30 PM, Dec 09	5:23 PM, Dec 09	Terminal 4 - 49A
boston	AA-1455-ORD-LAX	3:00 PM, Dec 09	3:35 PM, Dec 09		5:30 PM, Dec 09	5:24 PM, Dec 09	
travelocity	AA-1455-ORD-LAX	Dec 09 - 3:00pm	Dec 09 - 3:19pm	H11B/T3	Dec 09 - 5:30pm	Dec 09 - 5:23pm	49A/T4
orbitz	AA-1455-ORD-LAX	3:00pDec 9	3:19pDec 9	 H11B	5:30pDec 9	5:23pDec 9	 49A
weather	AA-1455-ORD-LAX	2011-12-09 03:00 PM			2011-12-09 05:30 PM		
usatoday	AA-1455-ORD-LAX	2011-12-09 03:00 PM			2011-12-09 05:30 PM		
mytripandmore	AA-1455-ORD-LAX	3:00pDec 9	3:19pDec 9	 H11B	5:30pDec 9	5:23pDec 9	 49A
flightwise	AA-1455-ORD-LAX	2011-12-09 03:00PM CST	2011-12-09 03:34PM CST	 H11B 	2011-12-09 05:04PM PST	2011-12-09 05:15PM PST	 49A 
flightarrival	AA-1455-ORD-LAX	2011-12-09 03:00 PM			2011-12-09 05:30 PM		
CO	CO-62-IAH-EWR	Fri., Dec.09, 2011 2:30 p.m.	Fri., Dec.09, 2011 3:01 p.m.		Fri., Dec.09, 2011 7:03 p.m.	Fri., Dec.09, 2011 7:13 p.m.	
airtravelcenter	CO-62-IAH-EWR	12/9/11 2:30 PM (-06:00)			12/9/11 7:03 PM (-05:00)		
myrateplan	CO-62-IAH-EWR	12/9/11 2:30 PM (-06:00)			12/9/11 7:03 PM (-05:00)		
helloflight	CO-62-IAH-EWR	12/9/11 2:30 PM (-06:00)			12/9/11 7:03 PM (-05:00)		
flytecomm	CO-62-IAH-EWR	12/9/11 2:30 PM (-06:00)			12/9/11 7:03 PM (-05:00)		
flights	CO-62-IAH-EWR		2011-12-09 03:01 PM	37		2011-12-09 07:13 PM	80
businesstravellogue	CO-62-IAH-EWR		2011-12-09 03:01 PM	37		2011-12-09 07:13 PM	80
flylouisville	CO-62-IAH-EWR		2011-12-09 03:01 PM	37		2011-12-09 07:13 PM	80
flightstats	CO-62-IAH-EWR	2011-12-09 2:30 PM	2011-12-09 3:01 PM		2011-12-09 7:03 PM	2011-12-09 7:13 PM	
quicktrip	CO-62-IAH-EWR	2011-12-09 2:30 PM	2011-12-09 3:01 PM		2011-12-09 7:03 PM	2011-12-09 7:13 PM	
flightview	CO-62-IAH-EWR		3:16 PMDec 09			7:13 PMDec 09	
panynj	CO-62-IAH-EWR		3:16 PMDec 09			7:13 PMDec 09	
gofox	CO-62-IAH-EWR		3:16 PMDec 09			7:13 PMDec 09	
foxbusiness	CO-62-IAH-EWR		3:16 PMDec 09			7:13 PMDec 09	
allegiantair	CO-62-IAH-EWR		3:16 PMDec 09			7:13 PMDec 09	
boston	CO-62-IAH-EWR		3:16 PMDec 09			7:00 PMDec 09	
orbitz	CO-62-IAH-EWR	2:30pDec 9	3:01pDec 9	 37	7:03pDec 9	7:13pDec 9	 C80
weather	CO-62-IAH-EWR	2011-12-09 02:30 PM			2011-12-09 07:03 PM		
aa	AA-59-JFK-SFO		December 9, 2011     	 40		December 9, 2011     	 58B    
airtravelcenter	AA-59-JFK-SFO		12/9/11 7:17 AM (-05:00)			12/9/11 10:50 AM (-08:00)	
myrateplan	AA-59-JFK-SFO		12/9/11 7:17 AM (-05:00)			12/9/11 10:50 AM (-08:00)	
helloflight	AA-59-JFK-SFO		12/9/11 7:17 AM (-05:00)			12/9/11 10:50 AM (-08:00)	
flytecomm	AA-59-JFK-SFO		12/9/11 7:17 AM (-05:00)			12/9/11 10:50 AM (-08:00)	
flightaware	AA-59-JFK-SFO	2011-12-09 07:10AM EST	2011-12-09 07:16AM EST	 40 	2011-12-09 09:45AM PST	2011-12-09 09:51AM PST	 58B 
wunderground	AA-59-JFK-SFO	2011-12-09 07:10AM EST	2011-12-09 07:16AM EST	 40 	2011-12-09 09:45AM PST	2011-12-09 09:51AM PST	 58B 
flights	AA-59-JFK-SFO	07:10 AM  Fri 09-Dec-2011		C40	10:45 AM  Fri 09-Dec-2011		58B
businesstravellogue	AA-59-JFK-SFO	07:10 AM  Fri 09-Dec-2011		C40	10:45 AM  Fri 09-Dec-2011		58B
flylouisville	AA-59-JFK-SFO	07:10 AM  Fri 09-Dec-2011		C40	10:45 AM  Fri 09-Dec-2011		58B
flightstats	AA-59-JFK-SFO	2011-12-09 7:10 AM	2011-12-09 7:17 AM (Estimated runway)		2011-12-09 10:45 AM	2011-12-09 10:50 AM (Estimated runway)	
quicktrip	AA-59-JFK-SFO	2011-12-09 7:10 AM	2011-12-09 7:17 AM (Estimated runway)		2011-12-09 10:45 AM	2011-12-09 10:50 AM (Estimated runway)	
world-flight-tracker	AA-59-JFK-SFO	2011-12-09 7:10 AM	2011-12-09 7:17 AM (Estimated runway)		2011-12-09 10:45 AM	2011-12-09 10:50 AM (Estimated runway)	
flightview	AA-59-JFK-SFO	7:10 AM, Dec 09			10:45 AM, Dec 09		
panynj	AA-59-JFK-SFO	7:10 AM, Dec 09			10:45 AM, Dec 09		
gofox	AA-59-JFK-SFO	7:10 AM, Dec 09			10:45 AM, Dec 09		
foxbusiness	AA-59-JFK-SFO	7:10 AM, Dec 09			10:45 AM, Dec 09		
allegiantair	AA-59-JFK-SFO	7:10 AM, Dec 09			10:45 AM, Dec 09		
boston	AA-59-JFK-SFO	7:10 AM, Dec 09	Not Available		10:45 AM, Dec 09	Not Available	
travelocity	AA-59-JFK-SFO	Dec 09 - 7:10am	Dec 09 - Canceled	40/8	Dec 09 - 10:45am	Dec 09 - Canceled	58B
orbitz	AA-59-JFK-SFO	7:10aDec 9		 40	10:45aDec 9		 58B
weather	AA-59-JFK-SFO	2011-12-09 07:10 AM			2011-12-09 10:45 AM		
sfo	AA-59-JFK-SFO				2011-12-09 10:45 AM		58
mytripandmore	AA-59-JFK-SFO	7:10aDec 9		 40	10:45aDec 9		 58B
ua	UA-1099-EWR-ORD	Fri, Dec 9 7:00 AM	Fri, Dec 9 6:57 AM	C98	Fri, Dec 9 8:36 AM	Fri, Dec 9 8:34 AM	B2
flightexplorer	UA-1099-EWR-ORD		12/9/2011 7:13AM EST			12/9/2011 8:21AM CST	
airtravelcenter	UA-1099-EWR-ORD	12/9/11 7:00 AM (-05:00)			12/9/11 8:36 AM (-06:00)		
myrateplan	UA-1099-EWR-ORD	12/9/11 7:00 AM (-05:00)			12/9/11 8:36 AM (-06:00)		
helloflight	UA-1099-EWR-ORD	12/9/11 7:00 AM (-05:00)			12/9/11 8:36 AM (-06:00)		
flytecomm	UA-1099-EWR-ORD	12/9/11 7:00 AM (-05:00)			12/9/11 8:36 AM (-06:00)		
flights	UA-1099-EWR-ORD		2011-12-09 06:57 AM	98		2011-12-09 08:34 AM	B2
businesstravellogue	UA-1099-EWR-ORD		2011-12-09 06:57 AM	98		2011-12-09 08:34 AM	B2
flylouisville	UA-1099-EWR-ORD		2011-12-09 06:57 AM	98		2011-12-09 08:34 AM	B2
flightstats	UA-1099-EWR-ORD	2011-12-09 7:00 AM	2011-12-09 6:57 AM		2011-12-09 8:36 AM	2011-12-09 8:34 AM	
quicktrip	UA-1099-EWR-ORD	2011-12-09 7:00 AM	2011-12-09 6:57 AM		2011-12-09 8:36 AM	2011-12-09 8:34 AM	
flightview	UA-1099-EWR-ORD		7:14 AMDec 09			8:34 AMDec 09	
panynj	UA-1099-EWR-ORD		7:14 AMDec 09			8:34 AMDec 09	
gofox	UA-1099-EWR-ORD		7:14 AMDec 09			8:34 AMDec 09	
foxbusiness	UA-1099-EWR-ORD		7:14 AMDec 09			8:34 AMDec 09	
allegiantair	UA-1099-EWR-ORD		7:14 AMDec 09			8:34 AMDec 09	
boston	UA-1099-EWR-ORD		7:14 AMDec 09			8:24 AMDec 09	
travelocity	UA-1099-EWR-ORD	Dec 09 - 7:00am	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 8:36am	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-1099-EWR-ORD	7:00aDec 9	6:57aDec 9	 C98	8:36aDec 9	8:34aDec 9	 B2
weather	UA-1099-EWR-ORD	2011-12-09 07:00 AM			2011-12-09 08:36 AM		
ord	UA-1099-EWR-ORD	2011-12-09 12/8 7:00 AM		84	2011-12-09 12/8 8:36 AM		B2
usatoday	UA-1099-EWR-ORD		7:14 AMDec 09			8:24 AMDec 09	
mytripandmore	UA-1099-EWR-ORD	Dec 09 - 7:00am	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 8:36am	Dec 09 - Contact Airline	Not provided by airline
ua	UA-2527-CLT-MCI	Fri, Dec 9 7:55 PM	Fri, Dec 9 7:55 PM	D2	Fri, Dec 9 9:27 PM	Fri, Dec 9 9:27 PM	A6
airtravelcenter	UA-2527-CLT-MCI		12/9/11 8:21 PM (-05:00)			12/9/11 9:23 PM (-06:00)	
myrateplan	UA-2527-CLT-MCI		12/9/11 8:21 PM (-05:00)			12/9/11 9:23 PM (-06:00)	
helloflight	UA-2527-CLT-MCI		12/9/11 8:21 PM (-05:00)			12/9/11 9:23 PM (-06:00)	
flytecomm	UA-2527-CLT-MCI		12/9/11 8:21 PM (-05:00)			12/9/11 9:23 PM (-06:00)	
flights	UA-2527-CLT-MCI	07:55 PM  Fri 09-Dec-2011		D2	09:27 PM  Fri 09-Dec-2011		6
businesstravellogue	UA-2527-CLT-MCI	07:55 PM  Fri 09-Dec-2011		D2	09:27 PM  Fri 09-Dec-2011		6
flylouisville	UA-2527-CLT-MCI	07:55 PM  Fri 09-Dec-2011		D2	09:27 PM  Fri 09-Dec-2011		6
world-flight-tracker	UA-2527-CLT-MCI	2011-12-09 7:55 PM	2011-12-09 7:55 PM (Estimated)		2011-12-09 9:27 PM	2011-12-09 9:27 PM (Estimated)	
flightview	UA-2527-CLT-MCI	7:55 PM, Dec 09			9:27 PM, Dec 09		
panynj	UA-2527-CLT-MCI	7:55 PM, Dec 09			9:27 PM, Dec 09		
gofox	UA-2527-CLT-MCI	7:55 PM, Dec 09			9:27 PM, Dec 09		
foxbusiness	UA-2527-CLT-MCI	7:55 PM, Dec 09			9:27 PM, Dec 09		
allegiantair	UA-2527-CLT-MCI	7:55 PM, Dec 09			9:27 PM, Dec 09		
boston	UA-2527-CLT-MCI	7:55 PM, Dec 09	Not Available		9:27 PM, Dec 09	Not Available	
travelocity	UA-2527-CLT-MCI	Dec 09 - 7:55pm	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 9:27pm	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-2527-CLT-MCI	7:55pDec 9		 D2	9:27pDec 9		 A6
weather	UA-2527-CLT-MCI	2011-12-09 07:55 PM			2011-12-09 09:27 PM		
flightarrival	UA-2527-CLT-MCI	2011-12-09 07:55 PM			2011-12-09 09:27 PM		
CO	CO-1173-IAH-DEN	Fri., Dec.09, 2011 8:45 a.m.	Fri., Dec.09, 2011 8:41 a.m.		Fri., Dec.09, 2011 10:18 a.m.	Fri., Dec.09, 2011 10:18 a.m.	
flightexplorer	CO-1173-IAH-DEN		12/9/2011 8:55AM CST			12/9/2011 10:12AM MST	
airtravelcenter	CO-1173-IAH-DEN	12/9/11 8:45 AM (-06:00)			12/9/11 10:18 AM (-07:00)		
myrateplan	CO-1173-IAH-DEN	12/9/11 8:45 AM (-06:00)			12/9/11 10:18 AM (-07:00)		
helloflight	CO-1173-IAH-DEN	12/9/11 8:45 AM (-06:00)			12/9/11 10:18 AM (-07:00)		
flytecomm	CO-1173-IAH-DEN	12/9/11 8:45 AM (-06:00)			12/9/11 10:18 AM (-07:00)		
flightaware	CO-1173-IAH-DEN	2011-12-09 08:45AM CST	2011-12-09 08:56AM CST	 44 	2011-12-09 10:07AM MST	2011-12-09 10:13AM MST	 B22 
wunderground	CO-1173-IAH-DEN	2011-12-09 08:45AM CST	2011-12-09 08:56AM CST	 44 	2011-12-09 10:07AM MST	2011-12-09 10:13AM MST	 B22 
flights	CO-1173-IAH-DEN	08:45 AM  Fri 09-Dec-2011	08:41 AM  Fri 09-Dec-2011	44	10:18 AM  Fri 09-Dec-2011	10:18 AM  Fri 09-Dec-2011	B22
businesstravellogue	CO-1173-IAH-DEN	08:45 AM  Fri 09-Dec-2011	08:41 AM  Fri 09-Dec-2011	44	10:18 AM  Fri 09-Dec-2011	10:18 AM  Fri 09-Dec-2011	B22
flylouisville	CO-1173-IAH-DEN	08:45 AM  Fri 09-Dec-2011	08:41 AM  Fri 09-Dec-2011	44	10:18 AM  Fri 09-Dec-2011	10:18 AM  Fri 09-Dec-2011	B22
flightstats	CO-1173-IAH-DEN	2011-12-09 8:45 AM	2011-12-09 8:41 AM		2011-12-09 10:18 AM	2011-12-09 10:18 AM	
quicktrip	CO-1173-IAH-DEN	2011-12-09 8:45 AM	2011-12-09 8:41 AM		2011-12-09 10:18 AM	2011-12-09 10:18 AM	
world-flight-tracker	CO-1173-IAH-DEN	2011-12-09 8:45 AM	2011-12-09 8:41 AM		2011-12-09 10:18 AM	2011-12-09 10:18 AM	
