aa	AA-1007-TPA-MIA	December 13, 2011               01:55 PM    	December 13, 2011               02:21 PM    	 F77	December 13, 2011               03:00 PM    	December 13, 2011               03:19 PM    	 D10    
flights	AA-1039-ATL-MIA	01:25 PM  Tue 13-Dec-2011	01:21 PM  Tue 13-Dec-2011	T11	03:20 PM  Tue 13-Dec-2011	03:07 PM  Tue 13-Dec-2011	D30
businesstravellogue	AA-1039-ATL-MIA	01:25 PM  Tue 13-Dec-2011	01:21 PM  Tue 13-Dec-2011	T11	03:20 PM  Tue 13-Dec-2011	03:07 PM  Tue 13-Dec-2011	D30
flylouisville	AA-1039-ATL-MIA	01:25 PM  Tue 13-Dec-2011	01:21 PM  Tue 13-Dec-2011	T11	03:20 PM  Tue 13-Dec-2011	03:07 PM  Tue 13-Dec-2011	D30
flightstats	AA-1039-ATL-MIA	2011-12-13 1:25 PM	2011-12-13 1:21 PM		2011-12-13 3:20 PM	2011-12-13 3:07 PM	
quicktrip	AA-1039-ATL-MIA	2011-12-13 1:25 PM	2011-12-13 1:21 PM		2011-12-13 3:20 PM	2011-12-13 3:07 PM	
world-flight-tracker	AA-1039-ATL-MIA	2011-12-13 1:25 PM	2011-12-13 1:21 PM		2011-12-13 3:20 PM	2011-12-13 3:07 PM	
flightview	AA-1039-ATL-MIA	1:25 PM, Dec 13	1:31 PM, Dec 13	T11	3:20 PM, Dec 13	3:07 PM, Dec 13	Terminal D - D30
panynj	AA-1039-ATL-MIA	1:25 PM, Dec 13	1:31 PM, Dec 13	T11	3:20 PM, Dec 13	3:07 PM, Dec 13	Terminal D - D30
gofox	AA-1039-ATL-MIA	1:25 PM, Dec 13	1:31 PM, Dec 13		3:20 PM, Dec 13	3:07 PM, Dec 13	
foxbusiness	AA-1039-ATL-MIA	1:25 PM, Dec 13	1:31 PM, Dec 13	T11	3:20 PM, Dec 13	3:07 PM, Dec 13	Terminal D - D30
allegiantair	AA-1039-ATL-MIA	1:25 PM, Dec 13	1:31 PM, Dec 13	T11	3:20 PM, Dec 13	3:07 PM, Dec 13	Terminal D - D30
boston	AA-1039-ATL-MIA	1:25 PM, Dec 13	1:31 PM, Dec 13		3:20 PM, Dec 13	2:51 PM, Dec 13	
travelocity	AA-1039-ATL-MIA	Dec 13 - 1:25pm	Dec 13 - 1:21pm	T11	Dec 13 - 3:20pm	Dec 13 - 3:07pm	D30
orbitz	AA-1039-ATL-MIA	1:25pDec 13	1:21pDec 13	 T11	3:20pDec 13	3:07pDec 13	 D30
weather	AA-1039-ATL-MIA	2011-12-13 01:25 PM			2011-12-13 03:20 PM		
mia	AA-1039-ATL-MIA				3:20P 12-13-11	2011-12-13  2:56P	
mytripandmore	AA-1039-ATL-MIA	1:25pDec 13	1:21pDec 13	 T11	3:20pDec 13	3:07pDec 13	 D30
flightarrival	AA-1039-ATL-MIA	2011-12-13 1:25 PM	2011-12-13 1:21 PM		2011-12-13 3:20 PM	2011-12-13 3:07 PM	
ua	UA-311-SFO-IAD	Tue, Dec 13 11:00 PM	Tue, Dec 13 11:00 PM	75	Wed, Dec 14 7:08 AM	Wed, Dec 14 7:08 AM	C9
airtravelcenter	UA-311-SFO-IAD		12/13/11 11:10 PM (-08:00)			12/14/11 6:31 AM (-05:00)	
myrateplan	UA-311-SFO-IAD		12/13/11 11:10 PM (-08:00)			12/14/11 6:31 AM (-05:00)	
helloflight	UA-311-SFO-IAD		12/13/11 11:10 PM (-08:00)			12/14/11 6:31 AM (-05:00)	
flytecomm	UA-311-SFO-IAD		12/13/11 11:10 PM (-08:00)			12/14/11 6:31 AM (-05:00)	
flightaware	UA-311-SFO-IAD	2011-12-13 11:00PM PST	2011-12-13 11:10PM PST	 75 	2011-12-13 06:48AM EST	2011-12-13 06:58AM EST	 C9 
wunderground	UA-311-SFO-IAD	2011-12-13 11:00PM PST	2011-12-13 11:10PM PST	 75 	2011-12-13 06:48AM EST	2011-12-13 06:58AM EST	 C9 
flights	UA-311-SFO-IAD	11:00 PM  Tue 13-Dec-2011			07:08 AM  Wed 14-Dec-2011		
businesstravellogue	UA-311-SFO-IAD	11:00 PM  Tue 13-Dec-2011			07:08 AM  Wed 14-Dec-2011		
flylouisville	UA-311-SFO-IAD	11:00 PM  Tue 13-Dec-2011			07:08 AM  Wed 14-Dec-2011		
world-flight-tracker	UA-311-SFO-IAD	2011-12-13 11:00 PM	2011-12-13 11:10 PM (Estimated runway)		2011-12-13 7:08 AM	2011-12-13 6:31 AM (Estimated runway)	
flightview	UA-311-SFO-IAD	11:00 PM, Dec 13		Terminal 3 - 75	7:08 AM, Dec 14		C9
panynj	UA-311-SFO-IAD	11:00 PM, Dec 13		Terminal 3 - 75	7:08 AM, Dec 14		C9
gofox	UA-311-SFO-IAD	11:00 PM, Dec 13			7:08 AM, Dec 14		
foxbusiness	UA-311-SFO-IAD	11:00 PM, Dec 13		Terminal 3 - 75	7:08 AM, Dec 14		C9
allegiantair	UA-311-SFO-IAD	11:00 PM, Dec 13		Terminal 3 - 75	7:08 AM, Dec 14		C9
boston	UA-311-SFO-IAD	11:00 PM, Dec 13	Not Available		7:08 AM, Dec 14	Not Available	
travelocity	UA-311-SFO-IAD	Dec 13 - 11:00pm	Dec 13 - Not Available	75	Dec 13 - 7:08am	Dec 13 - Not Available	C9
orbitz	UA-311-SFO-IAD	11:00pDec 13		 75	7:08aDec 14		 C9
weather	UA-311-SFO-IAD	2011-12-13 11:00 PM			2011-12-13 07:08 AM		
usatoday	UA-311-SFO-IAD	2011-12-13 11:00 PM			2011-12-13 07:08 AM		
mytripandmore	UA-311-SFO-IAD	Dec 13 - 11:00pm	Dec 13 - Not Available	75	Dec 13 - 7:08am	Dec 13 - Not Available	C9
flightarrival	UA-311-SFO-IAD	2011-12-13 11:00 PM			2011-12-13 07:08 AM		
aa	AA-2049-DFW-DEN	December 13, 2011               08:50 AM    	December 13, 2011               08:47 AM    	 C36	December 13, 2011               09:55 AM    	December 13, 2011               09:37 AM    	 A49    
flightexplorer	AA-2049-DFW-DEN		12/13/2011 9:02AM CST			12/13/2011 9:31AM MST	
airtravelcenter	AA-2049-DFW-DEN		12/13/11 9:02 AM (-06:00)			12/13/11 9:31 AM (-07:00)	
myrateplan	AA-2049-DFW-DEN		12/13/11 9:02 AM (-06:00)			12/13/11 9:31 AM (-07:00)	
helloflight	AA-2049-DFW-DEN		12/13/11 9:02 AM (-06:00)			12/13/11 9:31 AM (-07:00)	
flytecomm	AA-2049-DFW-DEN		12/13/11 9:02 AM (-06:00)			12/13/11 9:31 AM (-07:00)	
flightaware	AA-2049-DFW-DEN	2011-12-13 08:50AM CST	2011-12-13 09:02AM CST	 C36 	2011-12-13 09:38AM MST	2011-12-13 09:30AM MST	 A49 
wunderground	AA-2049-DFW-DEN	2011-12-13 08:50AM CST	2011-12-13 09:02AM CST	 C36 	2011-12-13 09:38AM MST	2011-12-13 09:30AM MST	 A49 
flights	AA-2049-DFW-DEN		2011-12-13 08:47 AM	C36		2011-12-13 09:37 AM	A49
businesstravellogue	AA-2049-DFW-DEN		2011-12-13 08:47 AM	C36		2011-12-13 09:37 AM	A49
flylouisville	AA-2049-DFW-DEN		2011-12-13 08:47 AM	C36		2011-12-13 09:37 AM	A49
flightview	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
panynj	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
gofox	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
foxbusiness	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
allegiantair	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
boston	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
orbitz	AA-2049-DFW-DEN	8:50aDec 13	8:47aDec 13	 C36	9:55aDec 13	9:37aDec 13	 A49
den	AA-2049-DFW-DEN				2011-12-13 9:55 AM		A49
dfw	AA-2049-DFW-DEN	2011-12-13 8:50 am		C36			
usatoday	AA-2049-DFW-DEN		9:02 AMDec 13			9:36 AMDec 13	
mytripandmore	AA-2049-DFW-DEN	8:50aDec 13	8:47aDec 13	 C36	9:55aDec 13	9:37aDec 13	 A49
flightwise	AA-2049-DFW-DEN	2011-12-13 08:50AM CST	2011-12-13 09:02AM CST	 C36 	2011-12-13 09:38AM MST	2011-12-13 09:30AM MST	 A49 
ua	UA-2708-CLT-MCO	Tue, Dec 13 6:15 PM	Tue, Dec 13 6:15 PM            Delayed	C13	Tue, Dec 13 7:52 PM	Tue, Dec 13 7:37 PM	54
airtravelcenter	UA-2708-CLT-MCO		12/13/11 6:26 PM (-05:00)			12/13/11 7:36 PM (-05:00)	
myrateplan	UA-2708-CLT-MCO		12/13/11 6:26 PM (-05:00)			12/13/11 7:36 PM (-05:00)	
helloflight	UA-2708-CLT-MCO		12/13/11 6:26 PM (-05:00)			12/13/11 7:36 PM (-05:00)	
flytecomm	UA-2708-CLT-MCO		12/13/11 6:26 PM (-05:00)			12/13/11 7:36 PM (-05:00)	
flightaware	UA-2708-CLT-MCO	2011-12-13 06:15PM EST	2011-12-13 06:26PM EST		2011-12-13 07:23PM EST	2011-12-13 07:30PM EST	
wunderground	UA-2708-CLT-MCO	2011-12-13 06:15PM EST	2011-12-13 06:26PM EST		2011-12-13 07:23PM EST	2011-12-13 07:30PM EST	
flights	UA-2708-CLT-MCO		2011-12-13 06:08 PM	C13		2011-12-13 07:37 PM	54
businesstravellogue	UA-2708-CLT-MCO		2011-12-13 06:08 PM	C13		2011-12-13 07:37 PM	54
flylouisville	UA-2708-CLT-MCO		2011-12-13 06:08 PM	C13		2011-12-13 07:37 PM	54
flightview	UA-2708-CLT-MCO		6:26 PMDec 13			7:31 PMDec 13	
panynj	UA-2708-CLT-MCO		6:26 PMDec 13			7:31 PMDec 13	
gofox	UA-2708-CLT-MCO		6:26 PMDec 13			7:31 PMDec 13	
foxbusiness	UA-2708-CLT-MCO		6:26 PMDec 13			7:31 PMDec 13	
allegiantair	UA-2708-CLT-MCO		6:26 PMDec 13			7:31 PMDec 13	
boston	UA-2708-CLT-MCO		6:26 PMDec 13			7:31 PMDec 13	
orbitz	UA-2708-CLT-MCO	6:15pDec 13	6:08pDec 13	 C13	7:52pDec 13	7:37pDec 13	 54
ua	UA-37-EDI-EWR	Tue, Dec 13 9:05 AM	Tue, Dec 13 8:54 AM	--	Tue, Dec 13 11:53 AM	Tue, Dec 13 11:38 AM	B63
airtravelcenter	UA-37-EDI-EWR	12/13/11 9:05 AM (-00:00)			12/13/11 11:53 AM (-05:00)		
myrateplan	UA-37-EDI-EWR	12/13/11 9:05 AM (-00:00)			12/13/11 11:53 AM (-05:00)		
helloflight	UA-37-EDI-EWR	12/13/11 9:05 AM (-00:00)			12/13/11 11:53 AM (-05:00)		
flytecomm	UA-37-EDI-EWR	12/13/11 9:05 AM (-00:00)			12/13/11 11:53 AM (-05:00)		
flights	UA-37-EDI-EWR	09:05 AM  Tue 13-Dec-2011	08:54 AM  Tue 13-Dec-2011	2	11:53 AM  Tue 13-Dec-2011	11:38 AM  Tue 13-Dec-2011	63
businesstravellogue	UA-37-EDI-EWR	09:05 AM  Tue 13-Dec-2011	08:54 AM  Tue 13-Dec-2011	2	11:53 AM  Tue 13-Dec-2011	11:38 AM  Tue 13-Dec-2011	63
flylouisville	UA-37-EDI-EWR	09:05 AM  Tue 13-Dec-2011	08:54 AM  Tue 13-Dec-2011	2	11:53 AM  Tue 13-Dec-2011	11:38 AM  Tue 13-Dec-2011	63
world-flight-tracker	UA-37-EDI-EWR	2011-12-13 9:05 AM	2011-12-13 8:54 AM		2011-12-13 11:53 AM	2011-12-13 11:38 AM	
flightview	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
panynj	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
gofox	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
foxbusiness	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
allegiantair	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
boston	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
travelocity	UA-37-EDI-EWR	Dec 13 - 9:05am	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 11:53am	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-37-EDI-EWR	9:05aDec 13	8:54aDec 13	 02	11:53aDec 13	11:38aDec 13	 B63
weather	UA-37-EDI-EWR	2011-12-13 09:05 AM			2011-12-13 11:53 AM		
usatoday	UA-37-EDI-EWR	8:57 AM, Dec 13	9:05 AM, Dec 13		11:35 AM, Dec 13	11:32 AM, Dec 13	
mytripandmore	UA-37-EDI-EWR	9:05aDec 13	8:54aDec 13	 02	11:53aDec 13	11:38aDec 13	 B63
aa	AA-1366-ELP-DFW	December 13, 2011               11:55 AM    	December 13, 2011               11:46 AM    	 A1	December 13, 2011               02:35 PM    	December 13, 2011               02:31 PM    	 C33    
flightexplorer	AA-1366-ELP-DFW		12/13/2011 12:04PM MST			12/13/2011 2:10PM CST	
airtravelcenter	AA-1366-ELP-DFW		12/13/11 12:04 PM (-07:00)			12/13/11 2:10 PM (-06:00)	
myrateplan	AA-1366-ELP-DFW		12/13/11 12:04 PM (-07:00)			12/13/11 2:10 PM (-06:00)	
helloflight	AA-1366-ELP-DFW		12/13/11 12:04 PM (-07:00)			12/13/11 2:10 PM (-06:00)	
flytecomm	AA-1366-ELP-DFW		12/13/11 12:04 PM (-07:00)			12/13/11 2:10 PM (-06:00)	
flights	AA-1366-ELP-DFW		2011-12-13 11:46 AM	A1		2011-12-13 02:31 PM	C33
businesstravellogue	AA-1366-ELP-DFW		2011-12-13 11:46 AM	A1		2011-12-13 02:31 PM	C33
flylouisville	AA-1366-ELP-DFW		2011-12-13 11:46 AM	A1		2011-12-13 02:31 PM	C33
flightview	AA-1366-ELP-DFW		12:04 PMDec 13			2:27 PMDec 13	
panynj	AA-1366-ELP-DFW		12:04 PMDec 13			2:27 PMDec 13	
gofox	AA-1366-ELP-DFW		12:04 PMDec 13			2:27 PMDec 13	
foxbusiness	AA-1366-ELP-DFW		12:04 PMDec 13			2:27 PMDec 13	
allegiantair	AA-1366-ELP-DFW		12:04 PMDec 13			2:27 PMDec 13	
boston	AA-1366-ELP-DFW		12:04 PMDec 13			2:27 PMDec 13	
travelocity	AA-1366-ELP-DFW	Dec 13 - 11:55am	Dec 13 - 11:46am	A1	Dec 13 - 2:35pm	Dec 13 - 2:31pm	C33/C
orbitz	AA-1366-ELP-DFW	11:55aDec 13	11:46aDec 13	 A1	2:35pDec 13	2:31pDec 13	 C33
weather	AA-1366-ELP-DFW	2011-12-13 11:55 AM			2011-12-13 02:35 PM		
dfw	AA-1366-ELP-DFW				2011-12-13 2:35 pm		C33
flightarrival	AA-1366-ELP-DFW	2011-12-13 11:55 AM			2011-12-13 02:35 PM		
ua	UA-1250-MIA-IAH	Tue, Dec 13 2:53 PM	Tue, Dec 13 2:52 PM	G16	Tue, Dec 13 4:45 PM	Tue, Dec 13 4:41 PM	E3
airtravelcenter	UA-1250-MIA-IAH	12/13/11 2:53 PM (-05:00)			12/13/11 4:45 PM (-06:00)		
myrateplan	UA-1250-MIA-IAH	12/13/11 2:53 PM (-05:00)			12/13/11 4:45 PM (-06:00)		
helloflight	UA-1250-MIA-IAH	12/13/11 2:53 PM (-05:00)			12/13/11 4:45 PM (-06:00)		
flytecomm	UA-1250-MIA-IAH	12/13/11 2:53 PM (-05:00)			12/13/11 4:45 PM (-06:00)		
flights	UA-1250-MIA-IAH		2011-12-13 02:52 PM	G16		2011-12-13 04:41 PM	3
businesstravellogue	UA-1250-MIA-IAH		2011-12-13 02:52 PM	G16		2011-12-13 04:41 PM	3
flylouisville	UA-1250-MIA-IAH		2011-12-13 02:52 PM	G16		2011-12-13 04:41 PM	3
flightstats	UA-1250-MIA-IAH	2011-12-13 2:53 PM	2011-12-13 2:52 PM		2011-12-13 4:45 PM	2011-12-13 4:41 PM	
quicktrip	UA-1250-MIA-IAH	2011-12-13 2:53 PM	2011-12-13 2:52 PM		2011-12-13 4:45 PM	2011-12-13 4:41 PM	
flightview	UA-1250-MIA-IAH		3:05 PMDec 13			4:41 PMDec 13	
panynj	UA-1250-MIA-IAH		3:05 PMDec 13			4:41 PMDec 13	
gofox	UA-1250-MIA-IAH		3:05 PMDec 13			4:41 PMDec 13	
foxbusiness	UA-1250-MIA-IAH		3:05 PMDec 13			4:41 PMDec 13	
allegiantair	UA-1250-MIA-IAH		3:05 PMDec 13			4:41 PMDec 13	
boston	UA-1250-MIA-IAH		3:05 PMDec 13			4:36 PMDec 13	
travelocity	UA-1250-MIA-IAH	Dec 13 - 2:53pm	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 4:45pm	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-1250-MIA-IAH	2:53pDec 13	2:52pDec 13	 G16	4:45pDec 13	4:41pDec 13	 E3
weather	UA-1250-MIA-IAH	2011-12-13 02:53 PM			2011-12-13 04:45 PM		
ifly	UA-1250-MIA-IAH	2011-12-13 2:53 PM	2011-12-13 2:52 PM		2011-12-13 4:45 PM	2011-12-13 4:41 PM	
mytripandmore	UA-1250-MIA-IAH	Dec 13 - 2:53pm	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 4:45pm	Dec 13 - Contact Airline	Not provided by airline
aa	AA-3356-DFW-CVG	December 13, 2011               10:35 AM    	December 13, 2011               10:33 AM    	 B11	December 13, 2011               01:45 PM    	December 13, 2011               01:41 PM    	 3    
airtravelcenter	AA-3356-DFW-CVG		12/13/11 10:50 AM (-06:00)			12/13/11 1:36 PM (-05:00)	
myrateplan	AA-3356-DFW-CVG		12/13/11 10:50 AM (-06:00)			12/13/11 1:36 PM (-05:00)	
helloflight	AA-3356-DFW-CVG		12/13/11 10:50 AM (-06:00)			12/13/11 1:36 PM (-05:00)	
flytecomm	AA-3356-DFW-CVG		12/13/11 10:50 AM (-06:00)			12/13/11 1:36 PM (-05:00)	
flightaware	AA-3356-DFW-CVG	2011-12-13 10:35AM CST	2011-12-13 10:50AM CST	 B11 	2011-12-13 01:34PM EST	2011-12-13 01:34PM EST	 3 
wunderground	AA-3356-DFW-CVG	2011-12-13 10:35AM CST	2011-12-13 10:50AM CST	 B11 	2011-12-13 01:34PM EST	2011-12-13 01:34PM EST	 3 
flights	AA-3356-DFW-CVG	10:35 AM  Tue 13-Dec-2011	10:33 AM  Tue 13-Dec-2011	B11	01:45 PM  Tue 13-Dec-2011	01:41 PM  Tue 13-Dec-2011	3
businesstravellogue	AA-3356-DFW-CVG	10:35 AM  Tue 13-Dec-2011	10:33 AM  Tue 13-Dec-2011	B11	01:45 PM  Tue 13-Dec-2011	01:41 PM  Tue 13-Dec-2011	3
flylouisville	AA-3356-DFW-CVG	10:35 AM  Tue 13-Dec-2011	10:33 AM  Tue 13-Dec-2011	B11	01:45 PM  Tue 13-Dec-2011	01:41 PM  Tue 13-Dec-2011	3
flightstats	AA-3356-DFW-CVG	2011-12-13 10:35 AM	2011-12-13 10:33 AM		2011-12-13 1:45 PM	2011-12-13 1:41 PM	
quicktrip	AA-3356-DFW-CVG	2011-12-13 10:35 AM	2011-12-13 10:33 AM		2011-12-13 1:45 PM	2011-12-13 1:41 PM	
world-flight-tracker	AA-3356-DFW-CVG	2011-12-13 10:35 AM	2011-12-13 10:33 AM		2011-12-13 1:45 PM	2011-12-13 1:41 PM	
flightview	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13	B11	1:45 PM, Dec 13	1:39 PM, Dec 13	Terminal 2
panynj	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13	B11	1:45 PM, Dec 13	1:39 PM, Dec 13	Terminal 2
gofox	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13		1:45 PM, Dec 13	1:39 PM, Dec 13	
foxbusiness	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13	B11	1:45 PM, Dec 13	1:39 PM, Dec 13	Terminal 2
allegiantair	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13	B11	1:45 PM, Dec 13	1:39 PM, Dec 13	Terminal 2
boston	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13		1:45 PM, Dec 13	1:39 PM, Dec 13	
travelocity	AA-3356-DFW-CVG	Dec 13 - 10:35am	Dec 13 - 10:33am	B11/B	Dec 13 - 1:45pm	Dec 13 - 1:41pm	3
orbitz	AA-3356-DFW-CVG	10:35aDec 13	10:33aDec 13	 B11	1:45pDec 13	1:41pDec 13	 3
weather	AA-3356-DFW-CVG	2011-12-13 10:35 AM			2011-12-13 01:45 PM		
dfw	AA-3356-DFW-CVG	2011-12-13 10:35 am		B11			
usatoday	AA-3356-DFW-CVG	10:35 AM, Dec 13	10:50 AM, Dec 13		1:45 PM, Dec 13	1:39 PM, Dec 13	
flightwise	AA-3356-DFW-CVG	2011-12-13 10:35AM CST	2011-12-13 10:50AM CST	 B11 	2011-12-13 01:34PM EST	2011-12-13 01:34PM EST	 3 
ua	UA-662-SFO-MSP	Tue, Dec 13 10:50 AM	Tue, Dec 13 10:44 AM            On Time	74	Tue, Dec 13 4:35 PM	Tue, Dec 13 4:30 PM	E7
flightexplorer	UA-662-SFO-MSP		12/13/2011 11:15AM PST			12/13/2011 4:28PM CST	
airtravelcenter	UA-662-SFO-MSP		12/13/11 11:16 AM (-08:00)			12/13/11 4:28 PM (-06:00)	
myrateplan	UA-662-SFO-MSP		12/13/11 11:16 AM (-08:00)			12/13/11 4:28 PM (-06:00)	
helloflight	UA-662-SFO-MSP		12/13/11 11:16 AM (-08:00)			12/13/11 4:28 PM (-06:00)	
flytecomm	UA-662-SFO-MSP		12/13/11 11:16 AM (-08:00)			12/13/11 4:28 PM (-06:00)	
flightaware	UA-662-SFO-MSP	2011-12-13 10:50AM PST	2011-12-13 11:16AM PST	 74 	2011-12-13 04:18PM CST	2011-12-13 04:25PM CST	 E7 
wunderground	UA-662-SFO-MSP	2011-12-13 10:50AM PST	2011-12-13 11:16AM PST	 74 	2011-12-13 04:18PM CST	2011-12-13 04:25PM CST	 E7 
flights	UA-662-SFO-MSP		2011-12-13 10:44 AM	74		2011-12-13 04:30 PM	E7
businesstravellogue	UA-662-SFO-MSP		2011-12-13 10:44 AM	74		2011-12-13 04:30 PM	E7
flylouisville	UA-662-SFO-MSP		2011-12-13 10:44 AM	74		2011-12-13 04:30 PM	E7
flightstats	UA-662-SFO-MSP	2011-12-13 10:50 AM	2011-12-13 10:44 AM		2011-12-13 4:35 PM	2011-12-13 4:30 PM	
quicktrip	UA-662-SFO-MSP	2011-12-13 10:50 AM	2011-12-13 10:44 AM		2011-12-13 4:35 PM	2011-12-13 4:30 PM	
flightview	UA-662-SFO-MSP		11:16 AMDec 13			4:30 PMDec 13	
panynj	UA-662-SFO-MSP		11:16 AMDec 13			4:30 PMDec 13	
gofox	UA-662-SFO-MSP		11:16 AMDec 13			4:30 PMDec 13	
foxbusiness	UA-662-SFO-MSP		11:16 AMDec 13			4:30 PMDec 13	
allegiantair	UA-662-SFO-MSP		11:16 AMDec 13			4:30 PMDec 13	
boston	UA-662-SFO-MSP		11:16 AMDec 13			4:25 PMDec 13	
orbitz	UA-662-SFO-MSP	10:50aDec 13	10:44aDec 13	 74	4:35pDec 13	4:30pDec 13	 E7
ifly	UA-662-SFO-MSP	2011-12-13 10:50 AM	2011-12-13 10:44 AM		2011-12-13 4:35 PM	2011-12-13 4:30 PM	
mytripandmore	UA-662-SFO-MSP	10:50aDec 13	10:44aDec 13	 74	4:35pDec 13	4:30pDec 13	 E7
flightarrival	UA-662-SFO-MSP		11:16 AMDec 13			4:25 PMDec 13	
ua	UA-541-IAD-SFO	Tue, Dec 13 9:10 AM	Tue, Dec 13 9:04 AM	C14	Tue, Dec 13 12:14 PM	Tue, Dec 13 12:11 PM	68
flightexplorer	UA-541-IAD-SFO		12/13/2011 9:16AM EST			12/13/2011 12:00PM PST	
airtravelcenter	UA-541-IAD-SFO		12/13/11 9:17 AM (-05:00)			12/13/11 11:54 AM (-08:00)	
myrateplan	UA-541-IAD-SFO		12/13/11 9:17 AM (-05:00)			12/13/11 11:54 AM (-08:00)	
helloflight	UA-541-IAD-SFO		12/13/11 9:17 AM (-05:00)			12/13/11 11:54 AM (-08:00)	
flytecomm	UA-541-IAD-SFO		12/13/11 9:17 AM (-05:00)			12/13/11 11:54 AM (-08:00)	
flights	UA-541-IAD-SFO		2011-12-13 09:04 AM	C14		2011-12-13 12:11 PM	68
businesstravellogue	UA-541-IAD-SFO		2011-12-13 09:04 AM	C14		2011-12-13 12:11 PM	68
flylouisville	UA-541-IAD-SFO		2011-12-13 09:04 AM	C14		2011-12-13 12:11 PM	68
flightview	UA-541-IAD-SFO		9:17 AMDec 13			12:11 PMDec 13	
panynj	UA-541-IAD-SFO		9:17 AMDec 13			12:11 PMDec 13	
gofox	UA-541-IAD-SFO		9:17 AMDec 13			12:11 PMDec 13	
foxbusiness	UA-541-IAD-SFO		9:17 AMDec 13			12:11 PMDec 13	
allegiantair	UA-541-IAD-SFO		9:17 AMDec 13			12:11 PMDec 13	
boston	UA-541-IAD-SFO		9:17 AMDec 13			12:01 PMDec 13	
travelocity	UA-541-IAD-SFO	Dec 13 - Not Available	Dec 13 - 9:16am	C14	Dec 13 - Not Available	Dec 13 - 12:11pm	68
orbitz	UA-541-IAD-SFO	9:10aDec 13	9:04aDec 13	 C14	12:14pDec 13	12:11pDec 13	 68
weather	UA-541-IAD-SFO	2011-12-13 09:10 AM			2011-12-13 12:14 PM		
iad	UA-541-IAD-SFO	2011-12-13 09:10 	2011-12-13 09:04 				
usatoday	UA-541-IAD-SFO	2011-12-13 09:10 AM			2011-12-13 12:14 PM		
aa	AA-3753-MSP-ORD	December 13, 2011               09:55 AM    	December 13, 2011               09:54 AM    	 E14	December 13, 2011               11:25 AM    	December 13, 2011               10:58 AM    	 G4    
flightexplorer	AA-3753-MSP-ORD		12/13/2011 10:05AM CST			12/13/2011 10:54AM CST	
airtravelcenter	AA-3753-MSP-ORD		12/13/11 10:04 AM (-06:00)			12/13/11 10:54 AM (-06:00)	
myrateplan	AA-3753-MSP-ORD		12/13/11 10:04 AM (-06:00)			12/13/11 10:54 AM (-06:00)	
helloflight	AA-3753-MSP-ORD		12/13/11 10:04 AM (-06:00)			12/13/11 10:54 AM (-06:00)	
flytecomm	AA-3753-MSP-ORD		12/13/11 10:04 AM (-06:00)			12/13/11 10:54 AM (-06:00)	
flightaware	AA-3753-MSP-ORD	2011-12-13 09:55AM CST	2011-12-13 10:05AM CST	 E14 	2011-12-13 11:01AM CST	2011-12-13 10:51AM CST	 G4 
wunderground	AA-3753-MSP-ORD	2011-12-13 09:55AM CST	2011-12-13 10:05AM CST	 E14 	2011-12-13 11:01AM CST	2011-12-13 10:51AM CST	 G4 
flights	AA-3753-MSP-ORD	09:55 AM  Tue 13-Dec-2011	09:54 AM  Tue 13-Dec-2011	E14	11:25 AM  Tue 13-Dec-2011	10:58 AM  Tue 13-Dec-2011	G4
