ua	UA-1534-RTB-IAH	Sun, Dec 4 2:05 PM	Sun, Dec 4 1:53 PM	--	Sun, Dec 4 5:01 PM	Sun, Dec 4 4:43 PM	E2
flylouisville	AA-3808-LAX-PHX	10:30 PM  Sun 04-Dec-2011		44	12:45 AM  Mon 05-Dec-2011		2
flightstats	AA-3808-LAX-PHX	2011-12-04 10:30 PM	2011-12-04 10:40 PM (Estimated)		2011-12-04 12:45 AM	2011-12-04 12:55 AM (Estimated)	
quicktrip	AA-3808-LAX-PHX	2011-12-04 10:30 PM	2011-12-04 10:40 PM (Estimated)		2011-12-04 12:45 AM	2011-12-04 12:55 AM (Estimated)	
world-flight-tracker	AA-3808-LAX-PHX	2011-12-04 10:30 PM	2011-12-04 10:40 PM (Estimated)		2011-12-04 12:45 AM	2011-12-04 12:55 AM (Estimated)	
flightview	AA-3808-LAX-PHX	10:30 PM, Dec 04		Terminal T4 - 44J	12:45 AM, Dec 05		Terminal 3 - 2
panynj	AA-3808-LAX-PHX	10:30 PM, Dec 04		Terminal T4 - 44J	12:45 AM, Dec 05		Terminal 3 - 2
gofox	AA-3808-LAX-PHX	10:30 PM, Dec 04			12:45 AM, Dec 05		
foxbusiness	AA-3808-LAX-PHX	10:30 PM, Dec 04		Terminal T4 - 44J	12:45 AM, Dec 05		Terminal 3 - 2
allegiantair	AA-3808-LAX-PHX	10:30 PM, Dec 04		Terminal T4 - 44J	12:45 AM, Dec 05		Terminal 3 - 2
boston	AA-3808-LAX-PHX	10:30 PM, Dec 04	Not Available		12:45 AM, Dec 05	Not Available	
travelocity	AA-3808-LAX-PHX	Dec 04 - 10:30pm	Dec 04 - 10:40pm*	44J/T4	Dec 05 - 12:45am	Dec 05 - 12:55am	2
orbitz	AA-3808-LAX-PHX	10:30pDec 4		 44J	1:05aDec 7		 2
weather	AA-3808-LAX-PHX	2011-12-04 10:30 PM			2011-12-04 12:45 AM		
mytripandmore	AA-3808-LAX-PHX	10:30pDec 4		 44J	1:05aDec 7		 2
flightarrival	AA-3808-LAX-PHX	2011-12-04 10:30 PM			2011-12-04 12:45 AM		
ua	UA-1220-EWR-DFW	Sun, Dec 4 3:29 PM	Sun, Dec 4 4:18 PM	C81	Sun, Dec 4 6:34 PM	Sun, Dec 4 7:25 PM	E10
flightexplorer	UA-1220-EWR-DFW		12/4/2011 4:31PM EST			12/4/2011 7:12PM CST	
airtravelcenter	UA-1220-EWR-DFW	12/4/11 3:29 PM (-05:00)			12/4/11 6:34 PM (-06:00)		
myrateplan	UA-1220-EWR-DFW	12/4/11 3:29 PM (-05:00)			12/4/11 6:34 PM (-06:00)		
helloflight	UA-1220-EWR-DFW	12/4/11 3:29 PM (-05:00)			12/4/11 6:34 PM (-06:00)		
flytecomm	UA-1220-EWR-DFW	12/4/11 3:29 PM (-05:00)			12/4/11 6:34 PM (-06:00)		
flightaware	UA-1220-EWR-DFW	2011-12-04 03:29PM EST	2011-12-04 04:32PM EST	 C81 	2011-12-04 06:24PM CST	2011-12-04 07:02PM CST	 E10 
wunderground	UA-1220-EWR-DFW	2011-12-04 03:29PM EST	2011-12-04 04:32PM EST	 C81 	2011-12-04 06:24PM CST	2011-12-04 07:02PM CST	 E10 
flights	UA-1220-EWR-DFW	03:29 PM  Sun 04-Dec-2011	04:18 PM  Sun 04-Dec-2011	81	06:34 PM  Sun 04-Dec-2011	07:25 PM  Sun 04-Dec-2011	E10
businesstravellogue	UA-1220-EWR-DFW	03:29 PM  Sun 04-Dec-2011	04:18 PM  Sun 04-Dec-2011	81	06:34 PM  Sun 04-Dec-2011	07:25 PM  Sun 04-Dec-2011	E10
flylouisville	UA-1220-EWR-DFW	03:29 PM  Sun 04-Dec-2011	04:18 PM  Sun 04-Dec-2011	81	06:34 PM  Sun 04-Dec-2011	07:25 PM  Sun 04-Dec-2011	E10
flightstats	UA-1220-EWR-DFW	2011-12-04 3:29 PM	2011-12-04 4:18 PM		2011-12-04 6:34 PM	2011-12-04 7:25 PM	
quicktrip	UA-1220-EWR-DFW	2011-12-04 3:29 PM	2011-12-04 4:18 PM		2011-12-04 6:34 PM	2011-12-04 7:25 PM	
world-flight-tracker	UA-1220-EWR-DFW	2011-12-04 3:29 PM	2011-12-04 4:18 PM		2011-12-04 6:34 PM	2011-12-04 7:25 PM	
flightview	UA-1220-EWR-DFW	3:29 PM, Dec 04	4:32 PM, Dec 04	Term C - C81	6:34 PM, Dec 04	7:25 PM, Dec 04	Term E - E10
panynj	UA-1220-EWR-DFW	3:29 PM, Dec 04	4:32 PM, Dec 04	Term C - C81	6:34 PM, Dec 04	7:25 PM, Dec 04	Term E - E10
gofox	UA-1220-EWR-DFW	3:29 PM, Dec 04	4:32 PM, Dec 04		6:34 PM, Dec 04	7:25 PM, Dec 04	
foxbusiness	UA-1220-EWR-DFW	3:29 PM, Dec 04	4:32 PM, Dec 04	Term C - C81	6:34 PM, Dec 04	7:25 PM, Dec 04	Term E - E10
allegiantair	UA-1220-EWR-DFW	3:29 PM, Dec 04	4:32 PM, Dec 04	Term C - C81	6:34 PM, Dec 04	7:25 PM, Dec 04	Term E - E10
boston	UA-1220-EWR-DFW	3:29 PM, Dec 04	4:32 PM, Dec 04		6:34 PM, Dec 04	7:13 PM, Dec 04	
travelocity	UA-1220-EWR-DFW	Dec 04 - 3:29pm	Dec 04 - Contact Airline	Not provided by airline	Dec 04 - 6:34pm	Dec 04 - Contact Airline	Not provided by airline
orbitz	UA-1220-EWR-DFW	3:29pDec 4	4:18pDec 4	 C81	6:34pDec 4	7:25pDec 4	 E10
weather	UA-1220-EWR-DFW	2011-12-04 03:29 PM			2011-12-04 06:34 PM		
mytripandmore	UA-1220-EWR-DFW	3:29pDec 4	4:18pDec 4	 C81	6:34pDec 4	7:25pDec 4	 E10
CO	CO-1144-FLL-EWR	Sun., Dec.04, 2011 4:29 p.m.	Sun., Dec.04, 2011 4:29 p.m.		Sun., Dec.04, 2011 7:35 p.m.	Sun., Dec.04, 2011 7:08 p.m.	
flightexplorer	CO-1144-FLL-EWR		12/4/2011 4:43PM EST			12/4/2011 7:06PM EST	
airtravelcenter	CO-1144-FLL-EWR	12/4/11 4:29 PM (-05:00)			12/4/11 7:35 PM (-05:00)		
myrateplan	CO-1144-FLL-EWR	12/4/11 4:29 PM (-05:00)			12/4/11 7:35 PM (-05:00)		
helloflight	CO-1144-FLL-EWR	12/4/11 4:29 PM (-05:00)			12/4/11 7:35 PM (-05:00)		
flytecomm	CO-1144-FLL-EWR	12/4/11 4:29 PM (-05:00)			12/4/11 7:35 PM (-05:00)		
flightaware	CO-1144-FLL-EWR	2011-12-04 04:29PM EST	2011-12-04 04:43PM EST	 C2 	2011-12-04 07:16PM EST	2011-12-04 07:02PM EST	 C92 
wunderground	CO-1144-FLL-EWR	2011-12-04 04:29PM EST	2011-12-04 04:43PM EST	 C2 	2011-12-04 07:16PM EST	2011-12-04 07:02PM EST	 C92 
flights	CO-1144-FLL-EWR		2011-12-04 04:29 PM	C2		2011-12-04 07:08 PM	92
businesstravellogue	CO-1144-FLL-EWR		2011-12-04 04:29 PM	C2		2011-12-04 07:08 PM	92
flylouisville	CO-1144-FLL-EWR		2011-12-04 04:29 PM	C2		2011-12-04 07:08 PM	92
flightstats	CO-1144-FLL-EWR	2011-12-04 4:29 PM	2011-12-04 4:29 PM		2011-12-04 7:35 PM	2011-12-04 7:08 PM	
quicktrip	CO-1144-FLL-EWR	2011-12-04 4:29 PM	2011-12-04 4:29 PM		2011-12-04 7:35 PM	2011-12-04 7:08 PM	
flightview	CO-1144-FLL-EWR		4:44 PMDec 04			7:08 PMDec 04	
panynj	CO-1144-FLL-EWR		4:44 PMDec 04			7:08 PMDec 04	
gofox	CO-1144-FLL-EWR		4:44 PMDec 04			7:08 PMDec 04	
foxbusiness	CO-1144-FLL-EWR		4:44 PMDec 04			7:08 PMDec 04	
allegiantair	CO-1144-FLL-EWR		4:44 PMDec 04			7:08 PMDec 04	
boston	CO-1144-FLL-EWR		4:44 PMDec 04			7:02 PMDec 04	
orbitz	CO-1144-FLL-EWR	4:29pDec 4	4:29pDec 4	 C2	7:35pDec 4	7:08pDec 4	 C92
usatoday	CO-1144-FLL-EWR		4:44 PMDec 04			7:02 PMDec 04	
ua	UA-4658-IAH-BHM	Sun, Dec 4 6:10 PM	Sun, Dec 4 7:09 PM	B71A	Sun, Dec 4 7:48 PM	Sun, Dec 4 8:46 PM	--
airtravelcenter	UA-4658-IAH-BHM	12/4/11 6:10 PM (-06:00)			12/4/11 7:48 PM (-06:00)		
myrateplan	UA-4658-IAH-BHM	12/4/11 6:10 PM (-06:00)			12/4/11 7:48 PM (-06:00)		
helloflight	UA-4658-IAH-BHM	12/4/11 6:10 PM (-06:00)			12/4/11 7:48 PM (-06:00)		
flytecomm	UA-4658-IAH-BHM	12/4/11 6:10 PM (-06:00)			12/4/11 7:48 PM (-06:00)		
flights	UA-4658-IAH-BHM	06:10 PM  Sun 04-Dec-2011	07:09 PM  Sun 04-Dec-2011	71A	07:48 PM  Sun 04-Dec-2011	08:46 PM  Sun 04-Dec-2011	B2
businesstravellogue	UA-4658-IAH-BHM	06:10 PM  Sun 04-Dec-2011	07:09 PM  Sun 04-Dec-2011	71A	07:48 PM  Sun 04-Dec-2011	08:46 PM  Sun 04-Dec-2011	B2
flylouisville	UA-4658-IAH-BHM	06:10 PM  Sun 04-Dec-2011	07:09 PM  Sun 04-Dec-2011	71A	07:48 PM  Sun 04-Dec-2011	08:46 PM  Sun 04-Dec-2011	B2
flightstats	UA-4658-IAH-BHM	2011-12-04 6:10 PM	2011-12-04 7:09 PM		2011-12-04 7:48 PM	2011-12-04 8:46 PM	
quicktrip	UA-4658-IAH-BHM	2011-12-04 6:10 PM	2011-12-04 7:09 PM		2011-12-04 7:48 PM	2011-12-04 8:46 PM	
world-flight-tracker	UA-4658-IAH-BHM	2011-12-04 6:10 PM	2011-12-04 7:09 PM		2011-12-04 7:48 PM	2011-12-04 8:46 PM	
flightview	UA-4658-IAH-BHM	6:10 PM, Dec 04	7:29 PM, Dec 04	Term B - B71A	7:48 PM, Dec 04	8:46 PM, Dec 04	Main Term - B2
panynj	UA-4658-IAH-BHM	6:10 PM, Dec 04	7:29 PM, Dec 04	Term B - B71A	7:48 PM, Dec 04	8:46 PM, Dec 04	Main Term - B2
gofox	UA-4658-IAH-BHM	6:10 PM, Dec 04	7:29 PM, Dec 04		7:48 PM, Dec 04	8:46 PM, Dec 04	
foxbusiness	UA-4658-IAH-BHM	6:10 PM, Dec 04	7:29 PM, Dec 04	Term B - B71A	7:48 PM, Dec 04	8:46 PM, Dec 04	Main Term - B2
allegiantair	UA-4658-IAH-BHM	6:10 PM, Dec 04	7:29 PM, Dec 04	Term B - B71A	7:48 PM, Dec 04	8:46 PM, Dec 04	Main Term - B2
boston	UA-4658-IAH-BHM	6:10 PM, Dec 04	7:29 PM, Dec 04		7:48 PM, Dec 04	8:39 PM, Dec 04	
travelocity	UA-4658-IAH-BHM	Dec 04 - 6:10pm	Dec 04 - Contact Airline	Not provided by airline	Dec 04 - 7:48pm	Dec 04 - Contact Airline	Not provided by airline
orbitz	UA-4658-IAH-BHM	6:10pDec 4	7:09pDec 4	 B71A	7:48pDec 4	8:46pDec 4	 -
weather	UA-4658-IAH-BHM	2011-12-04 06:10 PM			2011-12-04 07:48 PM		
mytripandmore	UA-4658-IAH-BHM	Dec 04 - 6:10pm	Dec 04 - Contact Airline	Not provided by airline	Dec 04 - 7:48pm	Dec 04 - Contact Airline	Not provided by airline
ua	UA-432-ORD-CLT	Sun, Dec 4 1:11 PM	Sun, Dec 4 1:07 PM            On Time	C30	Sun, Dec 4 3:59 PM	Sun, Dec 4 4:11 PM	HOLD
flightexplorer	UA-432-ORD-CLT		12/4/2011 1:35PM CST			12/4/2011 4:03PM EST	
flightexplorer	UA-432-ORD-CLT		12/4/2011 1:37PM CST			12/4/2011 4:06PM EST	
airtravelcenter	UA-432-ORD-CLT		12/4/11 1:18 PM (-06:00)			12/4/11 3:43 PM (-05:00)	
myrateplan	UA-432-ORD-CLT		12/4/11 1:18 PM (-06:00)			12/4/11 3:43 PM (-05:00)	
helloflight	UA-432-ORD-CLT		12/4/11 1:18 PM (-06:00)			12/4/11 3:43 PM (-05:00)	
flytecomm	UA-432-ORD-CLT		12/4/11 1:18 PM (-06:00)			12/4/11 3:43 PM (-05:00)	
flightaware	UA-432-ORD-CLT	2011-12-04 01:11PM CST	2011-12-04 01:37PM CST	 C30 	2011-12-04 03:53PM EST	2011-12-04 04:04PM EST	
wunderground	UA-432-ORD-CLT	2011-12-04 01:11PM CST	2011-12-04 01:37PM CST	 C30 	2011-12-04 03:53PM EST	2011-12-04 04:04PM EST	
flights	UA-432-ORD-CLT		2011-12-04 01:07 PM	C30		2011-12-04 04:11 PM	
businesstravellogue	UA-432-ORD-CLT		2011-12-04 01:07 PM	C30		2011-12-04 04:11 PM	
flylouisville	UA-432-ORD-CLT		2011-12-04 01:07 PM	C30		2011-12-04 04:11 PM	
flightstats	UA-432-ORD-CLT	2011-12-04 1:11 PM	2011-12-04 1:07 PM		2011-12-04 3:59 PM	2011-12-04 4:11 PM	
quicktrip	UA-432-ORD-CLT	2011-12-04 1:11 PM	2011-12-04 1:07 PM		2011-12-04 3:59 PM	2011-12-04 4:11 PM	
flightview	UA-432-ORD-CLT		1:37 PMDec 04			4:11 PMDec 04	
panynj	UA-432-ORD-CLT		1:37 PMDec 04			4:11 PMDec 04	
gofox	UA-432-ORD-CLT		1:37 PMDec 04			4:11 PMDec 04	
foxbusiness	UA-432-ORD-CLT		1:37 PMDec 04			4:11 PMDec 04	
allegiantair	UA-432-ORD-CLT		1:37 PMDec 04			4:11 PMDec 04	
boston	UA-432-ORD-CLT		1:37 PMDec 04			4:04 PMDec 04	
orbitz	UA-432-ORD-CLT	1:41pDec 4	1:37pDec 4	 -	3:59pDec 4	4:11pDec 4	 -
ord	UA-432-ORD-CLT	2011-12-04 1:11 PM		C30	2011-12-04 3:59 PM		 
ifly	UA-432-ORD-CLT	2011-12-04 1:11 PM	2011-12-04 1:07 PM		2011-12-04 3:59 PM	2011-12-04 4:11 PM	
usatoday	UA-432-ORD-CLT	2011-12-04 1:11 PM	2011-12-04 1:07 PM		2011-12-04 3:59 PM	2011-12-04 4:11 PM	
mytripandmore	UA-432-ORD-CLT	1:41pDec 4	1:37pDec 4	 -	3:59pDec 4	4:11pDec 4	 -
aa	AA-3535-MIA-CLT	12/04/2011 02:00 PM	12/04/2011 02:43 PM	D55	12/04/2011 04:05 PM	12/04/2011 04:36 PM	A11
flightexplorer	AA-3535-MIA-CLT		12/4/2011 2:44PM EST			12/4/2011 4:28PM EST	
airtravelcenter	AA-3535-MIA-CLT		12/4/11 2:44 PM (-05:00)			12/4/11 4:28 PM (-05:00)	
myrateplan	AA-3535-MIA-CLT		12/4/11 2:44 PM (-05:00)			12/4/11 4:28 PM (-05:00)	
helloflight	AA-3535-MIA-CLT		12/4/11 2:44 PM (-05:00)			12/4/11 4:28 PM (-05:00)	
flytecomm	AA-3535-MIA-CLT		12/4/11 2:44 PM (-05:00)			12/4/11 4:28 PM (-05:00)	
flightaware	AA-3535-MIA-CLT	2011-12-04 02:00PM EST	2011-12-04 02:43PM EST	 D55 	2011-12-04 03:55PM EST	2011-12-04 04:28PM EST	 A11 
wunderground	AA-3535-MIA-CLT	2011-12-04 02:00PM EST	2011-12-04 02:43PM EST	 D55 	2011-12-04 03:55PM EST	2011-12-04 04:28PM EST	 A11 
flights	AA-3535-MIA-CLT	02:00 PM  Sun 04-Dec-2011	02:43 PM  Sun 04-Dec-2011	D55	04:05 PM  Sun 04-Dec-2011	04:36 PM  Sun 04-Dec-2011	A11
businesstravellogue	AA-3535-MIA-CLT	02:00 PM  Sun 04-Dec-2011	02:43 PM  Sun 04-Dec-2011	D55	04:05 PM  Sun 04-Dec-2011	04:36 PM  Sun 04-Dec-2011	A11
flylouisville	AA-3535-MIA-CLT	02:00 PM  Sun 04-Dec-2011	02:43 PM  Sun 04-Dec-2011	D55	04:05 PM  Sun 04-Dec-2011	04:36 PM  Sun 04-Dec-2011	A11
flightstats	AA-3535-MIA-CLT	2011-12-04 2:00 PM	2011-12-04 2:43 PM		2011-12-04 4:05 PM	2011-12-04 4:36 PM	
quicktrip	AA-3535-MIA-CLT	2011-12-04 2:00 PM	2011-12-04 2:43 PM		2011-12-04 4:05 PM	2011-12-04 4:36 PM	
world-flight-tracker	AA-3535-MIA-CLT	2011-12-04 2:00 PM	2011-12-04 2:43 PM		2011-12-04 4:05 PM	2011-12-04 4:36 PM	
flightview	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
panynj	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
gofox	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
foxbusiness	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
allegiantair	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
boston	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
travelocity	AA-3535-MIA-CLT	Dec 04 - 2:00pm	Dec 04 - 2:31pm	D55	Dec 04 - 4:05pm	Dec 04 - 4:36pm	A11
orbitz	AA-3535-MIA-CLT	2:35pDec 4	2:31pDec 4	 D55	4:05pDec 4	4:36pDec 4	 A11
weather	AA-3535-MIA-CLT	2011-12-04 02:00 PM			2011-12-04 04:05 PM		
ifly	AA-3535-MIA-CLT	2011-12-04 2:00 PM	2011-12-04 2:43 PM		2011-12-04 4:05 PM	2011-12-04 4:36 PM	
usatoday	AA-3535-MIA-CLT	2:00 PM, Dec 04	2:44 PM, Dec 04		4:05 PM, Dec 04	4:31 PM, Dec 04	
flightarrival	AA-3535-MIA-CLT	2011-12-04 2:00 PM	2011-12-04 2:43 PM		2011-12-04 4:05 PM	2011-12-04 4:36 PM	
aa	AA-2493-DFW-LAX	12/04/2011 09:35 PM	12/04/2011 09:49 PM	D21	12/04/2011 11:00 PM		47A
flightexplorer	AA-2493-DFW-LAX		12/4/2011 9:50PM CST			12/4/2011 10:39PM PST	
airtravelcenter	AA-2493-DFW-LAX		12/4/11 9:49 PM (-06:00)			12/4/11 10:46 PM (-08:00)	
myrateplan	AA-2493-DFW-LAX		12/4/11 9:49 PM (-06:00)			12/4/11 10:46 PM (-08:00)	
helloflight	AA-2493-DFW-LAX		12/4/11 9:49 PM (-06:00)			12/4/11 10:46 PM (-08:00)	
flytecomm	AA-2493-DFW-LAX		12/4/11 9:49 PM (-06:00)			12/4/11 10:46 PM (-08:00)	
flightaware	AA-2493-DFW-LAX	2011-12-04 09:35PM CST	2011-12-04 09:49PM CST	 D21 	2011-12-04 10:31PM PST	2011-12-04 10:40PM PST	 47A 
wunderground	AA-2493-DFW-LAX	2011-12-04 09:35PM CST	2011-12-04 09:49PM CST	 D21 	2011-12-04 10:31PM PST	2011-12-04 10:40PM PST	 47A 
flights	AA-2493-DFW-LAX	09:35 PM  Sun 04-Dec-2011		D21	11:00 PM  Sun 04-Dec-2011		47A
businesstravellogue	AA-2493-DFW-LAX	09:35 PM  Sun 04-Dec-2011		D21	11:00 PM  Sun 04-Dec-2011		47A
flylouisville	AA-2493-DFW-LAX	09:35 PM  Sun 04-Dec-2011		D21	11:00 PM  Sun 04-Dec-2011		47A
flightstats	AA-2493-DFW-LAX	2011-12-04 9:35 PM	2011-12-04 9:49 PM		2011-12-04 11:00 PM	2011-12-04 10:55 PM (Estimated)	
quicktrip	AA-2493-DFW-LAX	2011-12-04 9:35 PM	2011-12-04 9:49 PM		2011-12-04 11:00 PM	2011-12-04 10:55 PM (Estimated)	
world-flight-tracker	AA-2493-DFW-LAX	2011-12-04 9:35 PM	2011-12-04 9:49 PM		2011-12-04 11:00 PM	2011-12-04 10:55 PM (Estimated)	
flightview	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04		
panynj	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04		
gofox	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04		
foxbusiness	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04		
allegiantair	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04		
boston	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04	10:47 PM, Dec 04&nbsp(Estimated)	
travelocity	AA-2493-DFW-LAX	Dec 04 - 9:35pm	Dec 04 - 9:39pm	D21/D	Dec 04 - 11:00pm	Dec 04 - 10:54pm*	47A/T4
orbitz	AA-2493-DFW-LAX	9:35pDec 4	9:39pDec 4	 D21	10:48pDec 4		 47A
weather	AA-2493-DFW-LAX	2011-12-04 09:35 PM			2011-12-04 11:00 PM		
dfw	AA-2493-DFW-LAX	2011-12-04 9:35 pm		D21			
usatoday	AA-2493-DFW-LAX	2011-12-04 09:35 PM			2011-12-04 11:00 PM		
mytripandmore	AA-2493-DFW-LAX	9:35pDec 4	9:39pDec 4	 D21	10:48pDec 4		 47A
flightarrival	AA-2493-DFW-LAX	9:35 PM, Dec 04	9:50 PM, Dec 04		11:00 PM, Dec 04	10:47 PM, Dec 04&nbsp(Estimated)	
aa	AA-3823-LAX-DEN	12/04/2011 09:00 PM		44F	12/05/2011 12:15 AM		A49
flightexplorer	AA-3823-LAX-DEN		12/3/2011 9:08PM PST			12/4/2011 12:09AM MST	
flightexplorer	AA-3823-LAX-DEN	12/4/2011 9:00PM PST			12/5/2011 12:15AM MST		
airtravelcenter	AA-3823-LAX-DEN		12/4/11 9:07 PM (-08:00)			12/4/11 11:56 PM (-07:00)	
myrateplan	AA-3823-LAX-DEN		12/4/11 9:07 PM (-08:00)			12/4/11 11:56 PM (-07:00)	
helloflight	AA-3823-LAX-DEN		12/4/11 9:07 PM (-08:00)			12/4/11 11:56 PM (-07:00)	
flytecomm	AA-3823-LAX-DEN		12/4/11 9:07 PM (-08:00)			12/4/11 11:56 PM (-07:00)	
flightaware	AA-3823-LAX-DEN	2011-12-04 09:00PM PST	2011-12-04 09:08PM PST	 44J 	2011-12-04 12:05AM MST	2011-12-04 12:09AM MST	 A49 
wunderground	AA-3823-LAX-DEN	2011-12-04 09:00PM PST	2011-12-04 09:08PM PST	 44J 	2011-12-04 12:05AM MST	2011-12-04 12:09AM MST	 A49 
flights	AA-3823-LAX-DEN	09:00 PM  Sun 04-Dec-2011		44	12:15 AM  Mon 05-Dec-2011		A49
businesstravellogue	AA-3823-LAX-DEN	09:00 PM  Sun 04-Dec-2011		44	12:15 AM  Mon 05-Dec-2011		A49
flylouisville	AA-3823-LAX-DEN	09:00 PM  Sun 04-Dec-2011		44	12:15 AM  Mon 05-Dec-2011		A49
flightstats	AA-3823-LAX-DEN	2011-12-04 9:00 PM	2011-12-04 9:07 PM (Estimated runway)		2011-12-04 12:15 AM	2011-12-04 11:56 PM (Estimated runway)	
quicktrip	AA-3823-LAX-DEN	2011-12-04 9:00 PM	2011-12-04 9:07 PM (Estimated runway)		2011-12-04 12:15 AM	2011-12-04 11:56 PM (Estimated runway)	
world-flight-tracker	AA-3823-LAX-DEN	2011-12-04 9:00 PM	2011-12-04 9:07 PM (Estimated runway)		2011-12-04 12:15 AM	2011-12-04 11:56 PM (Estimated runway)	
flightview	AA-3823-LAX-DEN	9:00 PM, Dec 04			12:15 AM, Dec 05		
panynj	AA-3823-LAX-DEN	9:00 PM, Dec 04			12:15 AM, Dec 05		
gofox	AA-3823-LAX-DEN	9:00 PM, Dec 04			12:15 AM, Dec 05		
foxbusiness	AA-3823-LAX-DEN	9:00 PM, Dec 04			12:15 AM, Dec 05		
allegiantair	AA-3823-LAX-DEN	9:00 PM, Dec 04			12:15 AM, Dec 05		
boston	AA-3823-LAX-DEN	9:00 PM, Dec 04	Not Available		12:15 AM, Dec 05	Not Available	
travelocity	AA-3823-LAX-DEN	Dec 04 - 9:00pm	Dec 04 - Not Available	44F/T4	Dec 05 - 12:15am	Dec 05 - Not Available	A49
orbitz	AA-3823-LAX-DEN	9:00pDec 4		 44F	12:15aDec 5		 A49
weather	AA-3823-LAX-DEN	2011-12-04 09:00 PM			2011-12-04 12:15 AM		
den	AA-3823-LAX-DEN				2011-12-04 12:15 AM		A49
ifly	AA-3823-LAX-DEN	2011-12-04 9:00 PM	2011-12-04 9:07 PM (Estimated runway)		2011-12-04 12:15 AM	2011-12-04 11:56 PM (Estimated runway)	
usatoday	AA-3823-LAX-DEN	9:00 PM, Dec 04	Not Available		12:15 AM, Dec 05	Not Available	
aa	AA-1472-DFW-ATL	12/04/2011 11:35 AM	12/04/2011 11:53 AM	C7	12/04/2011 02:35 PM	12/04/2011 02:30 PM	T12
flightexplorer	AA-1472-DFW-ATL		12/4/2011 11:53AM CST			12/4/2011 2:27PM EST	
airtravelcenter	AA-1472-DFW-ATL		12/4/11 11:53 AM (-06:00)			12/4/11 2:27 PM (-05:00)	
myrateplan	AA-1472-DFW-ATL		12/4/11 11:53 AM (-06:00)			12/4/11 2:27 PM (-05:00)	
helloflight	AA-1472-DFW-ATL		12/4/11 11:53 AM (-06:00)			12/4/11 2:27 PM (-05:00)	
flytecomm	AA-1472-DFW-ATL		12/4/11 11:53 AM (-06:00)			12/4/11 2:27 PM (-05:00)	
flightaware	AA-1472-DFW-ATL	2011-12-04 11:35AM CST	2011-12-04 11:53AM CST	 C7 	2011-12-04 02:08PM EST	2011-12-04 02:27PM EST	 T12 
wunderground	AA-1472-DFW-ATL	2011-12-04 11:35AM CST	2011-12-04 11:53AM CST	 C7 	2011-12-04 02:08PM EST	2011-12-04 02:27PM EST	 T12 
flights	AA-1472-DFW-ATL		2011-12-04 11:53 AM	C7		2011-12-04 02:30 PM	T12
businesstravellogue	AA-1472-DFW-ATL		2011-12-04 11:53 AM	C7		2011-12-04 02:30 PM	T12
flylouisville	AA-1472-DFW-ATL		2011-12-04 11:53 AM	C7		2011-12-04 02:30 PM	T12
flightstats	AA-1472-DFW-ATL	2011-12-04 11:35 AM	2011-12-04 11:53 AM		2011-12-04 2:35 PM	2011-12-04 2:30 PM	
quicktrip	AA-1472-DFW-ATL	2011-12-04 11:35 AM	2011-12-04 11:53 AM		2011-12-04 2:35 PM	2011-12-04 2:30 PM	
flightview	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
panynj	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
gofox	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
foxbusiness	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
allegiantair	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
boston	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
orbitz	AA-1472-DFW-ATL	11:35aDec 4	11:38aDec 4	 C7	2:35pDec 4	2:30pDec 4	 T12
dfw	AA-1472-DFW-ATL	2011-12-04 11:35 am		C7			
usatoday	AA-1472-DFW-ATL		11:54 AMDec 04			2:28 PMDec 04	
mytripandmore	AA-1472-DFW-ATL	11:35aDec 4	11:38aDec 4	 C7	2:35pDec 4	2:30pDec 4	 T12
