Flight_Num,Scheduled_Dept,Actual_Dept,Scheduled_Arrival,Actual_Arrival
2011-12-27-UA-2906-PHL-MCO,3:50,3:50,6:23,6:39
2011-12-27-UA-938-DEN-ORD,3:54,3:50,7:17,7:14
2011-12-27-UA-3099-PHX-PHL,11:55,11:55,6:17,6:57
2011-12-27-UA-3925-IAD-ORF,8:42,8:43,9:55,9:40
2011-12-27-UA-5487-SFO-MRY,10:37,11:49,11:24,12:33
2011-12-27-UA-3050-PHX-CLT,11:05,11:05,4:57,4:52
2011-12-27-UA-828-SFO-ORD,11:13,11:13,5:15,5:15
2011-12-27-UA-2830-MCO-CLT,3:27,4:05,5:05,5:40
2011-12-27-UA-37-EWR-MCO,1:29,3:17,4:22,5:56
2011-12-27-UA-37-EDI-EWR,9:05,8:50,11:53,12:08
2011-12-27-UA-2708-EWR-CLT,2:55,2:55,4:53,4:52
2011-12-27-UA-233-LAX-JFK,4:25,4:25,12:44,12:44
2011-12-27-UA-2726-FLL-PHL,4:00,8:01,6:46,8:26
2011-12-27-UA-2945-PHL-CLT,12:00,1:12,1:45,2:16
2011-12-27-UA-6273-YYC-SFO,7:45,7:52,9:53,10:03
2011-12-27-UA-2314-ATL-PHL,2:55,2:55,5:00,5:18
2011-12-27-UA-382-IAD-LAX,12:20,12:18,3:08,2:32
2011-12-27-UA-382-IAD-LAX,12:20,12:18,3:08,2:38
2011-12-27-UA-858-PVG-SFO,1:45,4:23,8:27,10:34
2011-12-27-UA-854-SFO-IAH,7:35,7:34,1:30,1:24
2011-12-27-CO-1586-IAH-MCO,7:00,7:04,10:12,10:08
2011-12-27-CO-1694-LAX-IAH,7:41,7:41,12:44,12:44
2011-12-27-CO-1088-CLE-IAH,8:35,8:34,10:55,10:37
2011-12-27-CO-16-LAX-EWR,10:25,10:47,6:39,8:49
2011-12-27-CO-58-DEN-IAH,11:30,11:43,2:56,2:49
2011-12-27-CO-1193-EWR-MCO,9:15,9:13,12:16,12:18
2011-12-27-CO-1023-IAH-DEN,11:40,11:51,1:20,1:30
2011-12-27-CO-1250-MIA-IAH,2:55,3:01,4:53,5:04
2011-12-27-CO-62-IAH-EWR,2:30,2:30,7:03,6:45
2011-12-27-CO-52-IAH-LAX,7:35,7:43,9:30,9:45
2011-12-27-CO-1614-LAX-IAH,12:30,12:45,5:36,5:33
2011-12-27-CO-89-IAH-EWR,6:00,6:03,10:20,10:32
2011-12-27-CO-1090-BOS-IAH,9:50,9:57,1:20,1:02
2011-12-27-CO-45-EWR-MIA,3:50,4:10,7:05,7:29
2011-12-27-CO-63-EWR-IAH,5:25,5:25,8:30,8:18
2011-12-27-CO-50-CLE-EWR,2:55,2:52,4:53,4:49
2011-12-27-CO-1561-PHX-IAH,8:05,8:06,11:37,11:23
2011-12-27-CO-47-IAH-LAX,7:10,7:11,9:06,9:13
2011-12-28-AA-1221-MCO-ORD,8:00,7:54,9:50,9:49
2011-12-28-AA-4307-ORD-DTW,6:45,6:56,9:10,9:05
2011-12-28-AA-616-DFW-DTW,9:05,9:14,12:35,12:47
2011-12-28-AA-431-MIA-SFO,8:35,8:35,11:50,11:36
2011-12-28-AA-3756-ORD-SLC,12:15,12:10,2:45,2:26
2011-12-28-AA-2050-ORD-MIA,10:40,10:40,2:45,2:27
2011-12-28-AA-3804-PHL-ORD,2:35,2:31,4:05,3:46
2011-12-28-AA-1664-MIA-ATL,10:15,10:32,12:10,12:17
2011-12-28-AA-789-ORD-DEN,1:05,1:04,2:35,2:30
2011-12-28-AA-1733-ORD-PHX,7:45,7:43,10:30,December 28; 2011     
2011-12-28-AA-1733-ORD-PHX,7:45,7:43,10:30,December 28; 2011     
2011-12-28-AA-4277-CVG-JFK,12:10,12:03,2:15,1:57
2011-12-28-AA-2312-DFW-DTW,8:25,December 28; 2011     ,11:50,December 28; 2011     
2011-12-28-AA-85-JFK-SFO,3:05,3:05,6:30,6:36
2011-12-28-AA-404-MIA-MCO,6:45,6:40,7:45,7:39
2011-12-28-AA-446-DFW-PHL,11:50,11:49,3:50,3:42
2011-12-28-AA-2268-PHX-ORD,7:15,7:12,11:35,11:27
2011-12-28-AA-4344-ORD-DTW,11:45,11:44,2:00,1:57
2011-12-28-AA-484-DFW-MIA,4:15,4:34,7:55,8:09
2011-12-28-AA-3979-CVG-ORD,7:30,7:22,8:00,7:37
2011-12-28-AA-3063-SLC-LAX,8:20,8:09,9:20,December 28; 2011     
2011-12-28-AA-3859-IAH-ORD,7:10,7:27,9:40,10:01
2011-12-28-AA-3842-MSP-ORD,6:00,6:05,7:30,7:22
2011-12-28-AA-1544-SAN-ORD,11:25,11:20,5:25,5:32
2011-12-28-AA-649-ORD-SNA,1:30,December 28; 2011     ,3:50,December 28; 2011     
2011-12-28-AA-1640-MIA-MCO,6:30,December 28; 2011     ,7:25,December 28; 2011     
2011-12-28-AA-2525-DFW-MIA,7:25,7:25,11:10,10:51
2011-12-28-AA-1279-DFW-PHX,1:00,1:04,2:35,2:28
2011-12-28-AA-1522-SFO-ORD,11:55,December 28; 2011     ,5:50,December 29; 2011     
2011-12-28-AA-1434-DFW-MCO,7:15,7:40,10:35,10:55
2011-12-28-AA-59-JFK-SFO,7:10,7:07,10:45,10:25
2011-12-28-AA-415-BOS-ORD,8:35,8:35,10:40,10:10
2011-12-28-AA-222-LAX-BOS,7:10,7:05,3:30,3:33
2011-12-28-AA-3823-LAX-DEN,9:00,December 28; 2011     ,12:15,December 29; 2011     
2011-12-28-AA-1165-JFK-MIA,6:59,6:55,10:34,10:08
2011-12-28-AA-3786-IAH-ORD,4:00,3:54,6:40,6:21
2011-12-28-AA-4330-CVG-ORD,3:35,3:28,4:00,3:34
2011-12-28-AA-3468-CVG-MIA,7:00,6:59,9:55,9:37
2011-12-28-AA-204-LAX-MCO,11:25,December 28; 2011     ,6:55,December 29; 2011     
2011-12-28-AA-466-IAH-MIA,6:00,6:15,9:20,9:27
2011-12-28-AA-3-JFK-LAX,12:00,11:55,3:15,2:34
2011-12-28-AA-1007-MIA-PHX,4:55,4:53,8:05,7:42
2011-12-28-AA-271-MIA-LAX,11:35,11:33,2:25,2:09
2011-12-28-AA-643-MIA-ORD,7:10,7:16,9:35,9:17
2011-12-28-AA-4198-ORD-CLE,10:40,10:40,12:55,12:48
2011-12-28-AA-400-DFW-JFK,10:40,10:42,2:59,3:07
2011-12-28-AA-1886-BOS-MIA,10:45,10:42,2:20,2:01
2011-12-28-AA-1917-JFK-MCO,2:55,2:58,5:55,6:07
2011-12-28-AA-3809-PHX-LAX,6:00,6:01,6:40,6:27
2011-12-28-AA-2957-DFW-CVG,7:55,7:51,11:05,10:55
2011-12-28-UA-1500-IAH-GUA,8:50,8:50,11:43,11:20
2011-12-28-UA-3515-IAD-MSP,8:19,8:18,10:09,10:04
2011-12-28-UA-664-ORD-PHL,1:35,1:31,4:38,4:21
2011-12-28-UA-414-LAX-SFO,6:00,5:54,7:26,7:09
2011-12-28-UA-257-JFK-SFO,2:30,2:24,6:14,5:49
2011-12-28-UA-62-IAH-EWR,2:30,2:26,7:03,7:05
2011-12-28-UA-843-LAX-ORD,2:10,2:22,8:12,8:22
2011-12-28-UA-248-PHX-ORD,12:52,12:52,5:13,5:13
2011-12-28-UA-248-PHX-ORD,12:52,3:20,5:13,7:43
2011-12-28-UA-397-JFK-SFO,8:25,8:20,12:14,11:19
2011-12-28-UA-2704-DTW-PHX,11:15,11:15,1:40,1:11
2011-12-28-UA-2515-DFW-CLT,7:00,7:00,10:26,10:56
2011-12-28-UA-3373-IAD-PHL,8:30,8:28,9:25,9:46
2011-12-28-UA-2906-PHL-MCO,3:50,3:50,6:23,6:16
2011-12-28-UA-938-DEN-ORD,3:54,3:50,7:17,7:00
2011-12-28-UA-3099-PHX-PHL,11:55,11:55,6:17,6:29
2011-12-28-UA-3925-IAD-ORF,8:42,8:36,9:55,9:35
2011-12-28-UA-5487-SFO-MRY,10:37,10:34,11:24,11:18
2011-12-28-UA-3050-PHX-CLT,11:05,11:05,4:57,5:04
2011-12-28-UA-828-SFO-ORD,11:13,11:13,5:15,5:15
2011-12-28-UA-2830-MCO-CLT,3:27,3:27,5:05,5:02
2011-12-28-UA-37-EWR-MCO,1:29,1:30,4:22,4:18
2011-12-28-UA-37-EDI-EWR,9:05,9:31,11:53,12:36
2011-12-28-UA-2708-EWR-CLT,2:55,2:55,4:53,4:36
2011-12-28-UA-233-LAX-JFK,4:25,4:25,12:44,12:44
2011-12-28-UA-2726-FLL-PHL,4:00,4:00,6:46,6:39
2011-12-28-UA-2945-PHL-CLT,12:00,10:11,1:45,1:31
2011-12-28-UA-6273-YYC-SFO,7:45,7:44,9:53,9:46
2011-12-28-UA-2314-ATL-PHL,2:55,2:55,5:00,4:50
2011-12-28-UA-382-IAD-LAX,12:20,12:32,3:08,2:47
2011-12-28-UA-382-IAD-LAX,12:20,12:32,3:08,2:53
2011-12-28-UA-858-PVG-SFO,1:45,1:48,8:27,7:44
2011-12-28-UA-854-SFO-IAH,7:35,7:33,1:30,1:13
2011-12-28-CO-1586-IAH-MCO,7:00,6:58,10:12,10:01
2011-12-28-CO-1694-LAX-IAH,7:41,7:41,12:44,12:44
2011-12-28-CO-1088-CLE-IAH,8:35,8:35,10:55,10:52
2011-12-28-CO-16-LAX-EWR,10:25,10:43,6:39,7:07
2011-12-28-CO-58-DEN-IAH,11:30,11:43,2:56,2:51
2011-12-28-CO-1193-EWR-MCO,9:15,9:09,12:16,12:05
2011-12-28-CO-1023-IAH-DEN,11:40,11:41,1:20,1:19
2011-12-28-CO-1250-MIA-IAH,2:49,2:44,4:50,4:21
2011-12-28-CO-62-IAH-EWR,2:30,2:26,7:03,7:05
2011-12-28-CO-52-IAH-LAX,7:35,7:38,9:30,9:28
2011-12-28-CO-1614-LAX-IAH,12:30,12:50,5:36,5:35
2011-12-28-CO-89-IAH-EWR,6:00,6:01,10:20,10:22
2011-12-28-CO-1090-BOS-IAH,9:50,9:51,1:20,1:05
2011-12-28-CO-45-EWR-MIA,3:50,4:24,7:05,7:24
2011-12-28-CO-63-EWR-IAH,5:25,5:38,8:30,8:20
2011-12-28-CO-50-CLE-EWR,2:55,3:49,4:53,5:12
2011-12-28-CO-1561-PHX-IAH,8:05,8:12,11:37,11:32
2011-12-28-CO-47-IAH-LAX,7:10,7:54,9:06,9:03
2011-12-29-AA-1221-MCO-ORD,8:00,7:54,9:50,9:33
2011-12-29-AA-4307-ORD-DTW,6:45,6:42,9:10,8:46
2011-12-29-AA-616-DFW-DTW,9:05,9:01,12:35,12:42
2011-12-29-AA-431-MIA-SFO,8:35,8:41,11:50,12:04
2011-12-29-AA-3756-ORD-SLC,12:15,12:13,2:45,2:33
2011-12-29-AA-2050-ORD-MIA,10:40,10:41,2:45,2:33
2011-12-29-AA-3804-PHL-ORD,2:35,2:27,4:05,3:37
2011-12-29-AA-1664-MIA-ATL,10:15,10:15,12:10,12:13
2011-12-29-AA-789-ORD-DEN,1:05,1:07,2:35,2:51
2011-12-29-AA-1733-ORD-PHX,7:45,7:43,10:30,December 29; 2011     
2011-12-29-AA-1733-ORD-PHX,7:45,7:43,10:30,December 29; 2011     
2011-12-29-AA-4277-CVG-JFK,12:10,12:15,2:15,2:03
2011-12-29-AA-2312-DFW-DTW,8:25,December 29; 2011     ,11:50,December 29; 2011     
2011-12-29-AA-85-JFK-SFO,,December 29; 2011     ,,December 29; 2011     
2011-12-29-AA-404-MIA-MCO,6:45,6:40,7:45,7:37
2011-12-29-AA-446-DFW-PHL,11:50,11:59,3:50,3:44
2011-12-29-AA-2268-PHX-ORD,7:15,7:13,11:35,11:16
2011-12-29-AA-4344-ORD-DTW,11:45,11:44,2:00,1:54
2011-12-29-AA-484-DFW-MIA,4:15,4:15,7:55,8:12
2011-12-29-AA-3979-CVG-ORD,7:30,7:30,8:00,7:41
2011-12-29-AA-3063-SLC-LAX,8:20,8:08,9:20,December 29; 2011     
2011-12-29-AA-3859-IAH-ORD,7:10,7:09,9:40,9:45
2011-12-29-AA-3842-MSP-ORD,6:00,5:58,7:30,7:07
2011-12-29-AA-1544-SAN-ORD,11:25,11:23,5:25,5:08
2011-12-29-AA-649-ORD-SNA,1:30,December 29; 2011     ,3:50,December 29; 2011     
2011-12-29-AA-1640-MIA-MCO,6:30,December 29; 2011     ,7:25,December 29; 2011     
2011-12-29-AA-518-MIA-JFK,6:30,7:05,9:15,9:36
2011-12-29-AA-2525-DFW-MIA,7:25,7:22,11:10,11:05
2011-12-29-AA-1279-DFW-PHX,1:00,1:06,2:35,2:30
2011-12-29-AA-1522-SFO-ORD,11:55,December 29; 2011     ,5:50,December 30; 2011     
2011-12-29-AA-1434-DFW-MCO,7:15,8:06,10:35,11:32
2011-12-29-AA-59-JFK-SFO,7:10,7:05,10:45,10:46
2011-12-29-AA-415-BOS-ORD,8:35,8:37,10:40,10:15
2011-12-29-AA-222-LAX-BOS,7:10,7:05,3:30,3:23
2011-12-29-AA-3823-LAX-DEN,9:00,December 29; 2011     ,12:15,December 30; 2011     
2011-12-29-AA-1165-JFK-MIA,6:59,6:50,10:34,10:07
2011-12-29-AA-3786-IAH-ORD,4:00,3:50,6:40,6:12
2011-12-29-AA-4330-CVG-ORD,3:35,3:24,4:00,3:37
2011-12-29-AA-3468-CVG-MIA,7:00,6:59,9:55,9:27
2011-12-29-AA-204-LAX-MCO,11:25,December 29; 2011     ,6:55,December 30; 2011     
2011-12-29-AA-466-IAH-MIA,6:00,5:59,9:20,9:17
2011-12-29-AA-3-JFK-LAX,12:00,11:54,3:15,3:03
2011-12-29-AA-1007-MIA-PHX,4:55,4:48,8:05,7:48
2011-12-29-AA-271-MIA-LAX,11:35,11:34,2:25,2:17
2011-12-29-AA-643-MIA-ORD,7:10,7:07,9:35,9:19
2011-12-29-AA-4198-ORD-CLE,10:40,10:35,12:55,12:57
2011-12-29-AA-400-DFW-JFK,10:40,12:32,2:59,4:52
2011-12-29-AA-1886-BOS-MIA,10:45,10:39,2:20,2:41
2011-12-29-AA-3809-PHX-LAX,6:00,5:57,6:40,6:23
2011-12-29-AA-2957-DFW-CVG,7:55,7:53,11:05,10:59
2011-12-29-UA-1500-IAH-GUA,8:50,8:53,11:43,11:43
2011-12-29-UA-3515-IAD-MSP,8:19,8:17,10:09,9:53
2011-12-29-UA-664-ORD-PHL,1:35,1:34,4:38,4:32
2011-12-29-UA-414-LAX-SFO,6:00,5:56,7:26,7:08
2011-12-29-UA-257-JFK-SFO,2:30,2:26,6:14,6:02
2011-12-29-UA-62-IAH-EWR,2:30,2:30,7:03,6:52
2011-12-29-UA-843-LAX-ORD,2:10,2:44,8:12,8:28
2011-12-29-UA-248-PHX-ORD,12:52,12:52,5:13,5:13
2011-12-29-UA-248-PHX-ORD,12:52,12:47,5:13,4:52
2011-12-29-UA-2704-DTW-PHX,11:15,11:15,1:40,1:52
2011-12-29-UA-2515-DFW-CLT,7:00,7:00,10:26,10:28
2011-12-29-UA-3373-IAD-PHL,8:30,10:00,9:25,10:57
2011-12-29-UA-2906-PHL-MCO,3:50,3:50,6:23,6:03
2011-12-29-UA-938-DEN-ORD,3:54,3:57,7:17,7:23
2011-12-29-UA-3099-PHX-PHL,11:55,11:55,6:17,6:06
2011-12-29-UA-3925-IAD-ORF,8:42,9:03,9:55,9:54
2011-12-29-UA-5487-SFO-MRY,10:37,,11:24,
2011-12-29-UA-3050-PHX-CLT,11:05,11:05,4:57,4:54
2011-12-29-UA-828-SFO-ORD,11:13,11:13,5:15,5:15
2011-12-29-UA-2830-MCO-CLT,3:27,3:27,5:05,4:57
2011-12-29-UA-37-EWR-MCO,1:29,1:43,4:22,4:19
2011-12-29-UA-37-EDI-EWR,9:05,9:11,11:53,12:06
2011-12-29-UA-2708-EWR-CLT,2:55,2:55,4:53,4:37
2011-12-29-UA-233-LAX-JFK,4:25,4:25,12:44,12:44
2011-12-29-UA-2726-FLL-PHL,4:00,4:00,6:46,6:15
2011-12-29-UA-2945-PHL-CLT,12:00,1:12,1:45,1:35
2011-12-29-UA-6273-YYC-SFO,7:45,7:44,9:53,9:51
2011-12-29-UA-2314-ATL-PHL,2:55,2:55,5:00,4:42
2011-12-29-UA-382-IAD-LAX,12:20,12:35,3:08,2:59
2011-12-29-UA-382-IAD-LAX,12:20,12:35,3:08,3:07
2011-12-29-UA-858-PVG-SFO,1:45,1:37,8:27,7:49
2011-12-29-UA-854-SFO-IAH,7:35,7:39,1:30,1:14
2011-12-29-CO-1586-IAH-MCO,7:00,7:01,10:12,10:08
2011-12-29-CO-1694-LAX-IAH,7:41,7:54,12:44,12:44
2011-12-29-CO-1088-CLE-IAH,8:35,8:42,10:55,10:53
2011-12-29-CO-16-LAX-EWR,10:25,11:07,6:39,7:06
2011-12-29-CO-58-DEN-IAH,11:30,11:34,2:56,2:46
2011-12-29-CO-1193-EWR-MCO,9:15,9:13,12:16,12:07
2011-12-29-CO-1023-IAH-DEN,11:40,11:48,1:20,1:26
2011-12-29-CO-1250-MIA-IAH,2:49,2:43,4:50,4:32
2011-12-29-CO-62-IAH-EWR,2:30,2:30,7:03,6:52
2011-12-29-CO-52-IAH-LAX,7:35,7:41,9:30,9:57
2011-12-29-CO-1614-LAX-IAH,12:30,12:37,5:36,5:41
2011-12-29-CO-89-IAH-EWR,6:00,5:59,10:20,10:22
2011-12-29-CO-1090-BOS-IAH,9:50,9:53,1:20,1:18
2011-12-29-CO-45-EWR-MIA,3:50,3:54,7:05,6:52
2011-12-29-CO-63-EWR-IAH,5:25,5:21,8:30,8:02
2011-12-29-CO-50-CLE-EWR,2:55,2:52,4:53,4:16
2011-12-29-CO-1561-PHX-IAH,8:05,8:57,11:37,12:41
2011-12-29-CO-47-IAH-LAX,7:10,7:17,9:06,8:45
2011-12-30-AA-1221-MCO-ORD,8:00,8:21,9:50,10:00
2011-12-30-AA-4307-ORD-DTW,6:45,6:42,9:10,8:58
2011-12-30-AA-616-DFW-DTW,9:05,9:01,12:35,12:31
2011-12-30-AA-431-MIA-SFO,8:35,9:10,11:50,December 30; 2011     
2011-12-30-AA-3756-ORD-SLC,12:15,12:11,2:45,2:45
2011-12-30-AA-2050-ORD-MIA,10:40,12:08,2:45,3:54
2011-12-30-AA-3804-PHL-ORD,2:35,3:20,4:05,4:21
2011-12-30-AA-1664-MIA-ATL,10:15,10:11,12:10,11:58
2011-12-30-AA-789-ORD-DEN,1:05,1:01,2:35,2:36
2011-12-30-AA-1733-ORD-PHX,7:45,8:03,10:30,December 30; 2011     
2011-12-30-AA-1733-ORD-PHX,7:45,8:03,10:30,December 30; 2011     
2011-12-30-AA-4277-CVG-JFK,12:10,12:01,2:15,1:51
2011-12-30-AA-2312-DFW-DTW,8:25,December 30; 2011     ,11:50,December 30; 2011     
2011-12-30-AA-85-JFK-SFO,3:05,3:06,6:30,6:47
2011-12-30-AA-404-MIA-MCO,6:45,6:46,7:45,7:58
2011-12-30-AA-2268-PHX-ORD,7:15,7:13,11:35,11:42
2011-12-30-AA-4344-ORD-DTW,11:45,11:51,2:00,2:13
2011-12-30-AA-484-DFW-MIA,4:15,4:30,7:55,8:13
2011-12-30-AA-3979-CVG-ORD,7:30,7:29,8:00,7:41
2011-12-30-AA-3063-SLC-LAX,,December 30; 2011     ,,December 30; 2011     
2011-12-30-AA-3859-IAH-ORD,7:10,7:03,9:40,9:33
2011-12-30-AA-3842-MSP-ORD,6:00,6:00,7:30,7:10
2011-12-30-AA-1544-SAN-ORD,11:25,12:27,5:25,6:42
2011-12-30-AA-649-ORD-SNA,,,3:50,December 30; 2011     
2011-12-30-AA-1640-MIA-MCO,6:30,December 30; 2011     ,7:25,December 30; 2011     
2011-12-30-AA-518-MIA-JFK,6:30,6:27,9:15,9:14
2011-12-30-AA-2525-DFW-MIA,7:25,7:25,11:10,10:56
2011-12-30-AA-1434-DFW-MCO,7:15,7:10,10:35,10:42
2011-12-30-AA-59-JFK-SFO,7:10,7:08,10:45,10:43
2011-12-30-AA-415-BOS-ORD,8:35,8:58,10:40,10:48
2011-12-30-AA-222-LAX-BOS,7:10,7:03,3:30,3:37
2011-12-30-AA-3823-LAX-DEN,9:00,December 30; 2011     ,12:15,December 31; 2011     
2011-12-30-AA-1165-JFK-MIA,6:59,6:51,10:34,10:00
2011-12-30-AA-3786-IAH-ORD,4:00,4:25,6:40,7:10
2011-12-30-AA-4330-CVG-ORD,3:35,4:09,4:00,4:22
2011-12-30-AA-3468-CVG-MIA,7:00,6:51,9:55,9:15
2011-12-30-AA-204-LAX-MCO,11:25,December 30; 2011     ,6:55,December 31; 2011     
2011-12-30-AA-466-IAH-MIA,6:00,5:59,9:20,9:16
2011-12-30-AA-3-JFK-LAX,12:00,11:50,3:15,2:48
2011-12-30-AA-1007-MIA-PHX,4:55,4:53,8:05,7:52
2011-12-30-AA-271-MIA-LAX,11:35,12:29,2:25,December 30; 2011     
2011-12-30-AA-643-MIA-ORD,7:10,7:10,9:35,9:16
2011-12-30-AA-4198-ORD-CLE,10:40,10:35,12:55,1:17
2011-12-30-AA-400-DFW-JFK,10:40,11:47,2:59,3:55
2011-12-30-AA-1886-BOS-MIA,10:45,10:43,2:20,1:59
2011-12-30-AA-1917-JFK-MCO,2:55,2:51,5:55,5:36
2011-12-30-AA-2957-DFW-CVG,7:55,8:00,11:05,11:07
2011-12-30-UA-1500-IAH-GUA,8:50,8:56,11:43,11:40
2011-12-30-UA-3515-IAD-MSP,8:19,8:23,10:09,9:55
2011-12-30-UA-664-ORD-PHL,1:35,1:46,4:38,4:43
2011-12-30-UA-414-LAX-SFO,6:00,5:58,7:26,7:15
2011-12-30-UA-257-JFK-SFO,2:30,2:28,6:14,6:00
2011-12-30-UA-62-IAH-EWR,2:30,3:10,7:03,7:16
2011-12-30-UA-843-LAX-ORD,2:10,3:45,8:12,9:33
2011-12-30-UA-248-PHX-ORD,12:52,1:05,5:13,5:28
2011-12-30-UA-248-PHX-ORD,12:52,1:02,5:13,5:20
2011-12-30-UA-397-JFK-SFO,8:25,8:24,12:14,12:14
2011-12-30-UA-2704-DTW-PHX,11:15,11:15,1:40,1:08
2011-12-30-UA-2515-DFW-CLT,7:00,7:00,10:26,10:16
2011-12-30-UA-3373-IAD-PHL,8:30,8:30,9:25,9:21
2011-12-30-UA-2906-PHL-MCO,3:50,3:50,6:23,6:14
2011-12-30-UA-938-DEN-ORD,3:54,3:53,7:17,8:31
2011-12-30-UA-3099-PHX-PHL,11:55,11:55,6:17,6:14
2011-12-30-UA-3925-IAD-ORF,8:42,9:25,9:55,10:19
2011-12-30-UA-5487-SFO-MRY,10:37,,11:24,
2011-12-30-UA-3050-PHX-CLT,11:05,11:05,4:57,4:50
2011-12-30-UA-828-SFO-ORD,11:00,11:00,5:03,5:03
2011-12-30-UA-2830-MCO-CLT,3:27,3:27,5:05,5:00
2011-12-30-UA-37-EWR-MCO,1:29,1:43,4:22,4:19
2011-12-30-UA-37-EDI-EWR,9:05,9:02,11:53,11:32
2011-12-30-UA-2708-EWR-CLT,2:55,2:55,4:53,4:42
2011-12-30-UA-233-LAX-JFK,4:25,4:25,12:44,12:44
2011-12-30-UA-2726-FLL-PHL,4:00,4:00,6:46,6:28
2011-12-30-UA-2945-PHL-CLT,12:00,7:11,1:45,1:22
2011-12-30-UA-6273-YYC-SFO,7:45,7:45,9:53,10:11
2011-12-30-UA-2314-ATL-PHL,2:55,2:55,5:00,4:46
2011-12-30-UA-382-IAD-LAX,12:20,12:18,3:08,2:46
2011-12-30-UA-382-IAD-LAX,12:20,12:18,3:08,2:45
2011-12-30-UA-858-PVG-SFO,1:45,1:45,8:27,8:11
2011-12-30-UA-854-SFO-IAH,7:35,7:30,1:30,1:01
2011-12-30-CO-1586-IAH-MCO,7:00,7:04,10:12,10:18
2011-12-30-CO-1694-LAX-IAH,7:56,7:56,12:59,12:59
2011-12-30-CO-1088-CLE-IAH,8:35,8:40,10:55,10:42
2011-12-30-CO-16-LAX-EWR,10:25,10:30,6:39,6:47
2011-12-30-CO-58-DEN-IAH,11:30,11:35,2:56,2:46
2011-12-30-CO-1193-EWR-MCO,9:15,9:13,12:16,12:10
2011-12-30-CO-1023-IAH-DEN,11:40,11:44,1:20,1:30
2011-12-30-CO-1250-MIA-IAH,2:49,2:52,4:50,4:55
2011-12-30-CO-62-IAH-EWR,2:30,3:10,7:03,7:16
2011-12-30-CO-52-IAH-LAX,7:35,7:38,9:30,9:18
2011-12-30-CO-1614-LAX-IAH,12:30,12:37,5:36,5:30
2011-12-30-CO-89-IAH-EWR,6:00,5:57,10:20,10:00
2011-12-30-CO-1090-BOS-IAH,9:50,9:47,1:20,1:06
2011-12-30-CO-45-EWR-MIA,3:50,4:09,7:05,7:04
2011-12-30-CO-63-EWR-IAH,5:25,5:21,8:30,8:01
2011-12-30-CO-50-CLE-EWR,2:55,2:49,4:53,4:37
2011-12-30-CO-1561-PHX-IAH,8:05,8:01,11:37,11:42
2011-12-30-CO-47-IAH-LAX,7:10,7:16,9:06,8:51
2011-12-31-AA-1221-MCO-ORD,8:00,7:56,9:50,9:31
2011-12-31-AA-518-MIA-JFK,6:30,6:28,9:15,8:48
2011-12-31-AA-1640-MIA-MCO,6:30,December 31; 2011     ,7:25,December 31; 2011     
2011-12-31-AA-4307-ORD-DTW,6:45,6:44,9:10,9:04
2011-12-31-AA-2525-DFW-MIA,7:25,7:26,11:10,11:10
2011-12-31-AA-616-DFW-DTW,9:05,9:00,12:35,12:36
2011-12-31-AA-431-MIA-SFO,8:35,8:48,11:50,December 31; 2011     
2011-12-31-AA-3756-ORD-SLC,12:15,12:18,2:45,2:41
2011-12-31-AA-1279-DFW-PHX,1:00,1:24,2:35,2:48
2011-12-31-AA-2050-ORD-MIA,10:40,10:35,2:45,2:28
2011-12-31-AA-3804-PHL-ORD,2:35,2:25,4:05,3:29
2011-12-31-AA-1434-DFW-MCO,7:15,7:20,10:35,10:45
2011-12-31-AA-59-JFK-SFO,7:10,7:05,10:45,10:20
2011-12-31-AA-415-BOS-ORD,8:35,8:31,10:40,9:56
2011-12-31-AA-222-LAX-BOS,7:10,7:05,3:30,3:20
2011-12-31-AA-3823-LAX-DEN,9:00,December 31; 2011     ,12:15,January 1; 2011     
2011-12-31-AA-1165-JFK-MIA,6:59,6:58,10:34,10:03
2011-12-31-AA-3786-IAH-ORD,4:00,3:57,6:40,6:25
2011-12-31-AA-4330-CVG-ORD,3:35,3:33,4:00,3:48
2011-12-31-AA-1664-MIA-ATL,10:15,10:16,12:10,11:57
2011-12-31-AA-789-ORD-DEN,1:05,1:11,2:35,2:50
2011-12-31-AA-3468-CVG-MIA,7:00,6:54,9:55,9:16
2011-12-31-AA-204-LAX-MCO,11:25,December 31; 2011     ,6:55,January 1; 2011     
2011-12-31-AA-1733-ORD-PHX,7:45,7:46,10:30,December 31; 2011     
2011-12-31-AA-1733-ORD-PHX,7:45,7:46,10:30,December 31; 2011     
2011-12-31-AA-4277-CVG-JFK,12:10,12:08,2:15,1:58
2011-12-31-AA-466-IAH-MIA,6:00,5:56,9:20,9:18
2011-12-31-AA-2312-DFW-DTW,8:25,December 31; 2011     ,11:50,December 31; 2011     
2011-12-31-AA-404-MIA-MCO,6:45,6:40,7:45,7:38
2011-12-31-AA-85-JFK-SFO,3:05,3:03,6:30,6:28
2011-12-31-AA-446-DFW-PHL,11:50,11:47,3:50,3:41
2011-12-31-AA-3-JFK-LAX,12:00,11:54,3:15,2:48
2011-12-31-AA-2268-PHX-ORD,7:15,7:09,11:35,11:07
2011-12-31-AA-1007-MIA-PHX,4:55,4:45,8:05,7:34
2011-12-31-AA-4344-ORD-DTW,11:45,12:20,2:00,2:50
2011-12-31-AA-484-DFW-MIA,4:15,4:16,7:55,8:02
